 	ancora	sto	cucinando	e	non	sono	pronto	</S>
a	0.468201627788	0.0186271426075	0.0053855299	0.00753402282	0.00063165015	0.00127606878	0.0239308793466	0.474413012179
n	0.505435189263	0.124763701869	0.0433767496333	0.0795420762733	0.0726353887167	0.00709422151333	0.00889736381327	0.158255278389
k	0.506664863088	0.16767773329	0.0634515365444	0.0998310554244	0.0966471829189	0.00896891223111	0.00388895542976	0.0528697395935
ò	0.792926107696	0.08565347243	0.0320766158915	0.0347588262081	0.0326032539696	0.0030537170877	0.00130262898699	0.0176253569713
r	0.589881304665	0.0473769881433	0.0358141803405	0.109961276469	0.12164657764	0.0540646566466	0.0344510238141	0.00680398834337
a	0.298887036988	0.132475378048	0.0479260814468	0.191101452156	0.20243949588	0.0778320348822	0.0459778668714	0.00336065759112
s	0.200641461896	0.171410527349	0.0863231238156	0.231298730719	0.212591375293	0.0667241242941	0.0290486858905	0.00196197957371
t	0.186846750199	0.16000611045	0.196132234605	0.207810446906	0.167631907764	0.0572692511314	0.0229634084835	0.0013399086449
e	0.2117595634	0.247412523483	0.189774853535	0.165081755635	0.138680311921	0.0385838034105	0.00801607458117	0.000691121701967
m	0.111659294133	0.220227971161	0.187063233178	0.194942878545	0.176355443974	0.0794189178035	0.0285709060937	0.00176133713399
a	0.066400261711	0.24637102372	0.213528727726	0.205000222848	0.146775734658	0.0847869649345	0.0351820928246	0.001954959908
r	0.042334022737	0.243389957907	0.199091072575	0.228568194283	0.151346928219	0.102142913978	0.0315746754015	0.00155224109933
è	0.0794325724123	0.258430745969	0.185494167525	0.206872718094	0.127475096073	0.110587098993	0.0303287594505	0.00137885619644
o	0.0977233058041	0.279506918656	0.174326519175	0.271003226031	0.092774078691	0.0717208239977	0.0114157456668	0.00152943602881
c	0.051918758268	0.137802766219	0.176114829725	0.281882526677	0.10113603623	0.103372557999	0.144327705089	0.00344489854294
e	0.039416970756	0.11795441874	0.148224256575	0.187764860226	0.155862588743	0.153756249333	0.190803794363	0.00621692701431
e	0.027251010252	0.116994612913	0.274498095525	0.204059740075	0.163496336248	0.134455599778	0.0694264297877	0.00981821717144
n	0.0132155068173	0.0587710584043	0.271261956508	0.157272566692	0.095313435416	0.0886546465927	0.298447115596	0.0170637377238
ì	0.00623608947243	0.0503514902348	0.185323116836	0.132089772231	0.073334248472	0.160596178864	0.376054243865	0.0160148602746
n	0.00384733239734	0.0467484672249	0.153194970432	0.120779904744	0.0591165711573	0.191169416288	0.417321539955	0.00782175812487
e	0.00148413941565	0.0248628848883	0.070635373964	0.067700422248	0.0859523587191	0.171042028763	0.468764366652	0.109558404375
p	0.000724536671883	0.0182316679628	0.050309870988	0.0762284340827	0.111715614573	0.230992316254	0.367746255551	0.144051328125
r	0.00226948918063	0.0251946313209	0.116045177663	0.107635198028	0.118538636524	0.246415488751	0.331239995184	0.0526613997083
ò	0.00602712632688	0.0357623544403	0.134209796888	0.092669304676	0.099074887508	0.18094947625	0.244808091728	0.206498943569
n	0.00528538915129	0.0209515559068	0.0485866768293	0.0361701550587	0.0508635051693	0.110947412083	0.468735513909	0.25845976719
t	0.00300077995943	0.0148610390623	0.129294852476	0.0628250831862	0.0617339190564	0.167366974028	0.471070914636	0.0898464105633
o	0.00223977705381	0.0129200951374	0.156272946325	0.0698631277954	0.0562726252188	0.162786093009	0.198624088212	0.341021225688
</S>	0.00112675432791	0.0067232972437	0.0785846664125	0.0355548139977	0.0303921859094	0.0846345690045	0.126344254106	0.636639462844
