 	voleva	un	bar	con	un	forno	che	fa	buoni	rustici	</S>
ì	0.499888088104	4.4015195e-05	9.719983524e-06	0.000193099535	0.00035443508295	0.000397091389715	0.000912346905	0.00221619778495	0.0123473452971	0.101124255411	0.382513450102
t	0.691649162701	0.123101291875	0.000196518092191	0.004237811485	0.00284328964962	0.000492871123048	0.00315370423833	0.00464283728495	0.00645382729708	0.0356748403109	0.127553918688
e	0.738960787567	0.176225232625	0.000271464724064	0.00967933766167	0.00384598435987	0.000532017009683	0.00406993310278	0.00549096451498	0.00449813122403	0.0138586818056	0.0425674959525
l	0.593196792522	0.199727472875	0.00196700685469	0.0830553007206	0.0427163750966	0.00380019387189	0.0258507883909	0.018921233925	0.010306212533	0.00616359557053	0.0142950605873
a	0.521514407507	0.224974810958	0.00263018992823	0.112604692907	0.0558739636322	0.00494785822396	0.0333084848636	0.0234288311383	0.0122472231377	0.00359867593784	0.00487093105852
è	0.797443615836	0.105249606786	0.00098873557441	0.049065903069	0.0190363329841	0.00171576168052	0.0116462716212	0.00791982287277	0.0041102368759	0.00120001878837	0.00162375736008
n	0.599573019445	0.0984438853953	0.00216328514647	0.0615389804563	0.0714632975014	0.021146374566	0.0521918731404	0.0444343136209	0.036132245162	0.0122340438242	0.000678714147843
a	0.283138307315	0.256457778465	0.00378082548216	0.138675676819	0.0942438231671	0.0288798279887	0.0730734050468	0.0582230543403	0.0472452380873	0.0159173565547	0.000364701693381
b	0.174540898605	0.248637386488	0.00264814686739	0.15975153394	0.063575960389	0.0146493527962	0.0957205323489	0.0695110412468	0.155764382396	0.0149304111316	0.000270335375227
a	0.0762983007017	0.189228982496	0.0035834189958	0.208775999647	0.056970343463	0.0120174729321	0.145871670783	0.0945857170823	0.197755849465	0.0146633675705	0.000248839895076
r	0.0433782171672	0.170512114832	0.00385122573193	0.216947819882	0.047806444821	0.0102043833107	0.148997323594	0.109137099027	0.224959188488	0.0233876060502	0.000818537518359
m	0.0157300210557	0.200790982277	0.0342119463106	0.124647789961	0.0846384939403	0.0916598191036	0.101893649865	0.0912942729757	0.227905665119	0.0262297512362	0.000997640354633
è	0.0076126827519	0.215531526426	0.0446925729702	0.13306022332	0.0789918693134	0.117626903535	0.148395205288	0.124249664292	0.120132210663	0.0092842937649	0.000422914060058
n	0.0040533675543	0.0797461276987	0.0153799872654	0.118347688607	0.0291415790711	0.0413569025117	0.219935618429	0.216768854764	0.224285746888	0.0498562287216	0.00112793541335
a	0.0019266530551	0.0309981347896	0.0060846091638	0.0706561970357	0.014197984657	0.0158597944039	0.21741870281	0.296081568255	0.280006342296	0.0652196475739	0.00155037058778
f	0.00128563583837	0.0151429363299	0.0029922974546	0.0582531236786	0.0109891868857	0.00737642286797	0.186425450937	0.286469726085	0.384090374099	0.0458048205246	0.00116999067926
ù	0.000555594899457	0.0076977070433	0.00106916226487	0.0970891858929	0.00784142309523	0.00369219512266	0.191243383646	0.217668862028	0.4349178347	0.0374265367415	0.000798063583087
r	0.000921777333152	0.00660745534777	0.000586476734957	0.112842369298	0.0174942501651	0.00662941987422	0.203296914549	0.193978067343	0.3509127149	0.105360835481	0.00136967975103
n	0.00101917752105	0.0107426412493	0.054879784845	0.063845754766	0.0651949267217	0.176454809291	0.126648183183	0.121427560114	0.2478748333	0.130314291494	0.00159801828701
o	0.00038384514535	0.0107880127498	0.07283841812	0.0481633892553	0.0685826377739	0.228598729197	0.124556716061	0.169046927705	0.220129112767	0.054640497498	0.00227168003234
n	0.00014281135435	0.00408854889527	0.024312267575	0.0295594122184	0.0240762840913	0.0766504129657	0.128769395354	0.220649645902	0.377413534256	0.111037586499	0.00330006641078
a	5.418699135e-05	0.00190041444376	0.008125459259	0.0244074142061	0.00947107653043	0.0260440906752	0.127952815118	0.221124035301	0.451906111419	0.126533748833	0.00248062490359
k	0.00030050245945	0.00303825281459	0.00281437213033	0.0253639817354	0.0101789913768	0.0118300341117	0.119741806373	0.207598659767	0.449269780473	0.166782012944	0.0030815844012
à	0.00037996753615	0.00295293976486	0.00102727726811	0.0229219742451	0.00982822185893	0.00701857007057	0.110125803458	0.163511711256	0.499626883491	0.179587460981	0.00301919598373
n	0.00012918370384	0.00104184773279	0.000349747472037	0.017857459735	0.00401681491964	0.00289827259019	0.0976570821527	0.133645881419	0.40471641783	0.334834446994	0.00285288984458
i	4.63543092367e-05	0.00065676311543	0.000167451835346	0.010617089565	0.00243747267321	0.00163182634006	0.0714946497176	0.151844934806	0.292619649277	0.440854438998	0.0276294212815
k	0.000138369685579	0.00117922045848	0.000142208028449	0.010186818655	0.0039666212244	0.00219054739002	0.0668189012392	0.168270071602	0.359765619759	0.351382569666	0.0359590992272
a	0.000167053680026	0.00112552039616	9.25279446497e-05	0.008267785185	0.0041137321748	0.00220096460334	0.0608368517464	0.158087363867	0.427498023253	0.310539016555	0.0270711885424
