 	mia	sorella	quest	anno	che	vienne	studierà	per	medico	</S>
i	0.000442089208	0.49527646892	0.002977951475	0.00115926787	0.00060557011	0.00556472623035	0.004428421067	0.00572086443895	0.119793567738	0.364031106801
a	0.000508411279333	0.81525027964	0.009432516725	0.00621932569	0.00202950878333	0.00185860113602	0.00151583172533	0.00191064401795	0.03993119486	0.121343720612
d	0.000250118539778	0.602431153213	0.172749808908	0.11269859323	0.0524110069278	0.00110399445101	0.00344096023344	0.00115478848498	0.013311068232	0.0404485021686
e	0.000251473779926	0.340372111071	0.311723636303	0.24728425441	0.0763909169759	0.000890118590337	0.00424455734448	0.000920645854993	0.00443800476678	0.0134842262696
r	0.000319158903309	0.26363882369	0.345500202101	0.30825878147	0.0671261936586	0.00402725380345	0.00365068704816	0.00128159127833	0.00154495257538	0.00465230766677
f	0.0112972760711	0.354847447897	0.323587874034	0.226466237823	0.0585335618862	0.0183312666012	0.00326034068942	0.00138806280811	0.000580400919587	0.0017075374757
ì	0.0153484480904	0.510561542632	0.300313558011	0.121970989941	0.0298863729621	0.0195066366971	0.00111252280984	0.00053329844137	0.000194489730322	0.000572169789675
m	0.00897898793013	0.360370477544	0.26992065467	0.0992906933137	0.0234970493207	0.220101955396	0.000599163966613	0.00644544213712	0.0102021183928	0.000593450657558
m	0.0232322244767	0.193372572515	0.338414810223	0.0488261396379	0.0263802981069	0.346627068465	0.000404190164071	0.00860385319571	0.0135409455279	0.000597843392576
u	0.0246063534696	0.0997890828383	0.475614586741	0.145643731746	0.0629374010356	0.176901308055	0.00200110377322	0.00771425754857	0.00456454010297	0.000227584202582
f	0.00830936136053	0.0421084632794	0.508782372247	0.235292130582	0.0911564323452	0.0737141989183	0.00369851082441	0.0326780201829	0.00391322083099	0.000347270699194
è	0.00286265546384	0.0187024044265	0.598722234082	0.195477063527	0.0990415247817	0.0382388105061	0.00355669784147	0.0393698963943	0.00365993393366	0.000368741652065
t	0.00155608443828	0.0353386044755	0.487382674694	0.173887947842	0.0866890535939	0.130079253369	0.00513932294716	0.0367000107981	0.0396003717012	0.00362663373636
i	0.00112375587543	0.0408465036585	0.390697521565	0.204376009281	0.0912195645313	0.164026416123	0.00706803264905	0.044050044266	0.0517891201004	0.00480303049879
p	0.00039173090281	0.0171337065195	0.423270530522	0.236070193094	0.114205114844	0.0853560403743	0.0134213125497	0.077861726422	0.0298917275668	0.0023979526196
ò	0.00014269246142	0.00793928601983	0.504230620174	0.182441003031	0.117637911615	0.0557062180581	0.0228235868499	0.085141788474	0.0224131638456	0.00152378705987
r	0.00029615769929	0.0211967160533	0.447236943391	0.12994645301	0.100135182872	0.161210673953	0.03582212995	0.0592933258247	0.0419236046052	0.00293882943996
k	0.000675848133097	0.0298350490178	0.20358645913	0.0826175239033	0.0637240922907	0.488404757984	0.030336411715	0.0489796126082	0.0484549329151	0.00338531470765
e	0.000556884859699	0.0146625091393	0.13426743771	0.124889284201	0.0663216717636	0.457395761661	0.10823076897	0.0581433448694	0.0267148243517	0.00881754369688
t	0.000320839655233	0.00758806264643	0.17330653257	0.171469863067	0.0664559125879	0.18918162622	0.139736753323	0.126721574956	0.113256478117	0.011962363899
e	0.000239889283878	0.00492785254548	0.245233717523	0.136471692689	0.0807240008626	0.101480048407	0.102908781441	0.180806631652	0.139931969706	0.00727543329967
e	8.12694131927e-05	0.00179052365849	0.258587772508	0.0940636672297	0.0878252712875	0.0422200331357	0.317807733814	0.137240058884	0.0553845062353	0.00499920966656
n	4.86473474976e-05	0.00124092026616	0.166431912836	0.0404079834099	0.0494393900958	0.0547740217119	0.345897163271	0.0925414212947	0.239737701412	0.00948088345552
a	3.77159490659e-05	0.00100540060539	0.218029876279	0.03489434247	0.0511227153653	0.0585881812373	0.17734301309	0.134127613765	0.311967395471	0.0128837894852
s	4.5601332922e-05	0.00118951861846	0.258946995426	0.0481260388233	0.0552263184551	0.0410809230791	0.120861783697	0.164073361255	0.30223989349	0.0082095943284
t	0.000315836714307	0.00226169320615	0.137276709809	0.0386624434411	0.040267319485	0.287950919693	0.0485498613323	0.148186673752	0.292369962163	0.0041586012078
u	0.000374009217236	0.00180765810972	0.071873970603	0.0259452689804	0.0347221841617	0.353930080231	0.156612647877	0.114383391251	0.167067345054	0.0732834506676
d	0.000126029816412	0.00106284857757	0.206388489534	0.101148438327	0.0460780123872	0.12057857121	0.202455948626	0.0956825670837	0.130146687018	0.0963324047359
