 	voglio	che	Maria	è	di	venire	domani	</S>
t	0.460642220295	0.01702890165	0.00513293434	0.01002767945	0.00524490235	0.00843368804	0.0057358052	0.487753904825
è	0.474842369098	0.0177854530833	0.314236214447	0.01345928015	0.00418332468333	0.00295903021697	0.00992673473333	0.162607590065
l	0.173767016166	0.0211031718944	0.514416858149	0.0898486487167	0.0554953683611	0.00345310974929	0.0868543379111	0.055061463562
o	0.224071949522	0.160939013965	0.28967418405	0.119152721906	0.074736418387	0.00373147317643	0.10847790237	0.0192163104437
k	0.256741065174	0.264343927988	0.12184008535	0.154427346302	0.108323128396	0.0371695441521	0.0505718638567	0.00658302083757
a	0.304438037058	0.285268755996	0.0494999331167	0.160986638334	0.118493563365	0.0482983741007	0.0306456433456	0.00236907302519
i	0.305207693519	0.227172499665	0.241738136372	0.112333465678	0.0503876370217	0.0162763087036	0.0460778965085	0.000806402902397
M	0.122771889006	0.0908006598883	0.348167845457	0.194751178559	0.0711206610072	0.0340068291879	0.13760958217	0.000771381182132
a	0.391541999669	0.0411904508294	0.159749455777	0.165958530836	0.0686485072139	0.0398369898606	0.132330204157	0.000743918394271
r	0.682503833223	0.123835815476	0.053254625809	0.0575854234285	0.0246088739495	0.0138531158848	0.0441103484229	0.000248026771581
ì	0.757825714408	0.171965311825	0.0177956158282	0.0219771697095	0.0103920213165	0.00524768652493	0.014713286426	8.32106961237e-05
a	0.600270578136	0.217072757275	0.0140651599094	0.10679328997	0.0507839591055	0.00261346653831	0.00833739748967	6.33967597079e-05
è	0.284565422712	0.245229702425	0.0562839873031	0.24081192999	0.106232673035	0.0027149803461	0.0612207811632	0.0029405369819
n	0.162983114237	0.153083916142	0.0632351679677	0.228135419997	0.147695164345	0.160374564349	0.0805385570544	0.00395410951063
a	0.118844391412	0.228157324047	0.0227757506226	0.156770143332	0.217759701448	0.221120481783	0.0328164515181	0.00175577348688
r	0.0863503081373	0.235652514682	0.0164955826409	0.177901921111	0.229923417149	0.204629600928	0.047664471006	0.00138220752896
t	0.0451551037124	0.153322441561	0.014177964247	0.160043549037	0.173555650383	0.400365693643	0.052423627402	0.000955977052987
i	0.0288334885041	0.114585019854	0.0262530747823	0.101098636679	0.255815341461	0.348930361881	0.090431171534	0.0340529229943
à	0.0107277569227	0.045249317548	0.114572768261	0.082851903893	0.254399318487	0.121591706204	0.305889130511	0.0647181209981
v	0.00430526556223	0.015532668246	0.176021906087	0.129131621298	0.110808643162	0.0463290533113	0.476489126837	0.041381725916
v	0.277744551621	0.028976906882	0.111971187696	0.136972921766	0.0628986707207	0.0350726841038	0.330465139412	0.0158979368887
r	0.373449220207	0.109263198961	0.0377092433153	0.0617942512553	0.0426272015736	0.256707164701	0.111028714671	0.0074209750629
i	0.129750958375	0.11272416902	0.0127889518484	0.0289242633851	0.0268819149579	0.316570951917	0.0386821816237	0.333676571788
</S>	0.0649012521465	0.05649660856	0.0065377394142	0.0148034271425	0.0140405131289	0.158412221484	0.0213867243119	0.663421485894
