 	se	vieni	alle	sette	io	sto	cucinando	</S>
a	0.436468115585	0.044927979046	0.0086491305385	0.009510455955	0.000513863308	0.0004115938545	0.256864501657	0.242654399932
n	0.437366495928	0.077809159682	0.105691533846	0.117201386652	0.085550519436	0.00985335512117	0.0856297979923	0.0808977832431
è	0.363467989376	0.116504316561	0.155820397949	0.176683968884	0.118879558145	0.0131131919937	0.0285516901697	0.0269789072262
r	0.340484831125	0.137018950854	0.133740929316	0.150786776295	0.119765714382	0.0982786032846	0.0107672632268	0.00915693537591
t	0.216243878375	0.113282058951	0.232962176439	0.186185438765	0.116121882694	0.127118842295	0.00485733429393	0.0032283757253
i	0.172985821958	0.075155484317	0.37910688548	0.190140442922	0.136382632131	0.0434946073983	0.00163976144154	0.00109436276177
s	0.0593881879527	0.0492339577723	0.39366705516	0.197905450974	0.158748796377	0.135053731233	0.00513985660575	0.000862996673923
t	0.0667419607842	0.0489671552574	0.322201435053	0.314351160325	0.071549413459	0.168874917411	0.00651604316858	0.000797960009974
e	0.0687582994281	0.0457197260858	0.337540685018	0.386235443442	0.0915567134863	0.0673763138037	0.00250002678953	0.000312792273658
s	0.024143532176	0.0384113233619	0.327588855006	0.304761674481	0.105842344829	0.180209492268	0.0186168866965	0.000425867919553
e	0.00892522120867	0.0344071027873	0.291105978335	0.344525004827	0.059941712943	0.236199712089	0.0244305941655	0.000464653756518
t	0.00365762855289	0.0307846479291	0.248914566112	0.331238958276	0.0549426166477	0.275300495363	0.0531473209885	0.00201375239217
t	0.0164547903843	0.032967097643	0.169671712037	0.346792922759	0.0393602239826	0.318364298454	0.0738552036628	0.00253372720072
à	0.0212678631281	0.031656472881	0.118103434012	0.42914238092	0.0607692450942	0.273485752818	0.0633208978876	0.00225392280357
e	0.0080884296628	0.0203234149603	0.0665519363373	0.26741094864	0.368874998365	0.215337574273	0.0489288670292	0.00448383006786
v	0.0028054980077	0.0127734699868	0.0321052864458	0.116303661213	0.573302752788	0.223119474758	0.0332132100764	0.00637664298929
ò	0.0010539238539	0.0100177056623	0.0229443814819	0.122263633738	0.395163704263	0.347262681586	0.0948127800255	0.0064812090631
s	0.000455354075967	0.00957739388743	0.0335818838273	0.121921471246	0.388749851421	0.300269573862	0.138808890008	0.00663560825437
t	0.00250814613199	0.0125217211291	0.0460143026091	0.135395077082	0.335941990474	0.271722874621	0.190436923336	0.00545894858479
e	0.00310912322133	0.0093336485097	0.032321142203	0.149055617361	0.142337393491	0.302863994874	0.246564787779	0.114414253028
m	0.00150858025111	0.00842509480323	0.0345698207343	0.085615095787	0.0902752658303	0.267029638291	0.358028152593	0.154548310009
a	0.000967944146037	0.00759977016108	0.0325188684448	0.0505652252623	0.0500396309434	0.28020668943	0.493597760864	0.084504079003
r	0.000380403161012	0.00381327404703	0.0175506896816	0.0323005694208	0.0313549756478	0.26726624981	0.581322806955	0.0660109913343
è	0.000182163509504	0.00244079392501	0.0120522219672	0.0183616416736	0.0239691202159	0.171765786603	0.736919758985	0.0343084994448
o	6.14802399347e-05	0.00087242560767	0.0041283747124	0.00775022552453	0.020233534072	0.0913806428677	0.673185029662	0.202388293815
</S>	3.13346163673e-05	0.000501395038835	0.0021649183312	0.00470701641226	0.027257292036	0.0592179474338	0.523046094831	0.383073996907
