 	il	vestito	della	sposa	vuole	bianco	</S>
o	7.95680378e-06	0.00291834987	0.383488946244	0.11300152342	0.00085419446	0.0763368740949	0.423392125394
à	2.86449352333e-06	0.00464464562333	0.600115535415	0.225892207807	0.00276830755333	0.0254456289359	0.14113080143
b	1.29049915111e-06	0.00357017207444	0.427016158138	0.450947422602	0.0629319528511	0.00848218019048	0.0470507986158
b	0.023483389831	0.278695854558	0.171175502379	0.422420306201	0.085481136617	0.00304807420101	0.0156956812886
i	0.0313882715637	0.612294068186	0.137283690793	0.167100175734	0.045448264539	0.00123651354705	0.00524895612753
t	0.0115391079746	0.483154016062	0.133665486931	0.197938966911	0.15665455818	0.0148313715624	0.00221644839384
o	0.00583626922487	0.527983265354	0.0724528640437	0.19171033127	0.181459417127	0.0193631872531	0.00119463381401
u	0.00293671565922	0.506351185328	0.0701338997479	0.295355662723	0.118367956776	0.00645478623453	0.000399764995437
k	0.00208391183733	0.184986862986	0.069339088916	0.335886725574	0.110340055592	0.296833665829	0.000529653506512
o	0.00738436937911	0.404520971995	0.025378641572	0.118530450068	0.049985760706	0.393626836812	0.000572927554704
r	0.018202530793	0.663284117332	0.0201209867907	0.0561536648993	0.021934432744	0.219062483807	0.0012417550041
a	0.0192226902643	0.749996402444	0.0193935294302	0.0360245612998	0.012999738748	0.160889066269	0.0014739699447
s	0.0125511344214	0.654036617481	0.0125852483101	0.0213533267666	0.008760193416	0.288922783756	0.00179067685823
ì	0.0077080673738	0.57521733916	0.02233168177	0.0452082169222	0.0158082231387	0.331728602065	0.00199788479941
u	0.00294899314098	0.47449951952	0.0451949029233	0.202957358974	0.162845610046	0.110736145688	0.000817484361803
t	0.00136342719671	0.16503223064	0.0397474266411	0.228076662325	0.208216681682	0.357016836083	0.000546738035934
è	0.000881296432237	0.134348604547	0.0519336612137	0.251168050108	0.120672655561	0.440056989528	0.000938742345311
l	0.00219228541075	0.148011578182	0.0604209950712	0.270732630036	0.092915014187	0.424524890676	0.00120258274844
i	0.00338883023692	0.202218926061	0.0521928550237	0.142687320012	0.116181353729	0.453396290225	0.0299343740161
à	0.00193556964101	0.19175649736	0.0570624533412	0.300636846671	0.222976011243	0.186197322255	0.0394352672054
s	0.00136661634237	0.0763458467933	0.0322812666804	0.316974207724	0.182804045414	0.376450506265	0.0137774845351
p	0.00315023201412	0.0416840465978	0.0127345614601	0.109485599075	0.0651697124713	0.762823025422	0.0049527748807
r	0.00474625897137	0.0212447465326	0.0082896134867	0.0419308581917	0.0277919411571	0.894273565141	0.0017229750459
o	0.00330700060119	0.0115525665442	0.0078470587289	0.0223107815639	0.0341339083857	0.615591537414	0.305257149332
</S>	0.0016565000167	0.0072511713221	0.00742429921445	0.0180377177819	0.0474987241928	0.308558892257	0.609572724666
