 	se	avessi	visto	le	nuvole	avrei	capito	che	pioverà	</S>
a	0.4447683247	0.055346641425	0.000179337319	0.00313245918556	0.0340782236055	0.0011500068545	0.0010144666465	0.0148809380181	0.00318834635389	0.442261301098
n	0.446835135833	0.301142487142	0.00147607168567	0.00109800806223	0.0117591396388	0.0505069110878	0.0329667255465	0.00505915353142	0.00173161932055	0.147424807699
ì	0.401011752878	0.429460252381	0.00199708844522	0.000421777803943	0.00432125369087	0.0669839957526	0.0436252347832	0.00178533366443	0.00124737262385	0.049145979995
c	0.384778379726	0.534674824127	0.00115974999841	0.000282261207848	0.00271923950822	0.0299864836409	0.0213533835287	0.000920076195433	0.00774033029162	0.0163852774886
h	0.136234178009	0.528848901376	0.207147603633	0.0260372810026	0.0413105403361	0.0272135728803	0.0160979243429	0.000648230090811	0.0109831614305	0.00547856253053
a	0.0569920063363	0.532779260459	0.275555851244	0.0344927769325	0.0529234699987	0.0273152562934	0.012331104281	0.000322423832604	0.00544344261017	0.00184437712651
d	0.0239977623454	0.513246243486	0.0960531101147	0.0199767142425	0.0953353698862	0.126587142098	0.047847283427	0.0043329810542	0.0719822043367	0.000641204070503
ò	0.0129973520151	0.520222791162	0.0360749429509	0.01512802505	0.109447351103	0.151259341599	0.0552176133757	0.00559076647373	0.0938177340789	0.000244144214834
n	0.00908489069127	0.501490526787	0.0120333970656	0.00506176154245	0.0366574331887	0.0635025000997	0.0274860363586	0.00875582428024	0.335789237326	0.000138447076278
t	0.00329920081666	0.168124492296	0.154940318525	0.0910958520708	0.101068516076	0.0361561563666	0.0184427704862	0.0101292433934	0.416632071542	0.000111365998093
a	0.00414384883889	0.204051237732	0.206239089675	0.120401275157	0.122909824792	0.0755462831222	0.112332335529	0.00948246143113	0.144657277281	0.000236330408698
t	0.0046113138463	0.244116014244	0.0738828623917	0.045568463519	0.188071771031	0.117618471041	0.174336490176	0.072981027477	0.076553743427	0.0022598137029
a	0.00263445324877	0.217321106415	0.0369914931306	0.0220652257397	0.21100760691	0.14171805368	0.219550675059	0.0967706064923	0.0491458723757	0.00279488249097
s	0.00175066338292	0.205150067138	0.0239742743769	0.0121242278132	0.159993322203	0.162602157893	0.25568310502	0.135749446164	0.0400199606919	0.00295276065366
ì	0.00347568369431	0.260226960713	0.013735409459	0.00891468793773	0.142569376734	0.159360382631	0.21567894834	0.150419875055	0.0425661048973	0.00305257329455
n	0.0038201031201	0.253470413538	0.00958750702833	0.00528711945924	0.0516552049113	0.122363984877	0.15330119378	0.0722364273517	0.326782150966	0.00149591490818
n	0.0013552346987	0.085017469446	0.0902209082181	0.0938883699664	0.13879010497	0.0599425522923	0.0587072195933	0.0410810714506	0.429917756989	0.00107933183606
e	0.0005845824129	0.0420353924487	0.117677554006	0.123526624802	0.16539997349	0.113943364097	0.239040183864	0.0326800361502	0.16366157433	0.00145071634535
f	0.000320876280967	0.0465075334829	0.0399632306187	0.0422017155807	0.0890821896633	0.157139619366	0.345733504621	0.155089311383	0.12138547011	0.00257653978178
a	0.000196829746322	0.0406710694943	0.0157064768896	0.0162874957936	0.0647462203544	0.168627494455	0.384304978207	0.203214630461	0.103797125803	0.00244767852726
ì	0.000348957521441	0.237919753165	0.0079045163632	0.00736389876453	0.0280037369181	0.187649868152	0.374930042736	0.0934541631537	0.0598325610343	0.00259250214242
