 	i	genitori	non	li	dimentichiamo	mai	</S>
u	8.4718428e-06	0.253573105392	0.048019387087	0.17464179092	0.0225475963	0.0118876782	0.48932199905
g	3.76579129333e-05	0.486145701797	0.110400352362	0.212384760307	0.0227512152667	0.00475006493333	0.163530289104
e	4.58550459778e-05	0.639513300599	0.181098884121	0.115000721769	0.0080497708589	0.00172672244111	0.0545647412583
n	4.16091603259e-05	0.696163186866	0.222912194707	0.056774408923	0.00451940988963	0.00131706471037	0.0182720942428
i	6.91563951086e-05	0.646011982289	0.265365901569	0.077753049641	0.00339419569654	0.00120375574479	0.0062019830976
t	0.000719968726703	0.530461470763	0.238676030523	0.10086817188	0.100698476299	0.0253224929229	0.00325342529587
ò	0.000944495975568	0.421357823588	0.158594501841	0.24886699596	0.134166730233	0.0337720787076	0.00229739975862
r	0.000650759658523	0.307842521196	0.120233855614	0.291298876987	0.251020248211	0.0276691906359	0.00128457954621
u	0.000629904919508	0.272089047065	0.205495988538	0.204317043996	0.28923453537	0.0261307245453	0.00210277964874
e	0.000327567028149	0.402114565688	0.266137282846	0.188264724665	0.127608834423	0.0114866521818	0.00406038781625
n	0.000268969657696	0.371281986896	0.163801756949	0.109178565888	0.197777851474	0.151307020394	0.00638385827208
è	0.000250708913832	0.180204287299	0.0882250683163	0.290897709629	0.195768408158	0.237335000131	0.00731879932403
n	8.55364784773e-05	0.083971509533	0.0495161488721	0.341182078976	0.234484123719	0.285739053377	0.00502151008468
u	3.68490914258e-05	0.0716298802777	0.0955597823907	0.205704002092	0.243719049573	0.320404434459	0.0629459947716
s	3.55064124753e-05	0.0752033460926	0.124997927464	0.184781657364	0.121324734858	0.40991709482	0.0837397315905
s	0.00203583809349	0.0451354013642	0.0682459158213	0.155837545788	0.278844981619	0.419686988273	0.0302133399635
c	0.00359178369783	0.0326104457881	0.0401722659404	0.163776418596	0.45239073054	0.296186619424	0.0112717546212
e	0.00213124036428	0.0382895972627	0.0594860526468	0.120579830865	0.310847766947	0.312390329808	0.15627518674
r	0.00076154331176	0.0448469144209	0.0829139175489	0.116800088288	0.119298650749	0.431105566603	0.20427334198
r	0.000956545029253	0.0345389451403	0.0604682675163	0.140850516096	0.233257411916	0.458319015534	0.07160931706
è	0.000999903021761	0.0208139211801	0.0301728824388	0.095246282232	0.256328495989	0.511382681845	0.08505583902
t	0.000396744012597	0.0161233055267	0.0216822524129	0.039290204944	0.121461829013	0.709330143948	0.09171552634
s	0.00166530553087	0.0194530891756	0.0249795041376	0.048206615648	0.178170208004	0.690837134649	0.0366881396467
u	0.00202479236206	0.0118756969252	0.0154713253125	0.0454086113827	0.161219096371	0.510621864883	0.253378617416
m	0.000854982305786	0.0169084878417	0.0309599823708	0.0442564566276	0.061505866827	0.519242771628	0.326271452805
e	0.000465031495721	0.0185249228906	0.0358158422903	0.0437829117759	0.0283675351423	0.554921940543	0.318121797935
m	0.000224917535699	0.0082742262402	0.0152779085968	0.0209988961586	0.0199788345808	0.613575933514	0.321669263645
à	0.000144875404166	0.00464266176807	0.00807167768327	0.0125776316662	0.0172519769269	0.817027687838	0.140283472215
i	4.82920947893e-05	0.00163527919402	0.00276096069542	0.0044151984054	0.00725924957563	0.683362919279	0.300518077405
</S>	2.41461140956e-05	0.00091343297201	0.00146659482271	0.0024439705577	0.00552742908782	0.496745859639	0.492878538702
