 	se	si	era	vestito	il	mio	fratello	l	avessi	portato	con	me	</S>
a	0.34314225738	0.12911146877	0.02689611084	0.001166954865	0.0001130485545	0.0085080703445	0.0051173786455	0.0139449766438	0.00149985340685	0.00921676536245	0.0512599169774	0.234263350086	0.175759775281
n	0.346923928793	0.188570476257	0.116887264947	0.171876451788	5.61317245e-05	0.00290418900117	0.0038505334455	0.00465103842312	0.00703845574018	0.00346866016245	0.0170963328338	0.0780885051475	0.0585879932178
ì	0.324985542598	0.214583172086	0.158772014982	0.233677649263	7.63874715e-05	0.00109025173372	0.0035051389585	0.00155470696361	0.00892278784673	0.00156291356882	0.0057085008731	0.0260302235514	0.0195307325524
c	0.321225170533	0.320544894029	0.0935604716607	0.146615261754	0.0005396527305	0.00927363298791	0.0177246813295	0.0014927441311	0.0593516785489	0.0115937265709	0.0025931658632	0.00895390809112	0.00653103243727
h	0.120553855178	0.302781746676	0.260505690554	0.164094667251	0.00439465427683	0.019477994996	0.0233122985765	0.0029862061437	0.0788728368496	0.016001505557	0.0015569490224	0.00326188025965	0.00219971440376
e	0.047528571626	0.170536670892	0.417486293518	0.282818562417	0.00522351720161	0.0140445471303	0.00976804935883	0.00251748631557	0.0404496776165	0.00727745705233	0.000525344761467	0.00108782084493	0.00073600521412
n	0.0171483825187	0.0920600126307	0.285411225839	0.409192744139	0.00194422907654	0.00601601560843	0.0259197501529	0.00119088013952	0.149093457206	0.00997108885078	0.000630470973156	0.00111085307741	0.000310870419573
d	0.0094587385829	0.0547596798769	0.219306736613	0.316704879713	0.0153335979255	0.130844456303	0.036919491051	0.0229182824798	0.179166025069	0.0126185812836	0.000682504966052	0.00111861894824	0.000168372999958
i	0.00776420082763	0.061050899959	0.222947062204	0.362158471571	0.0198338284418	0.171551656201	0.0213787626837	0.0299654158933	0.0914603076897	0.0111357337612	0.000310560120351	0.00038010672318	6.29541284193e-05
s	0.00359130574921	0.0482168803197	0.162897629401	0.490929563857	0.00719867774727	0.0696011395003	0.0738089988946	0.0117673010978	0.0920707892299	0.0346799009204	0.00409022339678	0.000983491225727	0.00016405218114
ò	0.00321808218974	0.0567199837732	0.1125228118	0.553504694619	0.00288232038242	0.0359896549668	0.0954945796315	0.00567921978927	0.0818344357433	0.0454212149735	0.00536284244893	0.00117889297031	0.000191250552267
n	0.00300883918808	0.0553805771577	0.0695697049333	0.429659703873	0.00134258104414	0.0196999211223	0.0657153598772	0.00519578628642	0.308272791248	0.0318367493245	0.00371865489964	0.0062871015185	0.000312229769309
t	0.00115661737753	0.0195723271859	0.0292830076444	0.157164836958	0.00935386759805	0.213030018041	0.0592905066257	0.0990497030955	0.368740614016	0.0314769241082	0.00353478583321	0.00799391785183	0.000352869870136
a	0.000705876415843	0.0155886056286	0.0324925765481	0.218905688986	0.011805582316	0.270868594264	0.0444782142086	0.127303046342	0.210544664939	0.0605637760361	0.0037028588444	0.00289157276294	0.000148935898745
o	0.000414012773948	0.0170747222095	0.033726543516	0.267096289662	0.004361548822	0.093416230338	0.0518570414029	0.0435677566573	0.40155971498	0.0784803403454	0.00704463508147	0.00126543636431	0.000135765887915
a	0.000191529943316	0.0189316867365	0.023942094172	0.192783739887	0.001973855784	0.0355603621127	0.0741710551343	0.0159543602524	0.555663218327	0.0696786284485	0.0103690100272	0.000593100058103	0.000187396722638
t	0.000315048831105	0.0202695735788	0.0432009953907	0.166396998296	0.00216658550467	0.0701184987042	0.120353875045	0.0337908735508	0.428121429442	0.0670406601495	0.0230491380091	0.023635303646	0.00154100775421
r	0.000463855953702	0.0118921106929	0.0420885425636	0.0875643992987	0.00710910050156	0.236574946235	0.126133111682	0.144089962517	0.211421459481	0.0712037623832	0.0282094136697	0.031341190442	0.00190814003607
e	0.000338847439234	0.0076752970643	0.0193737899545	0.133830197966	0.00742799951052	0.235907443645	0.092032313894	0.153098951922	0.163204792827	0.142311452461	0.0278840788899	0.0160349657073	0.00087988927669
f	0.000275274457745	0.0102066156881	0.0246416116515	0.293429292655	0.00259961835017	0.0828513877817	0.0874704529647	0.0530261050573	0.158047310942	0.172481997487	0.0689393062966	0.0453718235691	0.000659256448897
f	0.000286083229248	0.0086722235627	0.0242450289838	0.248126735552	0.00394682928672	0.176429897594	0.0938043093216	0.107154048352	0.0769441349807	0.129746635829	0.0795675690989	0.0507242758564	0.000352281871966
ò	0.000296376519749	0.00516365085423	0.0104552291279	0.120555686517	0.00434390162224	0.205057689398	0.0873913864405	0.123987849484	0.19435372966	0.16897916861	0.0472860866996	0.0304837312855	0.00164551633632
m	0.00091497117325	0.0135633786181	0.0798871207426	0.168684958839	0.00185261296741	0.0776569863327	0.0756169474802	0.047581601528	0.25235322322	0.155271247537	0.0435410455665	0.0793350237618	0.00374089144544
m	0.00114010566442	0.0150033214527	0.102727119281	0.151446359013	0.00195709252247	0.188987665111	0.0623098178267	0.146988115509	0.11417530164	0.0885096205123	0.0404980955222	0.0833382212006	0.0029191929693
u	0.00053964734714	0.00564488006423	0.035008551207	0.0634084484043	0.00161921861082	0.218080262724	0.0625690526089	0.174487455626	0.103759864447	0.202741893504	0.0679512388407	0.0609552003469	0.00323428947725
o	0.000187608098147	0.00247957155474	0.0121196406823	0.0365618079681	0.000620070753607	0.0772189002613	0.0906119708696	0.0611750229987	0.220534771482	0.321615061168	0.113301932947	0.058047030449	0.00552661815908
n	7.50966094823e-05	0.00143851891825	0.0062605735941	0.0267636398227	0.000314573069202	0.0321805605204	0.0942769419565	0.0246698619996	0.284173090494	0.237125141723	0.102954122649	0.181689673816	0.00807822205303
