 	Maria	ora	sta	vicino	a	me	ma	sta	dormendo	</S>
e	0.497335691396	0.002689465209	3.5431307e-05	2.9358302007e-05	5.3073272025e-05	0.000847473313437	0.00104581992466	0.00384690337036	0.0478996225705	0.446217120015
M	0.623606530465	0.168540332403	0.000862485565667	0.000770168854674	0.00285298715536	0.00877830221344	0.00128762869133	0.011406921137	0.0321664809038	0.149728129982
a	0.343711156822	0.544128210801	0.00281794002189	0.00101894814956	0.00378611995547	0.011421905454	0.00136821664004	0.0139269270587	0.0269221004136	0.0508984666298
r	0.126098013941	0.834244670267	0.0031493880073	0.00038921760452	0.0012724594765	0.00380771913676	0.00045608908364	0.0046423156603	0.00897404256441	0.0169661624683
ì	0.0474619319803	0.937923280089	0.00238629420243	0.000177738716073	0.000434885791533	0.00126970191631	0.000152051522002	0.00154744762765	0.00299135803568	0.00565539560824
a	0.0579994096601	0.932570963363	0.00484332743414	6.39318669243e-05	0.000584997742211	0.00047956022689	5.96401534307e-05	0.000515865556218	0.000997142007123	0.00188513726581
à	0.11323555322	0.878570301121	0.00614264097805	2.60148040748e-05	0.000644723044737	0.00021818844573	2.97094539102e-05	0.000172010119402	0.000332405939897	0.000628385008133
r	0.0997631030733	0.648765923707	0.0110463714927	0.0223914439795	0.0432835877122	0.0531959118653	0.00734913660807	0.03578591774	0.0779607561223	0.000457790822081
t	0.0400921579644	0.321170479236	0.0493634338309	0.282987575993	0.0734800885707	0.0710454036551	0.00979890695069	0.0478065060467	0.103850942991	0.000404459021194
e	0.0136098594615	0.217562774412	0.24767589461	0.350691787664	0.0592369921902	0.0498820742517	0.00816894823156	0.0176044300156	0.0353076390803	0.000259568330898
n	0.0047884045975	0.157791939871	0.276684144803	0.121086242155	0.0492562153967	0.0923110714172	0.0159946489105	0.129810304539	0.150527616827	0.00174941155363
a	0.0017133061495	0.12029006169	0.270552728201	0.0444144626517	0.0422423514656	0.132971880472	0.0276352643035	0.16821127618	0.189746706276	0.00222201541788
s	0.0008198569565	0.10882315523	0.268308235934	0.0190821617172	0.0369449981552	0.145477553491	0.0341092431012	0.15030924006	0.230799992759	0.00532561960596
t	0.000563688712167	0.05119116741	0.126431031845	0.225891500072	0.0680601020517	0.10715581583	0.0235505563671	0.146795166687	0.24408411292	0.00627688529199
e	0.000439912597389	0.04493344247	0.124100873948	0.294852672491	0.0850164856839	0.21825723661	0.073111529789	0.0636067928957	0.0931108763067	0.00257016892066
