 	non	ha	mangiato	mai	un	rustico	</S>
e	0.283881997353	0.209443505215	0.0005430002825	0.00598508697	0.00088181804	0.0273814736642	0.471883089386
n	0.295733873118	0.330696495072	0.0543522726275	0.151646054323	0.000955600706667	0.00927944091088	0.157336244653
è	0.160240418373	0.499939968357	0.0754157965425	0.207670334774	0.000999768602222	0.00324616748396	0.0524875919424
c	0.109020009458	0.664523266119	0.0478722978475	0.142117478258	0.0127472968674	0.00619795276165	0.0175217826856
h	0.077847996486	0.57105033204	0.183579102616	0.135251066086	0.0187896176225	0.00718790584488	0.0062940422752
i	0.065245233162	0.55569240068	0.213492888872	0.151728158695	0.00869824570083	0.00245227105596	0.00269085524507
f	0.026376281754	0.453530170227	0.244415710957	0.207277316232	0.0266627090603	0.0393148445353	0.00242300476836
a	0.018102800618	0.323099226742	0.314492156986	0.255870985411	0.0338253272534	0.0522134051784	0.00239610705612
m	0.0188850968727	0.277229926581	0.280286372329	0.209341051804	0.0632887816511	0.148396594059	0.00257216748537
è	0.0116909932909	0.151110103194	0.24581565411	0.330778437268	0.0768616908837	0.18125491982	0.00248820578846
n	0.0047245656003	0.0929363292313	0.127619437703	0.408986215756	0.0431919606279	0.314653685073	0.00788780022282
a	0.00207652700343	0.0540372012438	0.059810449901	0.473349265252	0.028787330876	0.367933801691	0.0140053544076
m	0.00333376196781	0.0514905680813	0.0565240726337	0.458112401084	0.044143844292	0.37547138723	0.0109238894692
à	0.00330441722927	0.0364493633604	0.0496787055446	0.466691463028	0.0525787490973	0.384591857743	0.00670541828973
i	0.00114393913276	0.0220695514535	0.0232445932282	0.775951104343	0.0229131114191	0.145255896848	0.00942179989658
è	0.00048057358392	0.0461642278178	0.0162158431227	0.846888951448	0.0156303928597	0.060894689216	0.0137253129655
n	0.000283595871307	0.0498521234059	0.0214731420409	0.559105940483	0.0290409826199	0.320799624405	0.0194446009885
a	0.000127511458769	0.018264731002	0.017491890847	0.344098013494	0.0282239781066	0.504167008135	0.0876268839962
n	4.88618397563e-05	0.00660859104067	0.00847587000233	0.265828694331	0.0136644679355	0.597064769378	0.108308744332
r	0.000260920585085	0.00297094525356	0.0759225802208	0.108788541277	0.121990223979	0.643321223126	0.046745562644
ù	0.000335080799362	0.00175192292785	0.0984810839403	0.0744988890923	0.156580236393	0.454201781042	0.214150992415
s	0.000297464404121	0.00635363921928	0.0346829275134	0.0530574760308	0.0561610743643	0.577714767014	0.271732657138
t	0.00062708876804	0.00824465213976	0.0442742415045	0.0322548966769	0.204480041955	0.615273929005	0.094845180566
i	0.000555297308997	0.00323817767992	0.0458213437695	0.021557470559	0.250213372252	0.327614849668	0.350999508709
k	0.000429035139316	0.00326718879331	0.0163964011912	0.015129024353	0.0885290253507	0.439016706556	0.437232637136
o	0.000387054251472	0.00328017116977	0.00659797420707	0.014737718951	0.0348411654369	0.512734425519	0.427421513279
</S>	0.000193927058286	0.00165834594288	0.00333821781854	0.0148806514755	0.0177814386985	0.327283462759	0.63486397664
