 	l	anno	che	viene	devo	mangiare	molti	dolci	</S>
o	9.48885285e-05	0.47286352881	0.01822766064	0.00759580002	0.0010905942	0.000902291525	0.0010055026875	0.0102874382929	0.48793231809
c	0.0009705100595	0.66106008627	0.0472272815467	0.0261823390067	0.0784434037	0.0102128058583	0.00982743242083	0.0034319148889	0.162644251121
h	0.00271945415317	0.67260827209	0.0830180738489	0.0387573940022	0.109829763567	0.0187861616194	0.0187681801403	0.0012677908923	0.0542449087764
r	0.0558309137177	0.665472957363	0.138250431283	0.0503946163341	0.0438604764223	0.0151738952065	0.0123212753234	0.0005834834241	0.0181119866091
ò	0.0724392731726	0.699620662454	0.136962997094	0.0503188764447	0.0209848297074	0.0087836630355	0.00460436295113	0.000241885115367	0.006043500983
n	0.0247103446742	0.565922630818	0.103016692365	0.0538079051482	0.121017774569	0.0870703466452	0.0316291748837	0.0105955132191	0.00222961138233
o	0.0102182505747	0.390326360273	0.135923527455	0.106490863716	0.176429724856	0.121436026882	0.0441137876279	0.0140938583397	0.000967559100777
k	0.00799933219157	0.362187076758	0.162526612485	0.130039631239	0.112334932952	0.145646346961	0.021790840876	0.0567897433799	0.000685446553592
a	0.00698335383052	0.290779938919	0.188651977495	0.140207550413	0.115512418984	0.169147083987	0.0169089179587	0.07117456491	0.000634147151197
m	0.00668442604351	0.265995102973	0.190136999165	0.134805436804	0.119359794661	0.163004116329	0.0172397166529	0.0999984587533	0.0027759147504
b	0.0606684216812	0.157267204991	0.160643886388	0.160374672268	0.0775780065537	0.244028965443	0.011040893951	0.124866368584	0.0035315987268
è	0.0759158433571	0.079479608997	0.129241085463	0.175673755756	0.192766872185	0.215755985148	0.0691497010503	0.059715071528	0.00230212945227
n	0.0253580614874	0.0799470563323	0.097795609821	0.133896586919	0.315434794062	0.154969711716	0.102746847017	0.0850422668427	0.00480909808409
n	0.0137130147341	0.0647785469441	0.0873362932737	0.191809222306	0.223799668021	0.152009097239	0.0524446935057	0.209059338948	0.0050501220947
i	0.0098388446207	0.0306814588147	0.0602636910912	0.174602928769	0.168701766007	0.107490385746	0.255714805669	0.189009438749	0.00369666543157
è	0.00329257471911	0.0190958386049	0.0370452873637	0.0687839982563	0.208987175336	0.116353921915	0.435175578556	0.106808628683	0.00445697781052
n	0.00118824937592	0.0194084458683	0.0336643247879	0.0415733900854	0.182921281779	0.153748090638	0.286090537852	0.275430242894	0.00597544760351
a	0.000496560645973	0.0156981572228	0.0248528169293	0.0315161213618	0.161317120593	0.144108276879	0.323881580951	0.291298354965	0.00683101996784
f	0.000224081965991	0.0262932396743	0.0300777553098	0.0296844984539	0.194459473531	0.14004373896	0.357055606984	0.210291535655	0.0118700654226
à	0.00012333599927	0.0294484349048	0.0296911486699	0.0274574981513	0.241997851177	0.155258309653	0.307485782328	0.194989498552	0.0135481680409
o	4.11833167765e-05	0.0108608541149	0.0132149201233	0.0133547202504	0.221109413726	0.138479763218	0.492136994109	0.093586286184	0.0172158899136
p	1.82525433386e-05	0.0052679266383	0.00822297637443	0.0106921449501	0.116705973575	0.0957374210727	0.419710272703	0.325835315395	0.0178097053045
o	1.17002082129e-05	0.00269590001277	0.00535847102481	0.00902666075003	0.0756086301917	0.0739890936909	0.407423952234	0.392855371132	0.0330302197682
d	6.88164963763e-06	0.0417540276709	0.0263026889083	0.02276425335	0.178222313397	0.0700715062303	0.453605714078	0.167175073044	0.0400975805894
d	0.000143375227679	0.0549235605903	0.0343801760694	0.0368777901167	0.192010541132	0.0867911504101	0.211575249459	0.365677731015	0.0176204092965
h	0.00265507496589	0.0193919793301	0.0182750041231	0.0349143590389	0.086654132044	0.174060150137	0.0830619245863	0.573913833672	0.00707349599883
à	0.00335335266204	0.0073354837707	0.011362416393	0.0240142707296	0.047396821548	0.168843532659	0.131845614862	0.366427067424	0.239421451133
g	0.00111825356386	0.0198257908176	0.0192138168163	0.0260011492932	0.152998479716	0.0745698051663	0.216488894954	0.170958252008	0.318825592844
l	0.00126224905772	0.0245354727392	0.0253638279388	0.0351387470977	0.200748283239	0.0943571167221	0.169810018318	0.335064907336	0.113719391748
i	0.00131013438681	0.00873928309173	0.0120203363306	0.0202236867679	0.0821810781797	0.083219771094	0.138042316106	0.342278213212	0.311985178916
c	0.000436912077043	0.00503812184258	0.0075214034612	0.011734564658	0.0969226831599	0.050321581218	0.260352398702	0.179822468504	0.387849832972
è	0.000145819726888	0.00381185163686	0.00602942966373	0.008929952196	0.106400764053	0.0401198010727	0.440063612901	0.132917690168	0.261581054324
a	4.87081947765e-05	0.00133330006495	0.00208106442791	0.003068558442	0.042305675351	0.0165089030242	0.372794035967	0.106424927389	0.455434838108
</S>	2.43546451089e-05	0.000740979427475	0.00111368125896	0.001608220821	0.0232789791755	0.0114635375121	0.222689615483	0.135000813695	0.604079819054
