 	la	sorella	mia	si	non	è	venuta	ancora	ancora	qui	</S>
e	0.0499522380935	0.429366996918	0.00415735164	0.014074250345	0.00232709648	0.000906765325	0.00491799929	0.0079797440435	0.038691396457	0.0678928158187	0.379733307173
d	0.0607979706978	0.504668305639	0.00897576321333	0.178421834115	0.0505734900267	0.0231014066583	0.00783624679	0.00346851447683	0.0129408846237	0.0226377510934	0.126577815048
e	0.0362730158993	0.45509304188	0.0200355664044	0.313368991372	0.0785226490089	0.0315206937528	0.00905158426333	0.00202508363894	0.00436201917523	0.00755393018327	0.0421934117681
r	0.0175146291831	0.39329831396	0.0455659398015	0.378470463791	0.113514625336	0.0215130684509	0.00873578008778	0.00275528625965	0.00184729865908	0.00266160654856	0.0141229625202
f	0.00847913961103	0.267700714653	0.189471501934	0.375315761264	0.123325824445	0.0172895097836	0.00866416561259	0.00295219343655	0.00100606888103	0.00102968697897	0.00476539658184
ì	0.0170536202037	0.306194974884	0.241319105311	0.347898153755	0.071430590815	0.0090412685612	0.00371460692086	0.00106884865885	0.00034581653201	0.000344240277777	0.00158870027809
m	0.0218387060679	0.271523441628	0.16185298977	0.353797551252	0.0948474302717	0.0165215918537	0.0261317004403	0.011088138383	0.0322740705543	0.00869060852459	0.0014337194884
u	0.0125239169226	0.190176802209	0.12320151859	0.361445290417	0.155567420091	0.0286447702846	0.0521911134801	0.0191814207943	0.0442013947514	0.0114817064479	0.00138464075647
e	0.0059151273742	0.162763085736	0.0905017068633	0.457099630139	0.17362342003	0.0364585990949	0.0393135164934	0.0137905207648	0.0162013316271	0.00386594076897	0.000467121475157
n	0.0031158318914	0.121640240579	0.0739850289544	0.39396813338	0.177966783343	0.0491137240316	0.0762794561645	0.0352897370883	0.0519028526857	0.015863423603	0.000874775787719
è	0.0014226437658	0.0502231898597	0.0448793526515	0.38261703446	0.192418107781	0.0809939013439	0.116381792055	0.0456069790294	0.0645949039619	0.0198537418943	0.00100835990371
e	0.0005178495136	0.0212489109532	0.0269085152172	0.52070204482	0.194149612594	0.107300920448	0.074031080185	0.0253043350098	0.0226196115306	0.00684299993477	0.000374168239037
r	0.0005339984942	0.0199183373177	0.0486842577391	0.46647411494	0.213260044198	0.102515696816	0.0603241262283	0.0314152170033	0.0309182509869	0.0248537469216	0.00110223070968
t	0.00122367809807	0.0251414097726	0.117327395913	0.325701578313	0.240677584733	0.089566984272	0.0887662120761	0.0404740690011	0.0390399449956	0.0307704194739	0.00131072327256
o	0.00111945584136	0.0180878416909	0.105798885771	0.217532172771	0.197781881578	0.0886677500907	0.171985530692	0.0985104830004	0.0841182129985	0.0154581058246	0.000939691860187
m	0.00137165802245	0.0108983206636	0.0406885063903	0.104600276257	0.104834364526	0.0671565846969	0.196281003564	0.138453221	0.304551740999	0.0297533987749	0.00141090472006
è	0.00144016145038	0.00792987586453	0.0182433136134	0.0514777057523	0.053816270842	0.0658876562323	0.235359971188	0.173904847	0.355403830333	0.0353409965916	0.00119536511669
n	0.00048250129758	0.00269069909818	0.00670340182113	0.0294604262508	0.037123105614	0.0741810660774	0.224061199729	0.165004732333	0.200422323444	0.256987744531	0.00288282988223
a	0.00016364372848	0.000997291639393	0.00292675555038	0.0211917502503	0.031314707538	0.0549991126925	0.18482802591	0.166579147444	0.190650291148	0.340906889177	0.00544241239408
a	8.53675608933e-05	0.000638773953131	0.00182422816013	0.0224673722501	0.0345414405127	0.0681726675642	0.238090178637	0.303783742481	0.177256477049	0.146717291726	0.00642246806469
n	6.54585256311e-05	0.000723368551044	0.00250597955338	0.0252424754167	0.0385659975042	0.0663468151881	0.173583881546	0.264789470827	0.139709275683	0.273621861575	0.0148454135216
k	0.000313864220544	0.00492276578368	0.0323297788511	0.0613817331389	0.0987795741681	0.0689155010627	0.132162465849	0.146752176942	0.133288400561	0.305879242858	0.0152745399305
ò	0.000391278325181	0.00606585710689	0.0411184584604	0.0676080643796	0.109382304056	0.0687414620209	0.167786275283	0.152476538981	0.165647468854	0.179201383286	0.0415809557335
r	0.000251680193394	0.0028872176813	0.0153104687301	0.0320994931265	0.0458869740187	0.0387905073403	0.145652595094	0.137523762994	0.356887372951	0.173964087762	0.0507458716445
a	0.000203482379365	0.00183507401143	0.00672388524337	0.0201757123422	0.0247432613396	0.0264171784468	0.129447615031	0.148607834331	0.43279433765	0.168097505921	0.0409541282815
e	7.9540761355e-05	0.00068175144481	0.00238082761446	0.0096441859474	0.0149371977799	0.0264553348156	0.176510941677	0.281046674777	0.290722035883	0.149057421974	0.0484840594272
t	0.000123884413785	0.00120809293827	0.00347566180482	0.0125304835158	0.0202306485933	0.0288181032719	0.161275753892	0.276620661592	0.246121941961	0.215596053991	0.0339986964757
t	0.000309084901262	0.00247024797942	0.00954430493494	0.0257607271719	0.0517569781978	0.0504435000906	0.165028721297	0.193178783864	0.25893152732	0.224633322997	0.0179428179452
ù	0.000283909133021	0.00196244367194	0.00898900228665	0.0228360056906	0.0512619203659	0.0501375592969	0.154293124766	0.156757086955	0.195312139107	0.168267702666	0.189899105102
</S>	0.000142549130411	0.00098224235417	0.00449610360582	0.0115248127953	0.0259899966329	0.0267023860485	0.100663058883	0.107681991978	0.147659274554	0.203433436333	0.370724122551
