 	ha	potuto	entrare	dalla	finestra	</S>
ì	0.14850903099	0.0349170092245	0.293293330725	0.02200597395	0.01538899825	0.485885659
s	0.151055405997	0.0491125970748	0.579925610242	0.0492044863167	0.00843238925	0.162269538467
o	0.0958967576657	0.268502673025	0.527485176747	0.0482068661056	0.00557819001667	0.0543303553457
s	0.0788183172219	0.547860611008	0.288506582249	0.0469721810352	0.0192998382722	0.0185424907386
e	0.0562410887406	0.626622733669	0.22755369075	0.0550936670117	0.0268807709241	0.00760807937953
è	0.0450849285469	0.433111522756	0.439631296917	0.0656086423372	0.012938490818	0.00362514367184
m	0.019324364149	0.192947135785	0.540195318972	0.104516934112	0.138576575949	0.00443969686928
b	0.0114385255163	0.444033458595	0.276189004157	0.0831653673473	0.180432018483	0.00474159375309
i	0.00488303358543	0.480558967332	0.217275299219	0.164593991759	0.104965919328	0.0277227510477
à	0.00177161646761	0.160938642564	0.38281734974	0.33556557392	0.083346000776	0.0355607976826
t	0.00299844734834	0.099702113175	0.39664800658	0.293210589307	0.191157371259	0.0162834508942
t	0.00753927598278	0.401693844392	0.217197473027	0.137156294269	0.22660576142	0.00980736438473
i	0.00665270838026	0.456343181374	0.089949356509	0.132826397923	0.19067057814	0.123557801215
f	0.00486095751275	0.162308239368	0.12590168017	0.204158399308	0.33627564938	0.166495099572
i	0.00426129620858	0.0642895493693	0.124774911057	0.187040173103	0.409888073127	0.209746005691
n	0.00147869901719	0.0222693456698	0.0560430246857	0.125876939368	0.552311437709	0.242020548564
è	0.000548811656397	0.00823582950777	0.0362410415619	0.188936471456	0.649827805903	0.116210033855
s	0.000462769459466	0.00773654182042	0.0963912305206	0.227115100485	0.604213081968	0.0640812299517
t	0.00655341265316	0.15582533694	0.123239549174	0.143255070162	0.532577983989	0.0385486086506
r	0.0120800575511	0.228652217647	0.0669332427247	0.113001336721	0.547728384663	0.0316047672169
a	0.00780251691812	0.104672293782	0.0354613441416	0.0754024977403	0.448385466554	0.328275895739
</S>	0.00390128356068	0.0523362707408	0.0182170659208	0.0430115221201	0.263415040777	0.61911882787
