 	se	vuoi	restare	sempre	magro	non	magniare	la	sera	</S>
a	0.05087122906	0.3800697321	0.06886035181	0.00091045032	0.000983812675	0.0012608646	0.001839390855	0.0036395582422	0.0923574748985	0.399207116151
t	0.0517229884867	0.699664944033	0.0753628469367	0.00317640614	0.00351923904167	0.000731981933333	0.000746686721667	0.00121960149853	0.0307862633415	0.133069044866
e	0.0223873246289	0.754358894678	0.103196161979	0.0560984300467	0.00762003551389	0.000840911877778	0.000465371317222	0.000413967176177	0.0102625330877	0.0443563570147
l	0.0121602530763	0.533259991559	0.132361617326	0.164270223349	0.0998182890046	0.0303261137259	0.00861866344907	0.000906029245726	0.00348888372007	0.014789944602
ì	0.00534192225877	0.539149543853	0.095305742442	0.17259110445	0.129172094802	0.0399206840753	0.0112842012497	0.00106925924248	0.00123102373799	0.00493447184171
s	0.00338577868626	0.486636514618	0.0823723974807	0.162024991483	0.147843876734	0.0789968141918	0.0291128141832	0.00621070094139	0.00175430318396	0.00166185459128
i	0.00257402719542	0.335576138206	0.132645435827	0.228095287161	0.161587764245	0.0935233120639	0.0355581135944	0.00794001374946	0.00192887259503	0.000571077263993
n	0.00155097945981	0.270819993402	0.128114759942	0.26731820572	0.169727840082	0.113514084688	0.0383657913981	0.00883843468549	0.00154808269872	0.000201869648564
a	0.000733942834603	0.260941228467	0.089837741314	0.29736612524	0.179157534361	0.121267157563	0.0400218532327	0.00917367477516	0.00142176614691	7.8967309368e-05
m	0.00169762436487	0.280776339489	0.0819734861047	0.279068378413	0.13532590912	0.130416505188	0.0427809971776	0.0186530031384	0.0286865833963	0.000621176547636
ì	0.00182753021796	0.227511413163	0.0434269950349	0.350707272804	0.137956106373	0.132694578729	0.0454729780592	0.0218240151128	0.0377774210888	0.000801713485619
n	0.000617794346387	0.176213196321	0.0240140666783	0.323651161601	0.154546978791	0.176520213243	0.0752113316864	0.0377651341043	0.0310908186529	0.000369286254946
i	0.000232635156196	0.10510860404	0.0587264798928	0.243266597867	0.201205746264	0.215459774414	0.102704695229	0.0441921851681	0.0288712436426	0.000232020404315
p	0.000104857882632	0.08309744368	0.0713912552976	0.224643829289	0.248053158755	0.182191654805	0.128344893076	0.0342621541894	0.0277455619725	0.000165199657438
à	3.74348094107e-05	0.0853803868933	0.0342056324325	0.256081383096	0.292481799585	0.148774035268	0.125548422692	0.0299816371631	0.0273727481185	0.000136567952879
n	1.28646259036e-05	0.0838490439978	0.0187624370775	0.248406392032	0.258433839862	0.148376012089	0.125470575897	0.0640826261544	0.0525189935005	8.72469880263e-05
t	0.000332046383435	0.0326939703659	0.0106448332925	0.198155485011	0.190343713287	0.21207618403	0.161899535299	0.0952806487181	0.0982154778335	0.000358082779342
a	0.000451859711145	0.0478929007886	0.0347504644308	0.238546635004	0.217170957762	0.185240431343	0.147883818433	0.057254840906	0.0702041452512	0.000603943379781
l	0.000222998453715	0.0614177195962	0.0442601668103	0.187516341668	0.258175789254	0.200753277114	0.152587639478	0.053767518302	0.0402694033904	0.00102915769326
e	0.000134617720972	0.0555054825321	0.0249128416034	0.192995853889	0.280619879751	0.197738864038	0.164371389826	0.0524466587673	0.0302511150468	0.00102328191775
t	0.000143374300057	0.0548472641774	0.0172591118678	0.188403311296	0.27131466325	0.198300803013	0.163498343275	0.0582429955891	0.0461566432656	0.00183346212592
t	0.000503943756686	0.0377142077258	0.0119159277559	0.174003667099	0.20073464775	0.223891974338	0.165443621092	0.087384531863	0.0962270810885	0.00218039349197
ò	0.000531521325895	0.0875748922419	0.0096356623853	0.219796642366	0.220853085917	0.161814939446	0.154385359031	0.0664766282877	0.0772769979295	0.00165427891399
m	0.000930825515632	0.157234194081	0.0206957541284	0.223405230789	0.235557361972	0.146424684482	0.120473791677	0.0510349387626	0.0415943225432	0.00264888620466
i	0.00106115619631	0.119891372027	0.0236968806095	0.174826323596	0.249222773991	0.170729608161	0.169804140559	0.0577684692542	0.0300518176477	0.00294743823489
f	0.000431795876537	0.0646391413423	0.0142319501032	0.126320284532	0.24957543133	0.186242879387	0.215693296853	0.0943929510847	0.0452313553492	0.00324091274496
à	0.000220723286402	0.0506376371141	0.00953443150107	0.124821348177	0.28263031711	0.154385785129	0.224474992284	0.0970850736949	0.0530623994497	0.00314726148165
i	7.43513356573e-05	0.0540292823714	0.010005950967	0.104267496059	0.40040487237	0.0804952513763	0.244138337428	0.046307053565	0.0397294214832	0.0205479319605
t	8.19368711858e-05	0.0442377455571	0.0101294767557	0.0540378820197	0.31013103179	0.0883874847921	0.183215269143	0.0488753835217	0.231552216161	0.0293515736535
o	8.46057737286e-05	0.0201091699524	0.0049371098519	0.0482634440066	0.212118578263	0.123145141597	0.211706196381	0.0671953578406	0.28201040672	0.0304299958845
v	2.91285822429e-05	0.0248512023175	0.013231308784	0.0804277613355	0.284559019421	0.127825693866	0.24787457546	0.0641550802802	0.12927145024	0.0277747701615
r	0.000101348581748	0.0249005114392	0.016144605928	0.0888582181118	0.242099359807	0.132829581289	0.176540545153	0.0779321610934	0.228205286747	0.0123883739205
à	0.000127958651583	0.0527585121464	0.00786592630933	0.102321537037	0.225635306602	0.107342541763	0.135133288384	0.0691765206978	0.234349118582	0.0652892769735
i	4.58855239277e-05	0.0690330163821	0.00650126210311	0.0917140315123	0.265269362201	0.056632857921	0.126709356128	0.0328421175659	0.182499252527	0.168752835658
</S>	2.35576155638e-05	0.047071681691	0.00650755705156	0.0519353745061	0.236846121101	0.0385942179605	0.134440573064	0.0247903042829	0.242822746264	0.216967842829
