 	non	mi	aspetti	che	non	vengo	</S>
m	0.038724967256	0.273980487027	0.155420491816	0.01470040499	0.01271126048	0.02510371175	0.47935869665
ì	0.117249322419	0.298858515676	0.363035957272	0.03549483733	0.01396268816	0.0109108411353	0.16048785677
m	0.119815495473	0.154792140225	0.533978372424	0.08285013811	0.0425486120533	0.0103781067638	0.0556371425433
e	0.044463032691	0.0879826897417	0.681652157475	0.0999708247033	0.0547764723511	0.0102443490613	0.0209105022811
m	0.0212261097637	0.0960158679139	0.682637195825	0.100460640234	0.0615150957837	0.0264796984938	0.011665410027
ì	0.0149189825879	0.0965305273046	0.652531188608	0.129609270078	0.0659762135946	0.0318795694946	0.00855420647567
n	0.0087689571493	0.0417128214349	0.615706686203	0.162028753359	0.135833046198	0.0314346164949	0.00451509629189
i	0.00370916243643	0.0228123974783	0.575570058734	0.173769074453	0.185053098733	0.031769930865	0.0073162570973
k	0.00533892691214	0.0685673951594	0.566985292911	0.153867791484	0.135872149578	0.0589905489883	0.0103778276991
a	0.00561853447071	0.0824013530531	0.54151415097	0.158809020495	0.127895523193	0.0687511108294	0.0150102688997
e	0.00355956372357	0.051101632351	0.62304589699	0.159438030165	0.117357739731	0.0263740378765	0.0191231032999
n	0.00262797349786	0.0472936327837	0.469335458997	0.115233738388	0.141836138577	0.203099192392	0.0205738781
è	0.00112580320362	0.0243704648679	0.289603746332	0.173320537796	0.229247402859	0.263625755464	0.0187062983667
r	0.000685105682207	0.0370002302293	0.297176075444	0.218949732599	0.256359564286	0.177258709821	0.0125705814556
k	0.0027038233274	0.0455347944098	0.247970145148	0.282411060866	0.260705138095	0.153806785274	0.00686823485187
o	0.00308032037513	0.0196271954733	0.131282906049	0.260231722489	0.207548031032	0.0803524014247	0.297877412651
m	0.00423804739104	0.0191897464944	0.226530819683	0.14103262303	0.134075465344	0.0788339348082	0.396099362784
e	0.00462501639568	0.0190476421581	0.257439183228	0.102004011343	0.114099441781	0.0990273499361	0.403757346161
</S>	0.00232266359584	0.00958607856905	0.133051406614	0.0553078111715	0.0818757458905	0.110387552468	0.607468723081
