 	ora	io	sto	studiando	di	diventare	medico	</S>
à	0.439703917856	0.058790847275	0.00147856081	0.00018619682	0.000298094059	0.000373195074	0.050779797184	0.448389406304
r	0.446398557952	0.158538039092	0.01658837017	0.171741619843	0.00954258447567	0.0280591508873	0.0179222745173	0.151209395837
t	0.484372761317	0.153634663264	0.0238054702233	0.229136627848	0.0126491834786	0.0372819393693	0.0069699268718	0.0521494110653
e	0.607648253772	0.143187121321	0.0910031042411	0.115049957183	0.00644442547953	0.0169159535299	0.00235557442997	0.0173955896247
n	0.320502122324	0.141938483774	0.18091553808	0.273948379061	0.0582704978265	0.0159945008433	0.00252407971666	0.00590639640157
a	0.196966108508	0.0753627279247	0.286716276027	0.344608259687	0.0781190892755	0.0135854739478	0.00256798357689	0.00207409465252
i	0.166331027836	0.279476522642	0.288856842009	0.220216353229	0.0346944604252	0.0088400674826	0.00087853413263	0.00070621635884
v	0.0772494702787	0.340508044214	0.20915006067	0.249366251076	0.0857834308084	0.0223679779942	0.0146883514465	0.00088641575228
ò	0.0477444960929	0.139857668071	0.41929375689	0.242598297025	0.104895703269	0.0253722101314	0.0192911464943	0.00094671592376
s	0.0284090039643	0.115043426024	0.451027737297	0.230520779008	0.12432742409	0.0362495295105	0.0137305198435	0.000691593614253
t	0.0549112799214	0.0983787008547	0.433141334099	0.216076403003	0.14467198303	0.0401863300702	0.0120029761012	0.000630999838084
è	0.0894884066405	0.0506410634649	0.497430318033	0.223661237668	0.0870219713433	0.0468799069234	0.0043534718204	0.000523613532695
o	0.0568290861735	0.135991298822	0.300077922678	0.313568605889	0.0601413304478	0.131060648974	0.00169261206347	0.000638478607565
s	0.0195567328845	0.155265715274	0.151574147559	0.299491415296	0.111599204816	0.163251096325	0.0923354001778	0.00692628087919
t	0.0257139944948	0.060739900258	0.25138253252	0.242723795099	0.192133418272	0.095013052775	0.123383124393	0.00891016914973
u	0.0277748406316	0.022321452686	0.287850267507	0.335290575033	0.186785392757	0.0903107215917	0.045337082131	0.00432964873991
d	0.0097938876672	0.023649522662	0.178656149169	0.424317725011	0.230545864252	0.104536337197	0.0256685957103	0.00283188189664
i	0.0043542768124	0.0237515294207	0.13484600639	0.41684810167	0.221409894751	0.180833639066	0.0165703882368	0.00138612094888
è	0.00281417715747	0.0254621263402	0.10275687213	0.365725177223	0.12322078825	0.369095279689	0.0080788695456	0.00284669638296
o	0.00126595436449	0.0358064694467	0.0790079343767	0.280536802408	0.0774740594167	0.512207959896	0.00477067568187	0.00893016469432
n	0.000443686914163	0.0231313004489	0.0347918751256	0.193744292136	0.0515239611389	0.395304761632	0.272065975261	0.0289941672314
a	0.000181338300388	0.00796839064963	0.0240961830419	0.211011395379	0.0981119050463	0.228884868877	0.387402091754	0.0423438347438
g	0.000104096878463	0.0133345814165	0.0588004773473	0.303223731793	0.196092868349	0.205051846292	0.196122817251	0.0272695873146
h	0.00237715067615	0.0164165391388	0.0965278954491	0.262900270598	0.28794619945	0.155373788764	0.165176282417	0.0132818885049
e	0.00316972625872	0.0069913893796	0.0744348731497	0.232572783533	0.243645836483	0.158982689588	0.173290630806	0.106912068835
t	0.00128384791957	0.00509722945987	0.0432836397166	0.210223307844	0.155369768828	0.140345233863	0.309132480269	0.135264497445
t	0.00294390780652	0.00515087715329	0.0532183839055	0.170298772615	0.246058919609	0.0937142669543	0.382293193423	0.0463217064817
ò	0.00333758630351	0.00259027854443	0.0434815706352	0.115525370872	0.229434385203	0.0904911039848	0.302582661141	0.212557081661
m	0.00150762456917	0.00680764800814	0.0296387025451	0.103816070291	0.122011903734	0.0739717233283	0.392820807047	0.26942559622
e	0.00088476601989	0.00821422121605	0.0248843804817	0.100478760097	0.0910459579113	0.0610064797761	0.398466795682	0.315018734407
s	0.00031134957413	0.00300874525202	0.00967486692723	0.0528194080323	0.0477084173038	0.050139038592	0.505162081894	0.331176183802
s	0.000645307895377	0.00166511971734	0.00805234144241	0.0335873273441	0.0585477771013	0.0362488915307	0.741176783965	0.120076489267
è	0.000744569559792	0.00102369995778	0.0067716333808	0.0241360377814	0.0556243019338	0.0381047798436	0.682977294655	0.190617685422
r	0.000364800261264	0.00376932770459	0.0070228831936	0.0307648612605	0.0376117102113	0.0403650259479	0.668301131552	0.211800294474
e	0.000234841534215	0.0046466922853	0.00700519574453	0.0312961514202	0.0309034311704	0.031002962816	0.521119138851	0.373791614158
</S>	0.000117524717797	0.0023266192183	0.00354478564226	0.0173839672101	0.0165892922352	0.020749822658	0.304333611926	0.634954382079
