 	la	macchina	vuole	riparata	dal	meccanico	</S>
i	0.0757287536772	0.404501108289	0.018994055642	0.00057871956	0.0007385056	0.0328688696247	0.466589904992
m	0.123781011226	0.664681462763	0.0239728105473	0.01956722952	0.00105512433333	0.0113963563247	0.155545953281
à	0.107469240409	0.766358034254	0.0426876555158	0.0263461871733	0.00103551135111	0.00423886123958	0.0518645184991
k	0.0869738401363	0.664193088085	0.126762915172	0.0637044943911	0.0199038200904	0.0197315361779	0.0187303087502
i	0.0945906200454	0.506193646028	0.262100468391	0.0771450157304	0.0273678787301	0.0249083524393	0.00769400749573
n	0.0644891421485	0.379952938676	0.282562332797	0.19550824951	0.0590255372767	0.0155666215264	0.00289516475424
a	0.0307512811828	0.346187929559	0.298464954266	0.238171581837	0.0726605210922	0.0124599474678	0.00130377741141
t	0.0274816603943	0.33340500652	0.300602818089	0.193808292612	0.0658055056974	0.0762025924483	0.00269412298714
è	0.0218049024648	0.285637192173	0.313446382696	0.204561120871	0.0739657968991	0.0974391009551	0.00314551128505
l	0.0218408741549	0.298016130724	0.393636187565	0.163589573624	0.060995140633	0.0594751737907	0.00244693568435
i	0.018683533285	0.258891270241	0.420951922522	0.152203337875	0.0995554868777	0.0472253060302	0.00248918446145
s	0.00845131406167	0.202678098747	0.337073164174	0.185662649292	0.166553842293	0.0949985501101	0.00458241192048
t	0.0935544884206	0.105889524916	0.215664111391	0.195768339764	0.261816510764	0.121548985703	0.00575802064016
i	0.121017831607	0.100486408305	0.18742839713	0.174081469921	0.361138160255	0.0524110847343	0.00343664461339
a	0.0406278262857	0.122994682768	0.147847897377	0.38323203664	0.284871133418	0.0183738189581	0.00205261431446
m	0.0199975890452	0.090021259256	0.0994026197923	0.40453536888	0.135536022139	0.246307853199	0.00419930181482
m	0.0717428863484	0.0524901869187	0.0762206969308	0.181403279627	0.28834503838	0.325018058733	0.00477989937094
è	0.0826640391778	0.0403102544729	0.0576857613103	0.198677433209	0.499503832793	0.114324873911	0.00683387622298
n	0.0275782598563	0.038824678491	0.0291418264368	0.218492694403	0.421343767598	0.255134471304	0.00948436674099
i	0.00922513989077	0.0352926458303	0.0240983888123	0.226345134801	0.383279482533	0.306034611768	0.015724617247
à	0.00310766812959	0.0402396962768	0.0197522619374	0.493455258267	0.317475247511	0.109437852306	0.0165320255823
t	0.00155985287253	0.0328214870923	0.0146175989791	0.470052185089	0.134529451837	0.336348944485	0.0100705126941
t	0.00495187882418	0.0215648063641	0.0190766493264	0.19689280403	0.294307176612	0.455864718162	0.00734197931137
o	0.00556933817006	0.0138520674547	0.0171671369421	0.193297771343	0.434374978871	0.219559606054	0.11617909185
m	0.00298852418535	0.0319597104849	0.013618090814	0.193201657114	0.29215636629	0.311907765351	0.154167897183
e	0.00212659382692	0.0347182591616	0.011497589738	0.212902262371	0.286148528763	0.34774514845	0.104861658961
k	0.00115323150744	0.0196369097205	0.006554255946	0.207943450124	0.271319996254	0.40447369615	0.088918512987
k	0.00227020820248	0.0151157044068	0.009758021882	0.142300389375	0.318244585418	0.480048558717	0.0322625697123
à	0.00219953403213	0.00792275736893	0.00872737458067	0.130895916458	0.322211363139	0.268794007572	0.259249068621
n	0.000737359457677	0.00510553352298	0.00385324214689	0.081442105486	0.15911471238	0.412749550524	0.33699754554
i	0.000249583649732	0.00356128087433	0.00221960611563	0.0525485434953	0.09189564646	0.454054370175	0.395471024513
k	0.000397353298084	0.00546381765811	0.00226375287188	0.0480705761651	0.07469436782	0.453429043392	0.415681125838
o	0.000446650061661	0.00611110548604	0.00228447860396	0.049418412055	0.0703733242733	0.463102771131	0.408263282946
</S>	0.000223488874281	0.00342897264302	0.00123426262198	0.0570043160275	0.0623275646366	0.271738470565	0.604042926473
