 	avete	cucinato	le	verdure	</S>
è	0.4885042015	0.0114864512763	0.0003696771	0.0768942366045	0.422745390981
c	0.8177514505	0.0155144320921	0.000134625004233	0.0256415295045	0.140957936508
h	0.6109516815	0.328979136697	0.00322331323898	0.00977901786817	0.047066832146
e	0.545956671833	0.429531458499	0.00425190376906	0.00448623130876	0.0157736662287
t	0.523290171944	0.449960765766	0.0130459042791	0.00833526732229	0.00536782432623
e	0.497275758648	0.475034922589	0.0160571674364	0.0096446350541	0.00198749412874
m	0.512280232883	0.334431554863	0.0725171138221	0.0776382209647	0.00313289937625
a	0.525573557628	0.279036264954	0.091379075724	0.100460269622	0.00355085142542
r	0.607918475876	0.140926454985	0.0812404730247	0.152817532507	0.0170970669418
à	0.634111325292	0.085567081095	0.0778513742749	0.180223328836	0.0222468524473
t	0.647050251764	0.0344700531317	0.0490898146916	0.253018034279	0.0163718199491
a	0.623639637255	0.0187617735106	0.0398837819639	0.276667586426	0.041047248983
t	0.591362732418	0.0115746226369	0.0397384960546	0.295529587142	0.0617945839943
a	0.533529244139	0.00963478354563	0.0403448474515	0.326232952381	0.0902581969981
l	0.50516987138	0.00740456384854	0.0336512262505	0.352854024127	0.100920358999
à	0.303319737127	0.00438415742051	0.0304421635502	0.600647274709	0.061206682333
c	0.474354625709	0.0016159780445	0.0106610851167	0.485271954903	0.028096327611
h	0.477030204303	0.0200980077815	0.149974297506	0.340932248301	0.0119652008037
a	0.159431747434	0.0261170398066	0.196069481983	0.280704940167	0.337676777701
n	0.069401481078	0.00888291586493	0.0684686978087	0.239235730789	0.614011172567
a	0.0477276236927	0.00314789879964	0.0259798068962	0.244162470263	0.678982170856
</S>	0.0366419693464	0.00158970159182	0.0130577633881	0.150332735132	0.798377785428
