 	quest	anno	che	viene	mangio	quanti	voglio	</S>
f	0.338543571821	0.145071356899	0.014039031921	0.002000099515	0.001358703775	0.000362123915	0.049869639688	0.448755425792
è	0.623901090607	0.189826645633	0.015991442507	0.002694621705	0.000568185077333	0.000800689465	0.0166302309926	0.14958704533
o	0.552655460202	0.314370375211	0.0410115380357	0.0287947647683	0.000216786329444	0.00754470668833	0.00554366928098	0.0498626825415
p	0.257735990067	0.33150165007	0.129506434679	0.243622069589	0.00701797311115	0.0121314975628	0.00186165819579	0.0166227168583
p	0.333190360022	0.142975171023	0.180839824893	0.31755701153	0.0123262570371	0.00692942801327	0.00063927286793	0.0055426504962
ò	0.609330910007	0.116461543008	0.123538703964	0.138396146843	0.00722440614903	0.00296388579676	0.000219522532543	0.00186484832037
r	0.470198536436	0.121489551003	0.074695186988	0.090129698281	0.213014900853	0.00941695089892	0.0201918547414	0.00086331016879
k	0.349119711912	0.073061841001	0.112369402329	0.13280238076	0.294158183618	0.011072849633	0.0268943657971	0.00052128631793
e	0.314830372637	0.158971691	0.188009850776	0.16709225692	0.113826635539	0.047386299211	0.00917847800237	0.000704434067643
t	0.122702705546	0.221565147	0.194897436925	0.144758268973	0.22272176618	0.069740434737	0.0211644631875	0.00244976738921
e	0.0844349945153	0.218145609	0.236818692308	0.113165146324	0.263573073393	0.055642216579	0.0254345511958	0.00278569202974
e	0.0950030581718	0.198923366333	0.240685094103	0.0965841807747	0.099549108131	0.257198635526	0.0106152846986	0.00144124846658
t	0.0693979340573	0.094326535111	0.124354311368	0.0679782589249	0.265891495044	0.304325890309	0.0711691377329	0.00255640171219
r	0.0669907660191	0.0422286273703	0.0914788871227	0.102103926308	0.487937548348	0.10653716357	0.0999387432443	0.0027843078474
ò	0.13494003534	0.0562246937901	0.103961330708	0.115935616103	0.343800754116	0.168215322857	0.0570750840814	0.0198471568925
o	0.12977718178	0.0592966625967	0.0764524375693	0.0634379800343	0.130682217372	0.471435134286	0.0411521936938	0.0277661932975
p	0.05755137126	0.0268605718656	0.0385005871898	0.0398053950114	0.246106133791	0.451704811762	0.123584831231	0.0158862947658
ò	0.0247031367533	0.0137705885219	0.0231188473966	0.0297620233371	0.287127289264	0.448131890921	0.16125731041	0.0121288947886
s	0.0126388547178	0.013806783074	0.0190144774655	0.0289481311124	0.241191084421	0.452194114974	0.22284374347	0.00936279246287
s	0.00785973680593	0.0133789625913	0.0159605758218	0.0274892247041	0.429397671474	0.166773869225	0.333124011157	0.00601593345429
a	0.00482292201864	0.0066363222971	0.0105419389406	0.015194343668	0.358019436825	0.106149982642	0.252495220386	0.246139793451
t	0.00588552898955	0.035426601299	0.0306101036469	0.0188486163227	0.211262885275	0.143022237547	0.227784990129	0.327159018317
è	0.00683675809652	0.0440157227097	0.035318765959	0.0193528510309	0.161019964325	0.253483215849	0.335795590043	0.144177143272
l	0.00650703613217	0.0235257831799	0.0187427677297	0.015712006267	0.155775730675	0.24868851795	0.441452020014	0.089596128424
o	0.00551153109806	0.0165246684866	0.0131457649099	0.0144393949557	0.152959291058	0.105936634317	0.345749871005	0.345732840141
</S>	0.00277619113003	0.0083555803833	0.00676558745495	0.00734648427785	0.077897466779	0.0612722006585	0.200158362002	0.63542814507
