 	è	che	stanno	ancora	alzati	</S>
è	0.179575623257	0.30570336065	0.014591169741	0.000310301215	0.005050996659	0.494768560882
n	0.191796611086	0.432037800217	0.067842569247	0.034317678925	0.0895569423257	0.184448413215
a	0.106608240362	0.379899446739	0.262083956416	0.052651143975	0.117736457471	0.0810207665163
s	0.068926313454	0.282973232246	0.376487088805	0.180090788992	0.064067900519	0.0274546778834
t	0.0555849944847	0.389494290749	0.281733299602	0.217133386664	0.046461703973	0.0095923537618
a	0.0593803668282	0.440866296916	0.385150483201	0.094956947888	0.016260297791	0.0033856894546
s	0.0316955001761	0.214911152972	0.413449311067	0.310985311296	0.027251976597	0.00170682318487
ù	0.0133516550587	0.087279472324	0.497297807022	0.370625823432	0.0304729166423	0.000972382351623
n	0.00656089067623	0.0424292877747	0.490298656674	0.177140597477	0.282118796657	0.00145179444054
e	0.00331452054874	0.0275448242582	0.432029706558	0.166097875826	0.368251567652	0.00276151621351
a	0.00357104818291	0.0436608834194	0.592319255519	0.229031245275	0.128271734651	0.0031458376045
n	0.0028828747943	0.0440665038065	0.40091590184	0.220975411758	0.309122284884	0.0220370047348
k	0.00974670343143	0.0912252072688	0.295285750613	0.181372223919	0.394956411628	0.0274136493949
ò	0.0120054279438	0.102961825756	0.475140350204	0.213392411306	0.172979503876	0.0235204289483
r	0.00561292178127	0.043523175252	0.453112670068	0.367125493769	0.107904087959	0.0227216452494
a	0.00353454169376	0.0242240922173	0.335445703356	0.47104769459	0.10437402932	0.0613739573498
o	0.00169149666459	0.0113552635391	0.318248201119	0.467634604863	0.0928235631067	0.10824691245
r	0.00089888356153	0.00680770664637	0.20259778204	0.367855484954	0.263345894369	0.158494267483
t	0.00228117972718	0.0223481120155	0.147860719013	0.273141311651	0.41252224479	0.141846440561
ì	0.00260125251639	0.0258552827252	0.143084762004	0.236138613884	0.287092948263	0.305227161587
</S>	0.00131825236919	0.0129883344426	0.101329539502	0.158264621942	0.188425104132	0.537674160793
