 	ogni	giorno	bisogna	che	compriamo	il	pane	</S>
k	0.039487690257	0.346169984085	0.104964710207	0.000767436432	0.0085658898425	0.00016385529	0.0193030375725	0.480577401861
u	0.124545426752	0.516848828028	0.159082286736	0.00802074077733	0.0247292482808	0.000130872225167	0.00644904773382	0.160193575019
à	0.244579708917	0.556615499343	0.108410516812	0.0101570762391	0.0246418526936	4.62953682223e-05	0.00215041007436	0.0533986772107
i	0.201046065639	0.461890736448	0.234525126837	0.0182335127264	0.0657649851645	1.90405130741e-05	0.00071857258762	0.017801943704
m	0.0710513626463	0.307237158816	0.469652188946	0.0350328652421	0.109337511722	0.00110689294002	0.00060803045694	0.00597393406187
è	0.0566092756488	0.427378319605	0.379826632982	0.057204291414	0.0744460212407	0.00151461711667	0.000982103085647	0.00203871205162
r	0.0512301045496	0.445923129868	0.339945747661	0.063803623138	0.0887266344136	0.00574139650889	0.00385363526188	0.000775719708207
i	0.0200495578499	0.245987766623	0.461403872554	0.0722198583793	0.188422004805	0.00711771083363	0.00444521546729	0.000354000474402
n	0.00772848243997	0.115036732208	0.502661080851	0.103829532793	0.227405574935	0.0127402332752	0.0302326265358	0.000365733529801
g	0.00437570110332	0.117687890736	0.366641925284	0.167679937598	0.148609659645	0.0305290040917	0.164059995512	0.0004158972366
h	0.00777003416777	0.199018856912	0.145630331095	0.304971012533	0.0703563638817	0.0664890370306	0.205546481837	0.000217851818867
ì	0.00857944362259	0.154019197837	0.184255018032	0.294632340844	0.197479850627	0.0625732036635	0.0964172249457	0.00204365598629
z	0.00490011094086	0.0632813191457	0.396533632677	0.146202320281	0.317793916876	0.0225758587412	0.0453410273152	0.00337177132876
i	0.00228308402695	0.0317455406152	0.453741447559	0.0798938217603	0.394833565625	0.00924062757707	0.0261843062717	0.00207755953292
n	0.00083576854765	0.0130637617717	0.346677135853	0.0690313472534	0.378099875208	0.015113865989	0.166962807924	0.010215382601
a	0.00033623403455	0.00693465449057	0.338142905284	0.0956647640845	0.309395711736	0.017140130683	0.217387444641	0.0149981111003
v	0.000539180438183	0.00881966573019	0.445472968428	0.0895571180282	0.318324037245	0.006994354181	0.11952079688	0.0107718462668
o	0.000585995217394	0.0091115891434	0.414217509476	0.0753977573427	0.398754935748	0.00355544509367	0.09082273796	0.00755399542227
r	0.000276958763798	0.00672639061447	0.288146369825	0.0771911204476	0.434158458583	0.00695588479789	0.179092281653	0.00745251414076
à	0.000168220053266	0.00508023330482	0.178210506275	0.0477279464825	0.234773565194	0.0080707714993	0.514669823884	0.0112989437136
s	0.000614494096422	0.0177143918683	0.153290405092	0.0290384178275	0.130991210731	0.0150649657331	0.642250844628	0.0110352625712
o	0.000755414296474	0.0220123568794	0.197239811697	0.0392535819425	0.164168263577	0.0176160046777	0.410005029876	0.148949543857
m	0.00215274899649	0.0159436225498	0.289811680566	0.0538047806475	0.226992464526	0.00907857465923	0.208898601625	0.193317565752
e	0.00261897664816	0.0138643945833	0.311287853522	0.0536609502158	0.233251448175	0.00643266045308	0.145202647208	0.233681096384
o	0.000896830524053	0.00485518509443	0.153566716374	0.0356824266053	0.136852652058	0.00276003483769	0.193191969069	0.472194232128
t	0.00109727560002	0.00897437853148	0.145348010658	0.0253071580684	0.101680786686	0.00847440773256	0.313116763023	0.396001288043
s	0.00213254953334	0.0130542985105	0.143455741553	0.0288594683561	0.0910400892287	0.0335974842442	0.542964371008	0.144896032281
o	0.00169555457871	0.00717908348583	0.0579253965177	0.018343191452	0.0422240584096	0.0346165206647	0.479294149003	0.358722069694
m	0.00260429459384	0.00613848581094	0.220489423506	0.0297443708173	0.12618848447	0.0123136755716	0.173083763001	0.429437529225
ì	0.00291408271028	0.00578770282198	0.267718954982	0.0323344319478	0.145205353873	0.00487036656953	0.132593122334	0.408575965735
</S>	0.00146841712364	0.00289785773849	0.134229278211	0.0162092414869	0.0728423855115	0.00245005120326	0.167627616167	0.602275107867
