 	è	facile	che	stanno	ancora	svegli	</S>
è	0.0096237743065	0.48058701767	0.0082763167875	0.001600639575	0.001018974718	0.0401045428759	0.458788781097
f	0.0382921237688	0.706269372557	0.0557003975958	0.0263520294583	0.00567615585133	0.0137842528426	0.153925711097
à	0.0714734379229	0.645505890852	0.116585575865	0.101780516486	0.00733896091711	0.00501084248092	0.0523047784063
c	0.054233294941	0.427526333617	0.110465458622	0.373150555495	0.0155024566057	0.00168660282535	0.0174352890232
i	0.026526889947	0.442338947872	0.098547332874	0.407259017498	0.0188704636686	0.00058241532995	0.00587491951822
l	0.0208238659823	0.460977972624	0.208710480958	0.277275871499	0.0292432746895	0.00074373783315	0.00222484263607
e	0.0380071219941	0.231640380875	0.302756406986	0.388701783833	0.0370744178965	0.000838289707717	0.00098163170869
k	0.045077073998	0.130596894625	0.249667018995	0.405355554611	0.109435548966	0.0575680002326	0.00229987046623
a	0.0251735203327	0.063246331875	0.161670659665	0.53333378487	0.137419946322	0.0764457749109	0.00270992717674
s	0.0142882540442	0.0288572519583	0.0984349908883	0.589398861623	0.202062598774	0.064505088137	0.00245290788025
t	0.0290984176147	0.0175512843194	0.104380281296	0.540570043874	0.244977509591	0.0610186914457	0.00240374728675
è	0.0332827140049	0.00894150617313	0.0929280365987	0.714327024625	0.128684518864	0.0209098041386	0.00092633722225
o	0.0113518340883	0.0240671704577	0.0692581483662	0.788126244875	0.0997191439547	0.00704469318153	0.00043267511075
n	0.00395240497277	0.0300173216526	0.0704455871221	0.529376311625	0.0998996266516	0.256018589606	0.0102901179402
e	0.00151811078092	0.0112955294942	0.0381736049407	0.462326400542	0.133785642217	0.339229329589	0.0136713824134
a	0.000619512906973	0.0083365139414	0.0246085025469	0.590283530181	0.257531984072	0.113573819916	0.00504614867113
n	0.000345303865658	0.00767757078047	0.0207904400156	0.38721463806	0.242618183691	0.328604583639	0.0127493033237
k	0.00638609600522	0.00480665849349	0.0394738031719	0.311332760687	0.213333683564	0.40958248588	0.0150845449646
ò	0.00834392934074	0.00344957269116	0.0431216090573	0.487429333562	0.286670121188	0.152157635627	0.0188278271782
r	0.00343951251925	0.0103089373237	0.0286146666858	0.465163601187	0.345053293729	0.126933847542	0.0204861371594
a	0.00183399341975	0.0126812656512	0.0243381107953	0.346377510396	0.429936641243	0.128983438181	0.0558490154865
a	0.000668238820917	0.00490199852707	0.0101846257984	0.294385523465	0.545864703748	0.0644507658937	0.0795441308288
t	0.000374737834639	0.00288659104236	0.00686158989947	0.187545367822	0.454979127916	0.296464862798	0.0508877192763
s	0.00126495833821	0.00228778688079	0.00973401196649	0.129708149274	0.355581035972	0.471631437599	0.0297926089921
ù	0.00142081861697	0.0014035124596	0.00840040773883	0.164133239758	0.398381911991	0.297187975866	0.129072132231
n	0.00047659370429	0.000604172185867	0.00324843912961	0.121343278453	0.254826907997	0.455462505289	0.164038107077
n	0.000335731682497	0.000520765561956	0.00288795327654	0.0590787380177	0.180244783332	0.692104425096	0.0648276066923
i	0.000287265515319	0.000361675255052	0.00235579448318	0.0408698703392	0.165488054444	0.467306746032	0.323330610231
t	0.000308419839593	0.00168370061942	0.00322848355206	0.0482563644464	0.179419848148	0.364396929677	0.40270626451
i	0.000315464369964	0.00212504251631	0.00351644436935	0.0509917234821	0.214322956049	0.354958699892	0.373769682603
</S>	0.000158052570132	0.00106518872291	0.00176754281267	0.0320520147411	0.181614668024	0.238040719946	0.545301841301
