 	ho	messo	uno	specchio	sul	muro	</S>
è	0.001993311948	0.429668221105	0.0681252822915	3.32434585e-05	0.000453662015	0.00435724384092	0.495369100134
v	0.088890498416	0.668029153702	0.0754301360972	0.0002605799495	0.000625420738333	0.00161220346759	0.16515206064
a	0.146366379472	0.654111454567	0.134729627366	0.00742634780317	0.00147691834611	0.000793284739197	0.0550960109857
l	0.179927999824	0.456239084856	0.247567922455	0.0557217189344	0.041548220382	0.000611307636399	0.0183837477888
a	0.392631113275	0.251597671619	0.207620580818	0.0869611063115	0.054451733994	0.000604256122133	0.0061334992045
è	0.363783424992	0.315361157206	0.240688476939	0.0522165617705	0.025541391198	0.000360946593044	0.00204799298922
n	0.135060962231	0.292318205402	0.23983406898	0.0784023035902	0.204611583066	0.04853933594	0.00123351647046
a	0.179410140744	0.121890598134	0.113401266327	0.25864651453	0.259994084355	0.0656687965467	0.000988571350153
n	0.183681295915	0.058632966378	0.0616204424423	0.318228798177	0.149980304785	0.225690983416	0.00216518501005
j	0.0664055169717	0.024207181226	0.0304118014808	0.219603276059	0.339223868262	0.317072337805	0.00307601043668
a	0.0376618756572	0.0723326125087	0.0517819974936	0.255490275353	0.347953125087	0.231038489268	0.00374162374556
l	0.0454591458857	0.109816679503	0.0614852871645	0.276192648451	0.139599502362	0.361021029756	0.00642569474852
ì	0.0549519166286	0.0722910951677	0.0491570703882	0.287434659484	0.107846712454	0.418151416585	0.0101671042495
s	0.0451841952095	0.0579354850559	0.0479279747961	0.279306593161	0.108833877485	0.449674578862	0.0111372594165
t	0.0300905587365	0.0405108566853	0.0355929295987	0.18134762772	0.343876279162	0.362120623554	0.0064610702755
o	0.0173509044122	0.0200267988951	0.0216626225329	0.112378928573	0.394195475887	0.404578971785	0.0298062455618
t	0.0257702209707	0.041853777965	0.0181669181776	0.0995003355243	0.142780612796	0.631883023928	0.0400451059873
ì	0.0288944705902	0.045621426655	0.0159133382592	0.0927402001748	0.065278533932	0.668338307976	0.0832137241291
c	0.0102620973201	0.0391040715517	0.0298785102864	0.0583545717249	0.095818359644	0.671124602659	0.0954577602097
h	0.0048944682967	0.0352935187839	0.0403484250955	0.0599905839083	0.381243006548	0.446010396886	0.0322196120432
o	0.00298365779457	0.012710838518	0.0205542510252	0.0455785438694	0.409433387176	0.266686284962	0.242053073821
</S>	0.00149652294078	0.006571693244	0.0103716070026	0.0233540557847	0.204770006078	0.285545527481	0.46789061191
