 	allora	questo	anno	che	viene	vengo	nuovamente	qui	e	mangio	molti	pasticciotti	</S>
a	0.445200979957	0.05105757067	0.00266711198	0.000950794095	0.00080630335	0.00183570335	0.019181461446	0.00265678696	0.0138232347128	0.0280579063833	0.0298549383716	0.0541232091727	0.349783926918
l	0.519398143319	0.121007488557	0.15100866016	0.0359373072317	0.00244334431667	0.00117531661667	0.00827351821267	0.00180885196	0.00492964406617	0.00936343171098	0.00998050776159	0.0180785248547	0.116595222545
l	0.422208991106	0.114170905186	0.22433207672	0.107395615744	0.0632329271056	0.00855947497222	0.00492904763756	0.00170696574	0.00202176642206	0.00315616500466	0.00335638949	0.00606398743347	0.0388656849318
ò	0.504617163702	0.0841002607287	0.189774968907	0.107180939248	0.0828897364685	0.0107457014574	0.00196966003085	0.000807294786667	0.000736604040353	0.00107632220894	0.00112043495007	0.00202520939472	0.012955738337
r	0.361112508234	0.0846640785762	0.259369239636	0.122182020416	0.0752858329228	0.0311787176191	0.0407968326953	0.00632332104889	0.00914555753312	0.00223923227037	0.00127182455729	0.00184747068191	0.0045834158653
a	0.151976793078	0.0601326455254	0.356928989879	0.187608533472	0.107597680974	0.0467787522064	0.0576785562318	0.011432452183	0.0122214617777	0.00263062780979	0.0013570295091	0.00186033235064	0.0017961996201
f	0.0799107996927	0.0427472841751	0.345794106626	0.230962531157	0.145505440325	0.0709515770688	0.0554881374106	0.0136669272277	0.0100349728592	0.0016246747896	0.000985086293033	0.00148381637355	0.000844704555033
è	0.0453470425642	0.048710082725	0.362740775542	0.249802503719	0.139278206108	0.0761661710229	0.0520990691369	0.0126525414092	0.00924228675307	0.00128827852487	0.000835019906011	0.00131200031452	0.000526052457678
t	0.0343863638547	0.0570655119083	0.405918525181	0.21439892124	0.0944966647027	0.066010222341	0.0788623297123	0.0132095728031	0.0182345003844	0.0111781452033	0.00272189744367	0.00281040586151	0.000706918825226
i	0.0142045263849	0.0355775746361	0.361827971727	0.22769379708	0.107503391568	0.081459697447	0.103637896571	0.0227705739344	0.0232408824615	0.0145212504311	0.00343263020122	0.00335407321717	0.000775679581742
p	0.0056146995283	0.0215404358787	0.299182777242	0.23653315236	0.132555893856	0.121865495816	0.107310398857	0.0310593076448	0.0283101178205	0.00724037050703	0.00339323968707	0.00472547920239	0.000668604133914
ò	0.00237964485943	0.0236736066262	0.243098019081	0.250074270787	0.145412267952	0.145748938605	0.103940519619	0.0399325965483	0.0315418242735	0.00482130800234	0.00338133960902	0.00536524016746	0.000630439120971
r	0.00174714200314	0.0339491255421	0.25650901636	0.236364975262	0.125579439317	0.129766502868	0.105661519873	0.0412537241828	0.0353002017578	0.0148904198341	0.00777112258301	0.0104361731558	0.00077066554999
k	0.00199184396771	0.025663478314	0.171340011287	0.149024450087	0.276220176439	0.172042654289	0.098652436291	0.0279473747276	0.0355712815859	0.0196932668447	0.00915762432767	0.0118818942119	0.00081352951633
e	0.00141578285924	0.0177046085713	0.124026369596	0.110781653362	0.310329987146	0.17244272343	0.120267471764	0.0812675089092	0.0400250931953	0.00865328478157	0.00621181690922	0.0064464996973	0.000427202678443
t	0.00108350475641	0.0194602658571	0.140530256532	0.090235984454	0.127532235715	0.134712156477	0.236833673921	0.114988306303	0.0879051527318	0.0188747371939	0.0123039646364	0.0130712280324	0.00246852973281
e	0.000959378247137	0.0123451190524	0.105326460844	0.0900644114847	0.0674924812383	0.109649295492	0.308064711307	0.127025555434	0.125119794244	0.0235267432313	0.0132717973788	0.0140978366775	0.0030563966776
è	0.000983334777379	0.117056993117	0.115650025615	0.155434353828	0.0569580847461	0.065587235164	0.219173872102	0.120973894811	0.103850484748	0.0108548932438	0.0125867066263	0.0197453588925	0.0011447395392
r	0.00119197741579	0.154578413706	0.113454791205	0.155295242943	0.0616493459154	0.102881545055	0.169047445701	0.0639311946037	0.0783848515827	0.0268361190813	0.0290075915421	0.0426218272975	0.0011196609264
k	0.000787298395263	0.0556028197687	0.057888651835	0.0815644293143	0.173430622972	0.251368808352	0.168408033234	0.0438958988679	0.0630921478609	0.0379174156938	0.0284671761074	0.0365290578258	0.00104768274147
o	0.000444457130754	0.0198140647229	0.030886604045	0.0521955631048	0.193466314491	0.238248769117	0.215085642411	0.0929108702893	0.0814062299536	0.0216895501313	0.0242477902958	0.0282378546686	0.00136635507982
m	0.000732425675918	0.0112169861743	0.0417215743483	0.0391960577016	0.072330959997	0.108253812706	0.34597834747	0.12148537743	0.136309686651	0.0494428939438	0.0337396450986	0.0365016048895	0.00309069429327
e	0.000824772025139	0.00736424082477	0.0371441654494	0.0308309252339	0.031467990999	0.062767356902	0.39079477249	0.122036336477	0.185825758884	0.0613025519813	0.0343577933662	0.0323564109632	0.00292696356442
m	0.000600637808213	0.00418817880826	0.0226631334831	0.0232948704113	0.0164669626663	0.0448799673007	0.408422027497	0.119972042159	0.204043132961	0.0716459829938	0.0417530044554	0.0392956263211	0.00277441348814
a	0.000525483601471	0.00302892054609	0.0162614406277	0.0173181454704	0.0107451876554	0.0374640654336	0.403114439166	0.106545667386	0.23079380432	0.0783196309979	0.0491000614851	0.0440127104404	0.00277041946271
p	0.00018885045989	0.00219459469203	0.0117017933426	0.0136154551568	0.00726331031847	0.0252007331445	0.334130416389	0.105896014462	0.25308456144	0.062892003666	0.078684770495	0.103362511813	0.0017850153209
à	7.71082109633e-05	0.00338480606401	0.0107531047142	0.0143398823856	0.00712965610616	0.0179197400482	0.200656259796	0.0859582484873	0.233658573813	0.0529889325553	0.100834991832	0.270434047271	0.00186467757363
l	0.000117552223988	0.006853251188	0.0222659421714	0.0181012484619	0.0124819537021	0.0648940550161	0.155650047599	0.0685377444958	0.177839071271	0.0530066155184	0.110476848944	0.304605762424	0.00516993029121
e	0.000130343671176	0.006521702476	0.0249395151238	0.0150629567206	0.0126364197007	0.0836770203387	0.242323375866	0.0756175548319	0.14951325709	0.0539024488395	0.112284322981	0.208704600808	0.0146864944304
e	5.4417721572e-05	0.00356454790533	0.0111851831079	0.0147015014735	0.0101004927002	0.0388233191129	0.222932191289	0.084088543944	0.213830565697	0.0590856432798	0.147119540994	0.177996960269	0.0165170671435
t	8.14604351907e-05	0.00332557890178	0.00973456703597	0.0155337878245	0.0131927029001	0.0712151800376	0.17681068643	0.0571415083147	0.201965861899	0.0865828377599	0.179061453665	0.172370146756	0.0129842310478
t	0.00024469813173	0.00216419960059	0.00757110574532	0.0124616129415	0.0286120289667	0.132966970013	0.195605765477	0.0461515607716	0.157151720633	0.175796389253	0.115616316888	0.116289596252	0.0093680583676
ù	0.000247133009143	0.0011294384502	0.00341159471511	0.00879495584717	0.0286343019889	0.101329383604	0.143186468492	0.0398055005905	0.124009653544	0.176489879551	0.0756869166293	0.210945412751	0.0863293588075
c	0.000127248838281	0.0276055257001	0.0719333099717	0.0233018991491	0.0151835459963	0.0478199448013	0.0835678118307	0.0459062405302	0.0857700991813	0.0717954606503	0.0827330775431	0.33203439425	0.112221434869
e	9.7421259427e-05	0.0366374044334	0.0955242070906	0.031292227383	0.0139033724988	0.0361646022671	0.11847865961	0.0747306915101	0.0835920177271	0.0391229998834	0.073620649181	0.32327473475	0.073561010223
t	0.000209575413142	0.0135660483778	0.0348774164635	0.0162256243277	0.0102872300996	0.0255154817557	0.166029703203	0.0726174405034	0.100567409242	0.124404755294	0.0863219663937	0.28834225825	0.061035070241
r	0.000308122217714	0.0056414613126	0.0138936961212	0.00921916384257	0.0143275644665	0.0525638742519	0.159519257734	0.0489977421678	0.132446946414	0.264743305098	0.105214248798	0.171451966083	0.0216726061137
ò	0.000174932413005	0.00216398573087	0.0050570627304	0.00513592928086	0.0134240919372	0.054711932624	0.114530700578	0.0310511200559	0.0991394588047	0.203329057386	0.0806711805993	0.227064702028	0.163545827905
o	6.93041437683e-05	0.00614593205029	0.00529043263347	0.00648194856029	0.00612427086073	0.020862000948	0.0494422758593	0.0172381126853	0.0720340946016	0.0791160848153	0.1231937312	0.376029757343	0.237972074302
p	3.70807389228e-05	0.00767909781676	0.00628931154449	0.0076752319201	0.00515092272024	0.0229172091827	0.0428512229531	0.0168285368951	0.0775701798672	0.0480601982718	0.197830707067	0.453976742448	0.113133566767
o	1.57674243643e-05	0.00291997184559	0.00320650602816	0.0036964348067	0.00334147432675	0.0215071535942	0.0730257809844	0.0200107316317	0.0686052086224	0.0288373179239	0.174537915689	0.485567547483	0.114728182589
d	4.30016161781e-05	0.0160201097219	0.0454487948561	0.0119300607022	0.00309976452892	0.0149380323981	0.0775716203281	0.0238427812106	0.0668105962075	0.022611387808	0.158893011896	0.442960282494	0.11583054753
d	0.000142460347393	0.0207463450073	0.0601791666187	0.0183014499007	0.023335885843	0.144574434799	0.0744282801094	0.0252687710702	0.0636401000692	0.0569680426027	0.152591632299	0.299492430831	0.0603309958433
ù	0.000138398537964	0.00738418546243	0.0208409140229	0.0100499874136	0.02825111691	0.180521388171	0.0608525487031	0.0176867680567	0.0449218050231	0.0577953887309	0.0896377987663	0.259170370277	0.222749338614
p	5.51741098213e-05	0.00645208118081	0.0183495831576	0.00686935758453	0.0118613389323	0.0752818259617	0.0361245315677	0.0158564263856	0.0275246520077	0.0307230274403	0.0966189659221	0.410030246759	0.264252818538
a	2.70714754738e-05	0.00607376658027	0.0175023378825	0.00580124162151	0.00642852758743	0.0404344957872	0.0395062605226	0.0176873891285	0.0260837330026	0.0221043744468	0.105271137641	0.39498545892	0.318094228513
s	2.53378473579e-05	0.00281598204676	0.00802932769083	0.00309791596717	0.00305645287248	0.0185518157291	0.0647601835075	0.0210964790428	0.0373322580009	0.0413325401156	0.108418278214	0.35263327964	0.338850144504
t	0.000131321014119	0.00189925193892	0.00514766135028	0.00334293538906	0.00680193935749	0.032156145243	0.101196407836	0.0268213550143	0.0825424193336	0.216883560039	0.128435576071	0.275973565213	0.118667857101
i	0.00015040033357	0.000816932879307	0.00203297103676	0.00237743373635	0.00720492728083	0.0319658326977	0.0824120059453	0.0182479225714	0.0769122507779	0.24211869688	0.0800966916903	0.140494663738	0.315169282967
c	5.18772171867e-05	0.0021316828361	0.00502028887892	0.00318856145212	0.00346573158861	0.0130060596826	0.0439450879818	0.0238582380905	0.0616517162593	0.09742406916	0.0884495735634	0.277251674579	0.380555453489
c	0.000146813719529	0.0028104983287	0.00635110612631	0.00538846248404	0.00855767752954	0.0260519150609	0.0793226253273	0.0365201893635	0.106956873753	0.13894328972	0.124516656521	0.31874691486	0.14568697133
i	0.000177981081076	0.00122349988957	0.0025295961021	0.00403445486135	0.00943701455651	0.0285898253203	0.0900049317758	0.0275476751212	0.092422016251	0.137107140973	0.088736715507	0.20616926162	0.31201988811
ò	6.0809654012e-05	0.00135803119319	0.00102794519403	0.00169953992712	0.00338574800884	0.00999425628143	0.0387955400586	0.0124517607737	0.0375261857503	0.0471987718577	0.0659962265023	0.40253354054	0.377971686037
t	6.6672460424e-05	0.00227325173106	0.00418062583134	0.00242778458237	0.00317337787961	0.0305556683018	0.10468668282	0.0140584646579	0.0403091672501	0.0570789830859	0.111917822167	0.462464083513	0.166807460679
t	0.000161324880141	0.00182088195035	0.00536744657711	0.00404140486079	0.0096162283932	0.0600275141006	0.174894734273	0.0248303322193	0.0911792924167	0.206645879695	0.128251247389	0.225508317838	0.0676554222463
u	0.000146724577835	0.000761005553017	0.00205426787437	0.0028238414596	0.00974083416007	0.0426839684635	0.110543791091	0.0195981422398	0.0847114125389	0.215965042672	0.0773490507963	0.111570062613	0.322051854102
</S>	7.33825156e-05	0.000383914670859	0.00103638351018	0.0014378699888	0.00488412812353	0.0214096648767	0.0605464050455	0.0109355583699	0.0442675288694	0.108170110496	0.0443520428982	0.0926978063065	0.609805177051
