 	voglio	che	Maria	venga	domani	</S>
i	0.020577801775	0.06847220065	0.31070847421	0.01850880257	0.082364074895	0.499368707265
t	0.328307409258	0.08800108155	0.31165235727	0.02178131319	0.083723161965	0.166534723958
è	0.482114179753	0.0627314785167	0.32430041829	0.0196910053967	0.055610347655	0.055552585726
l	0.232533806584	0.0764155995056	0.41913182943	0.0757098904656	0.177511385885	0.018697478922
o	0.282334558861	0.200206529835	0.23300035881	0.0859620863219	0.192089102305	0.00640733342077
n	0.30097610362	0.353911106612	0.0949043726033	0.115539088274	0.132355801112	0.00231353573369
a	0.267124671873	0.436256742204	0.0547963038678	0.127067414958	0.113796653037	0.000958263658563
r	0.256847612958	0.389949957401	0.0649810836226	0.163497067186	0.123933397012	0.000790888953521
t	0.232543183319	0.3975783958	0.0608650816209	0.182378892062	0.125896179724	0.00073819209384
i	0.230504519773	0.3766319186	0.20317686762	0.081716130354	0.107228067295	0.000742409973947
à	0.092885803451	0.182463687573	0.352003405873	0.0404078165513	0.331180075765	0.00105918705798
v	0.0339420303437	0.0616161978977	0.304777861958	0.0472538119504	0.551678678588	0.00073142038266
v	0.333584757781	0.0345575609659	0.187575743633	0.0490370193168	0.394943634998	0.000301287389553
r	0.470548517927	0.311176407989	0.062623599601	0.0238103684389	0.131726387324	0.000114667140851
i	0.229991453309	0.521409192663	0.077506365277	0.0331457271463	0.0946402059647	0.0433069803593
i	0.109796763373	0.305303264554	0.145847548426	0.0333461560488	0.317565925322	0.0881403234531
M	0.167844134728	0.164816128518	0.129338614809	0.0888002746829	0.387919021774	0.0612818033177
a	0.512256974909	0.125642614173	0.0604014496463	0.103781098861	0.176031130869	0.0218866495129
r	0.61592746497	0.260130012724	0.0201695203188	0.0377818879203	0.0586937882453	0.00729725217132
ì	0.442788081657	0.377198987575	0.0139651221663	0.0759286903068	0.0311286187594	0.0589904801504
a	0.271962181886	0.248554645858	0.0256400343888	0.127204878769	0.0485990929198	0.27803915005
</S>	0.146432922943	0.188311472929	0.0334677461944	0.125732082385	0.0643073239599	0.441748425025
