 	cosa	fa	Anna	il	sabato	mattina	</S>
t	0.0882657034535	0.20201674941	0.206448490585	0.000455831048	0.00125448321	0.0056547725	0.495903974545
i	0.122705314484	0.350588433137	0.356735010195	0.000459404226667	0.00044893934	0.003726698935	0.165336243785
k	0.076677991728	0.275855474379	0.589806290065	0.000175825722889	0.000218462803333	0.00211908174667	0.0551469811748
à	0.051638947476	0.386611488126	0.541259936688	9.6222350963e-05	0.000376447927778	0.00159977656556	0.0184172986136
n	0.042018894242	0.414365859475	0.230562075563	0.000610375510321	0.000964142775926	0.304812641505	0.0066660771865
n	0.0227633838307	0.265621473258	0.127825360188	0.125254312737	0.0391389869586	0.416536189168	0.00286030026217
i	0.0189641772769	0.266307664419	0.345704231729	0.166272447027	0.0515040601862	0.150136956623	0.00111045298072
e	0.010313412759	0.157580422806	0.707421377243	0.0557800740573	0.0175657044287	0.0509148753743	0.000424120196907
A	0.0204255769197	0.316756092269	0.619767712414	0.0189539736524	0.0065315946429	0.0174137488714	0.000151310911169
n	0.0231627847732	0.356084345423	0.280713553638	0.00732372091747	0.0074937762143	0.324242288437	0.000979576339256
n	0.00950528789107	0.135701823141	0.100349205879	0.0857205399725	0.214555460071	0.452496092812	0.00167164544642
a	0.00506054926369	0.13459813438	0.27219206046	0.111052397304	0.285277368357	0.189488792271	0.00233076254881
o	0.00405012555456	0.145282284793	0.61730556682	0.0384032266813	0.110671027786	0.0816812754237	0.00260654241627
s	0.00408649928485	0.078638011931	0.50316643794	0.0155243101604	0.0632226925953	0.328712898475	0.00664917570542
à	0.00276601929495	0.056740175977	0.18148016198	0.00672399081013	0.314976410865	0.429309472825	0.00800379383514
m	0.0129000205316	0.075515093659	0.0945378743267	0.00556407636004	0.400123290288	0.404157574275	0.00720209154505
b	0.0164238147105	0.0578966342863	0.0590853149756	0.00858504545335	0.474885950096	0.376652440425	0.00647082063635
a	0.0059028683835	0.0291026261621	0.174222475192	0.00635679277112	0.484130372365	0.203550589142	0.0967342820001
p	0.0022547855945	0.0242344873874	0.239533415064	0.00232991450704	0.273151406455	0.331443196381	0.12705278715
o	0.0010639778015	0.0217919961291	0.134932350355	0.00110471199901	0.224786847152	0.43935959546	0.1769605322
r	0.000726145517167	0.0191411663764	0.0841236054517	0.000723944686337	0.143026900717	0.556592145153	0.1956660893
n	0.000731785952389	0.0128731491255	0.0411350243839	0.0157514080488	0.227299720239	0.628310681718	0.073898215
ò	0.00044328472313	0.0077618156085	0.0163430571613	0.0205748857809	0.219453491746	0.482874350573	0.252549111667
</S>	0.000246294550065	0.00509425765425	0.00950158828065	0.0102921175374	0.120806693373	0.395449110286	0.458609940833
