 	mia	mamma	e	mio	padre	non	andarono	mai	in	Grecia	</S>
i	0.15308928728	0.00133588436	0.296937061035	0.00069136862	0.0439360075	0.0061169429	0.005563974453	0.0030381577	0.01352236194	0.0503106424755	0.425458275514
m	0.21761984576	0.00532815455333	0.386214633678	0.00337841928667	0.156829760833	0.0546591633	0.00208707383633	0.00516453406667	0.00552818924	0.0212671873088	0.141923027424
à	0.151190285253	0.0244767381844	0.489134624559	0.00581798376222	0.192796350278	0.068524814	0.000943388118777	0.00527119102222	0.00284980026587	0.0115837442686	0.0474111338314
n	0.064562492691	0.0270359220281	0.469275944853	0.00538520508741	0.178073040093	0.182906294233	0.000365335709592	0.0305411238407	0.00150759180782	0.0241843700885	0.0161627153572
a	0.0984564985037	0.0206407633094	0.351582008284	0.00581738352914	0.153011054698	0.290191464744	0.0018923047832	0.0425181769469	0.00117225734927	0.0289073147295	0.0058107571324
m	0.115173192835	0.0204869896698	0.333608649428	0.033469121843	0.241500239566	0.198834211581	0.00610605792773	0.023410314649	0.00533539702976	0.0193594832765	0.00271635425747
u	0.054145431945	0.0303138951233	0.437563406476	0.0419524266143	0.271487499855	0.11317679386	0.0128282539759	0.014509354283	0.00671999500992	0.0156768919522	0.00162614225916
c	0.0283409760633	0.0315355737978	0.423820045159	0.0184620508714	0.406081006618	0.0605130019533	0.0114949926986	0.0102983534943	0.00294975756997	0.00593720834407	0.00056710158372
e	0.0120960411028	0.0132487873559	0.32111467472	0.0104541652905	0.467004628873	0.137630477984	0.00604139417287	0.0269355371648	0.00211770712332	0.00309530618136	0.00026127105524
o	0.00681582340093	0.00709179374197	0.454011141573	0.0049558811635	0.245301809624	0.236436892661	0.00412333887096	0.0381669517216	0.00145803590777	0.00149444976045	0.000143878884747
c	0.00241722455231	0.00247004033732	0.334486098858	0.00385168412117	0.456644143208	0.165246049554	0.00155530991365	0.0285503375739	0.00188553366926	0.00279633605348	9.72605045823e-05
i	0.00101666759277	0.00570453957911	0.322282204619	0.00647176904039	0.509989474403	0.106741885185	0.00518064168122	0.036295264858	0.00280778342309	0.00341444359449	9.53240748608e-05
ù	0.000553456435257	0.00714384842637	0.450114114873	0.0058981419468	0.395062451468	0.0894659677283	0.00639692784374	0.0417350366193	0.00217444969103	0.0014016274615	5.39567836203e-05
r	0.000718217159419	0.00311390740879	0.312252044958	0.0152035869156	0.480966527156	0.0963450152428	0.00308170676458	0.0401020758731	0.00676154511368	0.0404277218405	0.00102766229321
i	0.000773686730473	0.0027956281696	0.180883661653	0.0186943864052	0.359423739052	0.206571591748	0.0369421074549	0.106593715291	0.0301023273712	0.0555183936135	0.0017008003644
m	0.00259155988749	0.00314835098987	0.163033777218	0.0162571989017	0.257971466351	0.205003648583	0.065447352485	0.130766511764	0.0911064124571	0.0616077042045	0.0030660553548
u	0.00319012694143	0.00192071668329	0.126858849073	0.0146942095539	0.223171462117	0.182312860861	0.0628814108283	0.167613347255	0.149417130819	0.0644327074015	0.00350721278493
