 	puoi	non	parlare	di	questa	cosa	con	Anna	</S>
s	0.368137834865	0.09459606881	0.0266373652225	0.01062564968	2.61606165e-05	0.000257142805	0.0071190902865	0.036500323953	0.456100403595
ò	0.685097444955	0.107835294937	0.0280841717408	0.0120941758933	3.15236971667e-05	0.000253764705	0.00237515684285	0.012194640025	0.152033889154
z	0.549106040152	0.0768894803123	0.20076518058	0.0895309572978	0.00123280870139	0.0126196228617	0.000818160577303	0.0178748120803	0.0511629642769
i	0.226134909884	0.113745236771	0.40209362686	0.200798325766	0.0017110542338	0.0174464788872	0.000300400934501	0.0202272594601	0.0175427034993
m	0.126063127961	0.131292762257	0.47059327562	0.228086628589	0.00328406097793	0.0144680592291	0.00539812631357	0.01364979792	0.0071641712401
i	0.0829106413203	0.128579330752	0.47694596854	0.272727522863	0.00379034021598	0.0132010033764	0.00710745361786	0.01103491636	0.00370283260237
n	0.0577016187068	0.108066823584	0.430194509513	0.366740867621	0.00190720629533	0.0218787024255	0.00483283911929	0.00687516617333	0.00180230722312
o	0.0327599178356	0.0904470078613	0.417677946504	0.42112953254	0.00128801052178	0.0259461531418	0.00410943395976	0.00547357385244	0.00116850655031
m	0.0383907546119	0.0966704946204	0.400019102168	0.37308051418	0.00420511193059	0.0209750173806	0.0513437558399	0.0111530257455	0.00416225782604
i	0.0322159945373	0.0837275968735	0.351954507389	0.421797431393	0.00516110778686	0.0195858752602	0.06736535538	0.0130306614628	0.00516148808301
l	0.0202039361791	0.0665929322912	0.28496957913	0.553453943798	0.00291179830562	0.0177752888867	0.0420284418933	0.00865031603527	0.00341378733534
ì	0.014520533393	0.0440943374304	0.219018323043	0.593871104599	0.00278819066854	0.0804507506289	0.0350336040978	0.00738778241176	0.00283537437345
s	0.0128983014643	0.0397070624768	0.235089261014	0.5155100982	0.00671088138951	0.120594961876	0.0373996781659	0.0281760502039	0.00391370755282
i	0.0097183591881	0.0397119374923	0.228399905005	0.536893406067	0.00740501110317	0.0970817476253	0.0409973083886	0.0353677781346	0.00442453501761
a	0.0074358587627	0.0310026898308	0.141246249668	0.485732175356	0.00404952017439	0.276579957875	0.0251614604629	0.0269786041115	0.00181344615587
t	0.0108725592542	0.0316118712769	0.179180839889	0.264058738452	0.0107169900581	0.339477295958	0.105149648821	0.0529365713705	0.00599546003529
ù	0.00876014220473	0.0259157309256	0.167470485296	0.229864326151	0.0116552471527	0.344516795319	0.153880069607	0.0505607859568	0.00737638861176
t	0.00813746585491	0.0273039728085	0.160811820432	0.270925348717	0.00698540551757	0.337567665106	0.133988979869	0.0449962841523	0.00928304780392
t	0.012088526285	0.0324794356028	0.171525191144	0.217089706239	0.0337754591725	0.143512906035	0.34003315329	0.0397171545974	0.00977851109264
o	0.00869820751167	0.0213831172009	0.0858046707147	0.205316508746	0.0398477152995	0.139047576345	0.381379159763	0.0831938980791	0.0353291645222
p	0.00345663132056	0.0140118927336	0.0529543605716	0.366805352915	0.0139715434752	0.178756762115	0.215614498588	0.11008823936	0.0443407274741
r	0.00296600450685	0.00983463424453	0.0433658501905	0.326960744305	0.0193937139584	0.127756377372	0.402710966196	0.0515221538867	0.015489566808
à	0.00270434863562	0.00670632171484	0.0251057429635	0.133811939435	0.0205416012141	0.0892950104573	0.411030973732	0.252867708729	0.0579363326193
m	0.00407362701187	0.0175434028716	0.0906105682212	0.169799737812	0.0082217926327	0.0831908094858	0.194570722911	0.35110348291	0.0808858455398
m	0.00674124583729	0.0238332629572	0.119702191074	0.184061588604	0.0135148635442	0.0607316081619	0.404653474304	0.15079087807	0.0359708605199
a	0.0047351413871	0.0114676977191	0.048389539158	0.088626187868	0.0139125001021	0.0455476403873	0.440342078101	0.182454233123	0.16452493418
m	0.00572555673703	0.0128129656397	0.0393313848527	0.233384171623	0.0049875239547	0.0460571864624	0.247275136034	0.201964658708	0.20846137866
e	0.00606121978401	0.0131544331799	0.0361678826176	0.278396539541	0.0020137675799	0.0481276598208	0.222765385345	0.196484093903	0.196828980153
t	0.00328474719967	0.00778994002663	0.0228937058725	0.179769845514	0.00113577792163	0.0557899939403	0.269138038448	0.259165854634	0.201032106051
i	0.00234871051322	0.00583107179221	0.0180829157242	0.143032936171	0.000841015897543	0.0489700199801	0.274005636149	0.271600694878	0.23528704135
n	0.00080174038274	0.0021787530574	0.00696984580807	0.0588798993903	0.000313977284848	0.0359183779934	0.164778306716	0.437664438293	0.292494713783
A	0.00027780371458	0.0008278245548	0.00294801726636	0.0232389115501	0.000135697210249	0.0266628266645	0.095931163572	0.679263279431	0.170714516928
n	0.000101482107327	0.000456112443933	0.00294653728579	0.0102427588034	0.000385531823383	0.0674245715548	0.068892644524	0.766819036477	0.082731328976
n	0.000309372649576	0.00118725194798	0.0054511694286	0.00886920980113	0.00389443244113	0.0864672638516	0.316993274841	0.536148842159	0.0406791746587
a	0.000376569529859	0.00126011425133	0.00433674513687	0.00628848802038	0.00472421518532	0.0401226968839	0.375682200347	0.27225138072	0.29495759222
</S>	0.000188796984929	0.000636394428665	0.00218237255944	0.00346002514019	0.00236221315007	0.020704576842	0.189233163274	0.21993061036	0.56130186611
