 	la	casa	la	costruirono	i	muratori	</S>
o	0.267638615375	0.199086710146	0.0317386755195	0.001551975315	0.00031886306	0.0252056466852	0.474459555385
s	0.286064062458	0.341361506715	0.0720570418398	0.133788546872	0.000161520385	0.0084126915525	0.158154643907
p	0.396332944819	0.263355159238	0.106702770613	0.177885170624	0.00018980157	0.0028148067334	0.0527193461636
ì	0.434456254273	0.378985203413	0.0978496235377	0.0700078075413	0.000185220429867	0.000939350650567	0.0175765620227
t	0.177512097424	0.509432484471	0.139111914513	0.130520321514	0.0280803795232	0.00890005527439	0.00644276753623
i	0.0983781024747	0.367840304824	0.297348044838	0.184677790505	0.0374138474031	0.0115844818635	0.00275741957041
o	0.0615451726249	0.422630044941	0.361901221613	0.136532852168	0.0125356839897	0.0039034129965	0.000951598517803
f	0.0272085400083	0.371699361647	0.279216183871	0.165106442723	0.130698051957	0.0248965102688	0.0011749060086
a	0.0168008833361	0.197155377216	0.352399714624	0.230324500908	0.170140256209	0.0319249229596	0.00125431014353
b	0.00927075081203	0.159932459072	0.365511588208	0.375261083636	0.070804189293	0.0186795778565	0.000540323321843
b	0.0123422746373	0.105602365191	0.204716576069	0.341284658545	0.319173108098	0.0164297904855	0.000451193893948
r	0.0263798388791	0.0387392575637	0.137208262023	0.128408640515	0.660245302699	0.00861371289517	0.000404945264649
i	0.0220441884497	0.0576779995212	0.093573987341	0.327456943838	0.492387624918	0.00499706809839	0.00186217873488
k	0.00955031897323	0.106039013174	0.0586769907803	0.650995947946	0.165824998324	0.0065181666328	0.00239457175829
è	0.00549351372441	0.106034457725	0.0434175165934	0.778259192649	0.0569955624463	0.00704081101093	0.00275893309943
t	0.0038416953748	0.124415389242	0.0524005768645	0.733930384216	0.0253189011538	0.0547228734703	0.00537015169981
s	0.00502348985827	0.104548464247	0.0510797549548	0.427691915905	0.329377117051	0.0777116824901	0.00456753574994
a	0.00356952411409	0.0425486799157	0.0261509829849	0.456133286468	0.424486792304	0.04175224683	0.00535846009998
n	0.0012331940177	0.0303946486386	0.0173556776616	0.581821635489	0.145516850388	0.211308520277	0.0123694673667
e	0.000454797886567	0.0230171565462	0.0128689595539	0.629803505163	0.0525622859627	0.267892666426	0.0134006221222
e	0.000245142791189	0.0419650978487	0.0227432898513	0.772757135054	0.0184440424876	0.133899345142	0.00994597204073
f	0.000602467730396	0.0510671752829	0.0303900202838	0.538914961685	0.0505500918292	0.310945258381	0.0175300580136
a	0.000645330545132	0.0273781380943	0.0197576855946	0.504083937228	0.0605688457597	0.361441412794	0.0261246966712
b	0.000236731239044	0.0462199043648	0.0251416126982	0.723884155743	0.0216810837366	0.164836969931	0.0179995677271
b	0.000727514935348	0.0492181288549	0.0273054452327	0.511166057914	0.243642047912	0.161016065644	0.0069247277457
r	0.00175885424512	0.0180134505516	0.0144565375109	0.177264901638	0.555474515971	0.229766678548	0.0032650433819
i	0.00146550665924	0.00746055308387	0.00745767895363	0.144646803546	0.424334504914	0.177647785516	0.236987140927
k	0.000941200030613	0.0362923023946	0.00998533666788	0.391259194515	0.142387444895	0.104040361172	0.315094153542
a	0.000766188171918	0.0457071955982	0.0107454415226	0.464058538172	0.0484213746667	0.115529637057	0.314771637747
t	0.000497187252353	0.0265679489994	0.0070591654742	0.342851089391	0.0192791349239	0.282626122352	0.321119361249
ù	0.000407955632218	0.0255207319998	0.00587854012473	0.305315369797	0.00956270175797	0.501401924117	0.151912762416
r	0.000582039225506	0.0232287959999	0.00742840434158	0.198682119932	0.011828131036	0.660542634706	0.097707853472
i	0.000639339983112	0.01680349792	0.00774421028386	0.0916263019773	0.012566268515	0.523424010235	0.347196360491
</S>	0.000319702953471	0.00845089484	0.00388589089693	0.0511939389886	0.006289220012	0.297846088117	0.632014255245
