 	stavo	al	telefono	e	mia	sorella	non	la	è	sta	e	dorme	</S>
e	0.49997075492	0.000198944538	2.3976279005e-05	0.0005717615185	0.0002767156585	0.000625345735	0.001196358688	0.0006327047287	0.00218427819974	0.00760537371354	0.0374043458809	0.0863996806987	0.362909735122
s	0.82749975164	0.00519269356267	6.97311963383e-05	0.0004427348185	0.0001141926585	0.000444358001667	0.000486913708	0.0002391252567	0.00073401442274	0.00253818632187	0.0124682927288	0.0288000711233	0.12096992062
t	0.90758502388	0.0287768098542	0.00634221177211	0.0005390653595	0.000280969932833	0.000860124533889	0.000293536122667	0.000138354240233	0.000253061096913	0.000850975925957	0.00415630740505	0.00960020619365	0.0403233162696
è	0.939949994627	0.0316334167557	0.00837137653802	0.0003261106382	0.000317334347184	0.00078348475598	0.000141900728742	7.72397968543e-05	8.69479411643e-05	0.000285517195217	0.00138547223345	0.00320007508421	0.0134411061972
o	0.973505484876	0.0113005538896	0.00279248137156	0.0005024750111	0.000359275118635	0.00473802809668	0.000335881530767	0.000274047955728	8.70961129148e-05	9.5610914504e-05	0.000462032346312	0.00106670451553	0.00448036941399
s	0.658824247292	0.0243049861299	0.00361726036875	0.074028834137	0.0505595521195	0.0952601013656	0.0488452377103	0.0246419900519	0.00679129552764	0.00896370581137	0.000760357599727	0.00183004093423	0.0015724292577
t	0.229399154564	0.214885615377	0.119662051456	0.101816241379	0.0866148197065	0.125512685122	0.0649318195034	0.032686674584	0.00897930562055	0.0119633370105	0.000860103645109	0.00208493419914	0.000603276228913
o	0.344678957988	0.268236106126	0.156389587152	0.0414749641263	0.0510131091355	0.0835636777073	0.0283533641011	0.0157421657613	0.00363102005152	0.0056859236435	0.000321519840236	0.000705805299447	0.000203837013984
t	0.397612571996	0.105113480042	0.0535618329507	0.110639645042	0.0406222386118	0.140295297236	0.064117565367	0.0237995662538	0.0120990164172	0.0298841267812	0.0103482831267	0.0102919366785	0.00161447464599
e	0.337162799999	0.0771320603473	0.0197791714836	0.157084408347	0.0391183398706	0.169929139079	0.0835954774557	0.0308942617513	0.0159552132724	0.0399663495937	0.0138140607422	0.0134834506025	0.00208527325533
l	0.306801772666	0.0665811471158	0.00832129062787	0.159903219449	0.0382507782902	0.189006629693	0.0949185548186	0.0358608572504	0.0177548575575	0.0513140338646	0.0130043486141	0.0157844612438	0.00249806602511
è	0.267970556889	0.0476906200386	0.00344301987596	0.161300201816	0.0416265720967	0.225602729898	0.0962250992729	0.0429425674168	0.0268619978525	0.0540939516215	0.0130623761714	0.0165474771203	0.0026328679246
