 	se	si	era	vestita	la	mia	figlia	l	avessi	portata	alla	chiesa	</S>
a	0.33902986092	0.14150011125	0.0121560625325	0.005791002575	0.001874912425	0.00078061413	0.0401023999484	0.0159456420815	0.00175623776075	0.0110863178694	0.00544187342526	0.188590525017	0.235944400461
n	0.34046863774	0.195661527083	0.0661520441775	0.196776845192	0.025554447275	0.00457546056333	0.0134105898951	0.00531663216348	0.00432330209408	0.00413930073603	0.00210833631526	0.0628636773108	0.0786491662552
ì	0.284396063347	0.243289099028	0.0947765480592	0.270232355064	0.0392629597583	0.00656871865444	0.00451368216867	0.00177398289336	0.00519085915136	0.00182639253668	0.000997158512653	0.0209547281611	0.0262174213744
c	0.267753291116	0.426430499676	0.0774652560197	0.118362171688	0.0273346435861	0.00898196168481	0.00227013897986	0.000924708454653	0.0381734838371	0.00670482593689	0.00985608652178	0.00699601035412	0.00874686826166
h	0.0943180877053	0.397388886559	0.169893978673	0.185287280563	0.0553905755287	0.0114988334616	0.00843671432662	0.00120606848488	0.0498717164124	0.0086209049123	0.0128190063206	0.00234311242367	0.00292476038889
a	0.0340440731018	0.200714098853	0.324892749558	0.314517603521	0.0758120965096	0.00752849895387	0.00973159636054	0.000969800404627	0.0219661496041	0.00373384267077	0.0043316312202	0.000781075910871	0.000976722084563
n	0.0124327860526	0.104725887284	0.282468886519	0.307066721174	0.0674162068365	0.0275721408846	0.00384992640518	0.000554493357876	0.165275562201	0.0192561239903	0.00863343670673	0.000343749684304	0.000404036846454
d	0.00508695616953	0.0506798000947	0.154979857173	0.318658013725	0.0883438656122	0.0539032836282	0.0729139168351	0.00977885903263	0.210028550067	0.0251913447634	0.0100244891252	0.000198257455501	0.000212799149085
ì	0.0862343543898	0.172278120032	0.147702374058	0.272597457908	0.0776885405374	0.0398496738761	0.0953382940397	0.0126325005459	0.0812216723557	0.0107556576878	0.00355292616473	6.6998982567e-05	8.1411268295e-05
s	0.112539971263	0.208697506677	0.171421474686	0.167518952636	0.0501558821791	0.049292015292	0.0412942464412	0.011872907717	0.149095457119	0.0264926398959	0.00966943162158	0.000438765177522	0.00151072549777
o	0.0379258996543	0.0917025142257	0.175432858229	0.321413940879	0.0659190940597	0.0552940990973	0.0234323930471	0.0116800039657	0.16611464304	0.0369539599653	0.0115899763405	0.000563462820341	0.00197717215839
n	0.0128690521189	0.0449193960752	0.11811686141	0.34172479296	0.0602408000199	0.0426158870324	0.00845830444903	0.00442461024857	0.29718525168	0.0538512966551	0.0138225699135	0.000808508667947	0.000962726995263
t	0.00456734830707	0.0189658760251	0.0512540831367	0.147816565653	0.04188525534	0.0768988236775	0.143363324016	0.0659735509495	0.347466945227	0.0833203255517	0.0156508648378	0.00203822795598	0.000798877815088
a	0.00194582436902	0.021270888675	0.0557278917122	0.271294580551	0.0659137484467	0.0749054002258	0.188204598239	0.0861769946398	0.139699275076	0.0850236185172	0.00752705197927	0.00186629492866	0.000443862441363
i	0.000848290989673	0.0368955328917	0.0694878965707	0.332528280184	0.105398436149	0.0689117707419	0.0634973367463	0.0292426366366	0.201013863692	0.0670618045057	0.0239983321598	0.00092128370622	0.000194535640121
k	0.000683558696558	0.0394248629639	0.0800268948569	0.179911173395	0.091608520383	0.0967263752473	0.106201586015	0.0395088243122	0.252029871231	0.0709852298352	0.0360001470533	0.00533166358874	0.00156128540337
i	0.000605915800519	0.029385621988	0.081301969619	0.265571277798	0.081371033461	0.0858102390824	0.121366926838	0.0428921400707	0.14005278041	0.122159286612	0.0208349781844	0.00667276546291	0.00197508003246
a	0.000329320635173	0.029415530996	0.0552564345397	0.293586765933	0.10817978082	0.120452033694	0.0454781741127	0.0172547633236	0.167937986803	0.134379178871	0.0228196058948	0.00421203892097	0.00069840857082
t	0.000448072445058	0.0278589846653	0.0566220581799	0.148936826978	0.08452527994	0.148717792898	0.120614425038	0.0492682571079	0.209729618934	0.11257842629	0.0289591429649	0.0100250324737	0.00171609915227
è	0.000416638796353	0.0169104233551	0.0483895847266	0.100387989326	0.0605169016467	0.108814997633	0.142769857579	0.0589371138693	0.220490696311	0.210144088763	0.0195601789883	0.0106401169246	0.00202141749309
r	0.000526007780118	0.0167567542517	0.0782509769089	0.0910276217753	0.0561562338822	0.085861864211	0.086009895093	0.0549456194564	0.261324322104	0.237081936254	0.0182177099961	0.0111227460749	0.00271832774003
a	0.000540586379039	0.0155697834172	0.086210293403	0.0841992339251	0.0407055579607	0.0594438470703	0.069179361031	0.0523128627855	0.239511650701	0.267863585418	0.0674548509987	0.0137763633583	0.00323205448001
m	0.000855411745346	0.0190660758057	0.0776695922343	0.0791898846417	0.0315515393202	0.0371906466901	0.0571042343437	0.0322389248952	0.189642363567	0.324246498473	0.100351890333	0.0475131814528	0.00337977416
u	0.000957466817715	0.0198333775019	0.0740065715114	0.0570798922139	0.0213254274401	0.0268505738967	0.0517836616812	0.0253914959651	0.149413354522	0.361465869491	0.142742476778	0.0657533824843	0.00339645282
t	0.000438655851838	0.011682929734	0.0450983256038	0.037044264738	0.0155984161467	0.0205834619656	0.0310312894604	0.016759266655	0.162355141507	0.392969396497	0.186886132259	0.0771358794948	0.00241685564
i	0.000264973967613	0.00888264587133	0.0353553912913	0.0278023883793	0.0120472249156	0.0170115255552	0.0243085608201	0.0138789940517	0.154802835502	0.396652372166	0.221560184086	0.0852429111649	0.00218998448
n	9.10895398377e-05	0.00316077783378	0.0124995977204	0.0129924695931	0.0063872584052	0.0113702015851	0.01040190154	0.00541954455057	0.277089320167	0.361936157389	0.229542204695	0.0600438637216	0.00906557316
ì	3.78880302459e-05	0.00142147736126	0.00489139519013	0.00659491333103	0.00472674070173	0.0107229190284	0.00432507851333	0.00299054341686	0.373598996722	0.321197385796	0.173360051565	0.0845459232405	0.01158667942
c	0.000930599483415	0.0853248606204	0.0577886621467	0.014909423577	0.00846776790058	0.0135633470095	0.00493193257111	0.00615324967229	0.337863492241	0.263327792599	0.118985154522	0.0823561000802	0.00539764424
h	0.00128216149114	0.11318768984	0.0756082974156	0.018499839859	0.0101569665002	0.0258031360032	0.140461842857	0.124206115891	0.245941705414	0.1356311582	0.0576176448407	0.0487689403601	0.00283450598
a	0.000489885783947	0.03809162048	0.0257399456519	0.010824986953	0.00704967890007	0.0246138641011	0.183347785719	0.159013567504	0.126378573138	0.112502162733	0.206787217614	0.03860380712	0.06655687916
p	0.000167280299049	0.0133870285933	0.0136194270306	0.0100106893177	0.00715277583336	0.0137220421337	0.063026330673	0.0548575484747	0.238183704379	0.136396144244	0.305951735871	0.05533384804	0.0881914220867
à	6.46051175163e-05	0.00512778583777	0.0094503488402	0.00790740953923	0.00700938071112	0.0109302228779	0.0224976605577	0.0205233681582	0.355267358126	0.210314578081	0.225385601957	0.0906476943467	0.0348739630622
r	8.25094661721e-05	0.00366462521926	0.0177851561101	0.0120023456131	0.00825618967037	0.0166873444593	0.0199965618526	0.0268582576194	0.417756939375	0.19821782936	0.169439117319	0.0876632174489	0.0215899120207
