 	la	mia	mia	mamma	mio	padre	mia	mamma	e	mio	padre	eh	non	sono	stati	mai	in	Grecia	</S>
e	0.260626121767	0.20412230892	0.03465234643	0.000579488745	0.00586183886	0.01142061925	0.001443091825	0.00758805350073	0.01310337121	0.0114056764754	0.0484659717675	0.0111565012328	0.0049899245525	0.00825260861975	0.0759430142043	0.0198556401314	0.0588260436645	0.114164559762	0.107542753205
d	0.318302817256	0.284071646307	0.133107302143	0.010653959945	0.0269959301933	0.0399273295833	0.005165473825	0.00282503573406	0.01925958521	0.00386583831539	0.0183063862675	0.00381824015943	0.00461069938583	0.00360479448642	0.0253190092327	0.00665373766808	0.0196092747621	0.0380552771149	0.0358475912742
i	0.202887479085	0.285851822102	0.315601817381	0.013981931735	0.0341921463578	0.0532408671944	0.009151514275	0.00123887307969	0.02335810207	0.00135599334946	0.00846859745583	0.00146810319314	0.00513289619528	0.00217134540547	0.00844446962478	0.00227579854603	0.00653731770493	0.012689822369	0.0119510648701
k	0.107233836195	0.216519634034	0.324996339127	0.005384575565	0.0154421170793	0.179425854731	0.0247938120917	0.00051664718823	0.0509806503567	0.00058457842082	0.0379885786853	0.00546913394438	0.0131950361318	0.00266683464516	0.00291033320048	0.00118610480201	0.00219418903831	0.00441238186767	0.0040993700497
ì	0.0531124452317	0.171854414678	0.377324513042	0.00315290108833	0.00957154412643	0.219411250144	0.0281165700306	0.000285262012743	0.0587810133522	0.000327652399607	0.0476545774784	0.00671262639479	0.0152375916773	0.00271670045072	0.00106555310108	0.000799991775967	0.000746175582394	0.00164893072567	0.00148027642233
m	0.0371392827439	0.166074360226	0.394669804347	0.00287432886278	0.0420370061421	0.125692371948	0.0339589036769	0.00286204756091	0.0468570743507	0.0115756511592	0.0428825517428	0.0652074478783	0.0133143935258	0.00309139458591	0.00351825692795	0.00128363130062	0.00103436098042	0.00475534324501	0.00117174992988
m	0.0365230485813	0.120206775409	0.222353301449	0.0686394604543	0.145282475381	0.137384510649	0.0368934330256	0.0155116158536	0.0438384529169	0.0172496508864	0.0417106247143	0.0847377422461	0.0126698363083	0.00321556079447	0.00434822009165	0.00144486880245	0.0011304742444	0.00579092266081	0.00106899466348
u	0.0422525268604	0.14943003847	0.324452300483	0.0940947118181	0.143167145794	0.0994280965497	0.0250253178085	0.0177871997179	0.0356818867723	0.00781079582213	0.0155920782714	0.0296603544687	0.0088187085691	0.00195621786399	0.00154640041288	0.00061544310306	0.000389155450727	0.00193371419474	0.000357889836117
e	0.0234636350535	0.138101242823	0.508179633494	0.036271259306	0.0500836279313	0.0824307418499	0.0429335276028	0.00677596516763	0.0375402539241	0.00282028642404	0.0256889836571	0.0188896385896	0.0169440708564	0.00500042762133	0.000616150076627	0.00329709386769	0.000173673538576	0.000666842629247	0.000122946579339
m	0.00943329851783	0.0767349526077	0.386719177831	0.0131454159687	0.0395972946438	0.16025029395	0.0488017958676	0.00379349431754	0.075159425308	0.00548158459801	0.101893439552	0.0377251478632	0.0201286289521	0.00786242454044	0.00396905536454	0.0055916547559	0.00141959111619	0.00191780381208	0.00037553559898
à	0.00421108818928	0.0417819065359	0.34499459261	0.0228911991562	0.0523942995479	0.190727591317	0.0408023839559	0.00611694987251	0.109373421769	0.006770990966	0.111881292184	0.0367959664211	0.0125157511507	0.00564486498015	0.00510809802818	0.0034121300933	0.00180403118816	0.00231590818733	0.000457560026005
n	0.00173197050476	0.0243583803653	0.31270609687	0.0256582743854	0.0413848038493	0.130863069106	0.0521721333186	0.0062428300575	0.0799688972563	0.006625335422	0.0732823750613	0.0472248072737	0.0721694765502	0.0329007027934	0.00199756586273	0.0277249354058	0.00192243341215	0.0597228682124	0.00134307810168
a	0.00129587855992	0.0242628519751	0.185455634957	0.0204794147951	0.0312315642831	0.0766994140353	0.0624236104395	0.0107302784525	0.114368789085	0.00715122280733	0.0589183848204	0.0537847007579	0.171843405517	0.0596797575978	0.00190069523424	0.0370568094686	0.00217163917072	0.0788988960595	0.00164704245456
m	0.00222078998664	0.0291675476584	0.155169558319	0.0193732715984	0.0417398750944	0.0987227636784	0.0528080694798	0.0147287071508	0.161625433028	0.0129662816024	0.0845627227401	0.063626328586	0.148395809839	0.0442970958659	0.0106367370781	0.0187352901562	0.00573499089024	0.0335499403418	0.00193873683885
u	0.00193330836221	0.0170503333861	0.0939628094397	0.0138723788661	0.0394633690315	0.118531653226	0.0486670031599	0.0128487860503	0.253279244343	0.0145949442675	0.100936199247	0.0706450875287	0.117137834613	0.039846059622	0.0156709193594	0.0137914307187	0.00733179283008	0.0184068683439	0.00202992973228
o	0.000843755210737	0.00903767996203	0.0804299431466	0.0116937553554	0.0204565466772	0.159293816409	0.0658775010533	0.00937073011677	0.258852018114	0.0064278676225	0.128349144749	0.0507252871762	0.113691567538	0.0438262525407	0.00880634268647	0.0219004782396	0.00352969444336	0.0062043697013	0.00068322996976
c	0.000366072751912	0.00444193963401	0.0541427190489	0.00473064688513	0.0189461165591	0.234421938803	0.0575573486844	0.00435224280559	0.148288862705	0.0048773230075	0.292733141583	0.0476409323921	0.0604566825127	0.0308248768469	0.00462014236216	0.0252260355799	0.00226356128112	0.0038473794571	0.00026207489292
i	0.000216323968971	0.00385478872467	0.0489191910163	0.00731455032838	0.0327778591864	0.231716882934	0.0361937845615	0.0101538046019	0.187661414235	0.00560213043583	0.277680099194	0.027802461564	0.0681923781709	0.0399175352823	0.00361648548739	0.01368313736	0.00154931654371	0.00302889917903	0.00011900642434
