 	non	deve	parlare	davanti	a	Anna	di	questo	</S>
e	0.214837469733	0.245768704942	0.031160959134	0.002181427755	0.00238694765	0.00408927225	0.0213393634185	0.029398764044	0.448837004231
n	0.219632794911	0.265808781647	0.155705596378	0.113044779585	0.03163448005	0.04718301975	0.0074617594185	0.00991009715733	0.149618598981
è	0.10702010997	0.216697973882	0.303958862126	0.197303726528	0.0554791256833	0.0634016835833	0.00283696921983	0.00342242146244	0.0498790731496
n	0.06476388297	0.190306734627	0.279523054042	0.275782365509	0.0487823342278	0.100941854861	0.0111677821536	0.0119286197841	0.0168032941558
a	0.02570323597	0.087953078209	0.413640034681	0.29139550517	0.0354256607426	0.111402077287	0.0139505241032	0.0147501498774	0.00577964212137
m	0.01587916449	0.0629523827363	0.588420324894	0.177456235057	0.0471780895809	0.0425485377623	0.0558596204197	0.0069021722418	0.00280343074322
i	0.0112269579967	0.0476663219121	0.643496388298	0.139526791686	0.0625443018603	0.0195768410541	0.0698565814866	0.00429278892727	0.00181302074041
l	0.00781481183223	0.032737416304	0.594482676099	0.188035193895	0.0755327746201	0.0135742844847	0.0807792918422	0.00511424948909	0.00192933453947
ì	0.00467247051074	0.027587770768	0.4938638287	0.280967554632	0.0868912702067	0.0140139631616	0.0844695064807	0.0055644888297	0.00196917971616
s	0.00310269697025	0.0314849489227	0.4979090229	0.290271964877	0.0710702314022	0.0139954307205	0.0850092546936	0.00575350627657	0.00140298074172
i	0.00226306582342	0.0281328119742	0.4169856843	0.332949854959	0.0728457864674	0.0526119569068	0.0865410475645	0.00634797842552	0.00132182577391
m	0.00300057604114	0.0223910489914	0.3307690681	0.36506053832	0.0690863468225	0.0639113336356	0.135795441855	0.00809206647517	0.0018935603513
b	0.0128079826804	0.0288221679971	0.3142468327	0.226640308107	0.199059708941	0.0281560218785	0.178460293952	0.00962782649172	0.00217889545043
r	0.0193193688935	0.0271358146657	0.252762877567	0.093827889369	0.371351516314	0.0243765259595	0.195488714651	0.0145349074972	0.00120240648348
ò	0.0116863230478	0.0162029665886	0.122970643856	0.228479054456	0.270987916771	0.12347652132	0.176406244884	0.0469140811657	0.00287623866116
s	0.00429045569927	0.00971991422953	0.0696077892853	0.538922438152	0.0985966299237	0.147243106607	0.0787229172947	0.0496864002886	0.00321037918705
t	0.00978027116642	0.0197741847432	0.132251596428	0.467416144051	0.182518576308	0.061194039369	0.102319261432	0.0235896169962	0.00115635286902
i	0.0113230995431	0.0196927510477	0.129923371143	0.287583176017	0.213516638769	0.183518064123	0.107048069811	0.0446142179987	0.00278063952967
n	0.0038011497557	0.00695431420257	0.0488312890477	0.238229982006	0.0817720242563	0.220836051374	0.300361225937	0.0932862693329	0.00592767724322
A	0.00127906564957	0.00259233444419	0.0205965818159	0.153355657335	0.0351678624188	0.140888750458	0.358002683979	0.277183283111	0.0109337369144
n	0.00043460935919	0.0012720761814	0.0120843824053	0.123224637112	0.0190461111396	0.116047649153	0.362604169993	0.354800321037	0.0104860264715
n	0.000582745285063	0.00223936643713	0.0205830001351	0.0611072080373	0.0570069710465	0.0609589693843	0.584498689998	0.206811798346	0.00621123832383
a	0.000631729176354	0.00230060125571	0.020035427445	0.0620954103458	0.0712218876822	0.136959243795	0.444634686666	0.216312850782	0.0458081444413
à	0.000216887477118	0.0011928954619	0.00762918654833	0.0914760814486	0.0288545436274	0.172369162932	0.171215170555	0.467015503594	0.0600305591471
t	0.000318979919373	0.00357133742063	0.0328816321828	0.0870126118162	0.0166103512758	0.085908539644	0.304385408518	0.444025631198	0.0252854882157
s	0.00272143339646	0.00736973814021	0.0513586207276	0.0582688869387	0.0365049134253	0.0399964868813	0.605171736173	0.187824403733	0.0107837306186
e	0.00327884359335	0.0058404686434	0.0276128142292	0.0299017559796	0.0386422626751	0.0534503989604	0.493905312058	0.251017097911	0.0963510189195
t	0.00121437745898	0.0028791776778	0.0148623687297	0.147315875993	0.015846719925	0.0546265406535	0.362856150686	0.275388332637	0.125010426173
ù	0.000525649853173	0.0018852407486	0.0105550049786	0.181567707564	0.00718080313167	0.0244815788845	0.288973775229	0.423129710879	0.061700478591
o	0.000176639624238	0.0007378973722	0.00389669219487	0.0691061584213	0.00349266660056	0.0424381159615	0.10508259141	0.673048070293	0.102021142864
</S>	9.0292971619e-05	0.0005313738861	0.00251149379744	0.0446461897106	0.00329568315028	0.0681680459807	0.058237777705	0.678733235146	0.143785886432
