 	se	avessi	visto	il	tempo	avessi	visto	le	nuvole	e	non	avevo	uscito	per	bagnarmi	</S>
a	0.34956296657	0.15054738711	0.00033865365375	0.000219496574845	0.047421409906	0.00072416836	0.0214666135747	0.0362902470745	0.0838382503281	0.0167766793715	0.00556558888398	0.00185684553216	0.0395443449746	0.035483106138	0.0395081530867	0.170856075164
n	0.355242116857	0.37766952237	0.00313930910375	9.95395761783e-05	0.015849243296	0.09367791216	0.00716064905604	0.0120982576286	0.0279651102381	0.00632918610483	0.00310205705065	0.00242070666549	0.013283272158	0.011839557158	0.0131709409974	0.0569526053338
ì	0.335064750286	0.47537309079	0.00408373497125	6.04867100594e-05	0.00532565714943	0.124723838897	0.00239200383296	0.00403426705499	0.00934074640403	0.00284705123644	0.00228104585182	0.00260872213637	0.00452958890892	0.00395837380184	0.00439187029532	0.0189847819613
c	0.325304247095	0.58110431693	0.00334383806042	8.38538933531e-05	0.00490016837724	0.052061662809	0.000854104447269	0.00145277747629	0.00359869988267	0.00334404788031	0.00243372045221	0.00881985616	0.00339386084256	0.00150882439645	0.00146693916163	0.00632911624887
h	0.121506557698	0.531284863977	0.24346886082	0.0119463308511	0.0141916751257	0.0345556632697	0.0102701776524	0.00388532932543	0.00509223962756	0.00369508910677	0.0027480915174	0.0110393396467	0.00301963446535	0.000692757644383	0.000492343201177	0.00211108066896
a	0.0570600802327	0.500869869659	0.32158352997	0.015850687697	0.0141653026353	0.0557340117566	0.0133535531507	0.00458887340824	0.00510794539719	0.00156173826892	0.0023734326058	0.0056291149089	0.00101647945295	0.000233258154094	0.000167299967692	0.000704843931887
t	0.0263427915442	0.49906295322	0.11858350302	0.006729355079	0.0177832594718	0.225836810586	0.00622532651677	0.00322297043585	0.0318305689871	0.0151217265096	0.0244192612686	0.019744590403	0.00282120813098	0.000701990011765	0.000921801786897	0.000651885081529
o	0.0296895283147	0.51492845774	0.05309943844	0.00375469456633	0.0190137017706	0.253053102529	0.00386824702426	0.00277327886862	0.0407401584437	0.0195686043132	0.0307443855562	0.0226859564527	0.00341947987139	0.000856612182938	0.00117072166707	0.00063364163653
r	0.0300541789049	0.503566349247	0.0255923362467	0.00249938029544	0.0296297825369	0.247324793176	0.00369247366009	0.00386379667954	0.0649592549292	0.0302985535811	0.0345220569854	0.0161780684692	0.0048635841182	0.000974050973329	0.00134642926046	0.000634904254863
ì	0.034308588435	0.498354946416	0.0144524254022	0.00203897806515	0.0331939769023	0.244625593725	0.00361664169536	0.00422431719185	0.0730309740557	0.0339765615604	0.0357602733518	0.0140129427264	0.0053503831344	0.00101325235274	0.00140481583387	0.000635292492882
s	0.036056251145	0.504060898805	0.00870743145407	0.00275649588838	0.0320254883574	0.182130280575	0.00483384470712	0.00942513769595	0.122629980431	0.0326990875535	0.0369662688073	0.0191235134788	0.0048414401398	0.00133917647921	0.00175240269168	0.000652253338888
o	0.0146840360483	0.399509106268	0.0169958461514	0.00350721652946	0.0320264251191	0.267499320192	0.00567115703571	0.0112986747653	0.139291121564	0.0349601828512	0.0434278696024	0.0222888930596	0.00484502149993	0.00146480027974	0.00187172472606	0.000658539133363
n	0.0068348140141	0.331455248423	0.0162525363971	0.00181302960315	0.0116653217064	0.388121486731	0.0024498186919	0.00409658217843	0.0491024002747	0.0381999712837	0.0786881132008	0.0597931275865	0.00622411561998	0.00202373781325	0.00285051720419	0.000429107331521
t	0.0025241275027	0.116892305808	0.0286684598124	0.00869646529438	0.0810500115688	0.328673687577	0.0402236317773	0.0412358091161	0.122529525092	0.0506157204279	0.0925950094003	0.0717219670288	0.00836300987333	0.00248195246108	0.00327300224806	0.000455263077174
a	0.00169655536757	0.127071555269	0.0393090896041	0.0113274854981	0.10423064249	0.306092787859	0.0534189872924	0.053671952872	0.144661035631	0.044522615476	0.0673206481334	0.0363384235096	0.00733749129111	0.00152737707703	0.00121262332069	0.000260714180391
o	0.00147737242252	0.185427998423	0.0204260004347	0.0043725074327	0.03621934273	0.41027842262	0.0186281828775	0.0182040085107	0.0491332502437	0.0583594151587	0.0775304960445	0.0993534445032	0.0158741137637	0.00402799855901	0.000526323984897	0.00016113949813
c	0.000821786997507	0.129260296808	0.00815070811157	0.0021860463109	0.116212994177	0.321538424207	0.0079852343725	0.0131461835569	0.0771472445146	0.0862615297196	0.0688828813482	0.125481030501	0.0347527189212	0.00691822238634	0.00109329518163	0.000161409886043
e	0.000371457562502	0.102219826269	0.0228455131039	0.00286619990363	0.150638358726	0.354563844736	0.00672882779083	0.0130587621856	0.0864558695049	0.0798547199065	0.0620527214494	0.0782743068337	0.0336493146404	0.00514035116211	0.00118641626221	9.35015582477e-05
r	0.000214701877501	0.0903051457563	0.028078722368	0.00279515746788	0.124764796909	0.370825081579	0.00724882293028	0.0109987670619	0.0548035611683	0.108718206636	0.0750293721498	0.0608874732779	0.0542046365468	0.0095031432207	0.00138159105574	0.000240814945649
ò	0.000309326599167	0.130779348919	0.0118592159893	0.00146122230929	0.11149904897	0.325258747193	0.00536918441009	0.00906320175397	0.0437132115428	0.134761798879	0.0854509473833	0.0566058577593	0.0704156865156	0.0117015583069	0.00145821879391	0.000293413171883
ì	0.000411861749722	0.455991372973	0.00621595672977	0.000753704595763	0.0412135577967	0.253110017064	0.00212416974436	0.00344153635386	0.0147313060023	0.0765174677597	0.0582872513611	0.0432632655864	0.0381361299385	0.00518220842563	0.000508031302303	0.000112165385294
c	0.000483656523241	0.698175807658	0.00404192000992	0.000557798137921	0.0243448974056	0.106022053688	0.00128795742245	0.00350851882049	0.0233583330021	0.0363697797199	0.027889080687	0.0388627361955	0.0293078500795	0.00479738089854	0.000906523729768	8.57189297647e-05
h	0.000477998974414	0.461031032163	0.0392481902366	0.0135821883126	0.0855103491352	0.055087481896	0.0782002448075	0.0629724629402	0.0845927676674	0.0299907345733	0.022674418229	0.0349100298985	0.0258311734598	0.00474727412285	0.00106780233992	7.58603329216e-05
a	0.000256545249471	0.158491600998	0.0538293355789	0.0179967746709	0.0967155160451	0.139800821299	0.104848975103	0.0811050772467	0.0873486728891	0.0417384805244	0.0609530594097	0.109037099799	0.0346325345866	0.0117158301976	0.00115467327664	0.000375008237307
