 	mia	sorella	quest	anno	che	viene	vuole	diventare	dottoressa	</S>
a	0.000992076018	0.494423570061	0.00339230237	0.00088881685	0.0005429287	0.00026902703	0.0003090702225	0.0003167485955	0.0273097850889	0.471555661996
d	0.00120900777267	0.60848178002	0.0995124286567	0.08024232425	0.0180287081333	0.00730333551	0.0157255166558	0.00320829592883	0.00910327354235	0.15718534106
r	0.00301826189089	0.625795016673	0.140251974552	0.11324533875	0.0246456348444	0.01018628197	0.0222364810853	0.00518530467628	0.00303446976131	0.0524012424082
e	0.0036883027803	0.711416372224	0.100313793184	0.125297823583	0.0154430904148	0.00825834745667	0.0126609968951	0.00443387075876	0.0010115495656	0.0174758477464
f	0.00228724707677	0.483504520741	0.235833851061	0.186998827861	0.0413154768049	0.0203725811522	0.018148573965	0.00493716275292	0.000649193859988	0.00595255658813
f	0.0277985786923	0.498266050247	0.25628134702	0.127700800754	0.045790756935	0.0217738130507	0.0162915500083	0.00341921798884	0.000569116883329	0.00210877900188
ì	0.0363238192308	0.631368796749	0.189744195673	0.0921975750513	0.0247000703117	0.0150153206836	0.0082816253561	0.00140659728748	0.00023155234401	0.00073044957813
m	0.0176340414103	0.483026018916	0.227738131891	0.112085350017	0.0280867654372	0.0190306988945	0.00999987545203	0.00107152174916	0.0992594630542	0.00206811558438
m	0.0344008391368	0.292594187639	0.385949593964	0.0715253310057	0.0459724138124	0.0245666572982	0.00885181748401	0.000703316698387	0.132945930451	0.00248991263679
u	0.0352724089846	0.14492024688	0.460578714655	0.131506559669	0.0673679046041	0.0338080817661	0.0470784251613	0.0335844437481	0.0450005674097	0.000882670704263
f	0.0119114805605	0.0615636502933	0.483690451552	0.20430173989	0.0744716462014	0.0336734142554	0.0662350650538	0.0462545633494	0.0169703664626	0.000927624818088
ù	0.00411076521917	0.0287493300978	0.554546807184	0.17048748663	0.0810269914005	0.0525656184185	0.0763041883513	0.0236354978831	0.00762511691253	0.000948160282696
e	0.00137335467033	0.0136245189326	0.385714227061	0.11726083721	0.0653297164668	0.0578333608062	0.13349799945	0.222403760628	0.0025469727818	0.000415199537565
p	0.00077661988172	0.0208984035442	0.265234430354	0.0746787774033	0.0583960301556	0.0651446936021	0.156808356483	0.293466823543	0.0623471661466	0.00224864391252
p	0.00150886569391	0.0527882345147	0.278764950118	0.0550836981344	0.103941333385	0.147566073201	0.126942998828	0.109493116348	0.121067432049	0.00284327600951
ò	0.0014388505513	0.0495004224382	0.279113316706	0.112002738378	0.114203117795	0.159158767734	0.122572166276	0.077167770616	0.0791751718513	0.0056676832085
r	0.0007159289371	0.0389003650794	0.266818485569	0.206916462793	0.081658073265	0.0959218472447	0.122173887425	0.0723922135387	0.103618135119	0.0108846142362
k	0.0018193702457	0.0427850783598	0.226966208523	0.157942806264	0.112001045088	0.130107057082	0.085566426475	0.0309251011129	0.203939798373	0.0079471029154
e	0.00195666552057	0.0229325292366	0.158416484508	0.0959836594213	0.113385439363	0.126745826361	0.0973217341583	0.214866316971	0.160248701278	0.00814263180847
t	0.00087107021219	0.0117882868622	0.252821029836	0.139083618474	0.066779174121	0.0556706081203	0.0959709653861	0.283713891657	0.083945342246	0.00935602043616
e	0.000508666173063	0.0079804412374	0.321239609945	0.141607152825	0.0609255213737	0.0351709637068	0.128728412462	0.237406416552	0.0587076658487	0.00772516231205
e	0.000170778772788	0.00280013433913	0.227906759982	0.0755016989417	0.0482774847912	0.0236458232356	0.176961477487	0.417438638851	0.0200110519829	0.00728617710402
t	0.000441938637029	0.00779270608971	0.168975309994	0.0355742003139	0.0333643079304	0.0206535510785	0.122159820162	0.34581332195	0.255516368928	0.00970848836801
è	0.00053169336536	0.00937556177024	0.175794733331	0.0276158477713	0.0348739413101	0.0266874773595	0.159157384387	0.215191466317	0.333918055533	0.0168538187893
l	0.000761359674803	0.0147012813304	0.199312304444	0.0490909892571	0.0377657971034	0.0306320871198	0.174939018129	0.176780706772	0.298469484401	0.0175469459298
i	0.000838016092651	0.0164781633948	0.141936393148	0.0573131097524	0.0316581623678	0.0241754273733	0.121066309376	0.202707890257	0.287321398134	0.116505106643
n	0.0002805685162	0.00574537728293	0.0796670693827	0.0461010172508	0.0270915794559	0.0243749774578	0.131211273125	0.244642503419	0.210992429378	0.229893188881
a	9.46810233233e-05	0.00216177179531	0.0607147331276	0.0381516500836	0.023757535152	0.0234951334859	0.132327454375	0.26052747114	0.185431304893	0.273338246294
d	3.41897527644e-05	0.0015277597661	0.164255881043	0.0998822420279	0.0290991950507	0.0229272648286	0.127082891458	0.27200784038	0.072315771731	0.210866948765
i	1.44846245215e-05	0.00134531414537	0.203395862348	0.127650417343	0.0344873190169	0.0276194776095	0.129245450486	0.285208730127	0.0343060997437	0.156726866255
v	1.08455737738e-05	0.00126624673846	0.219177339449	0.132601575781	0.036610020339	0.0281069545365	0.121877260162	0.286325560042	0.0246172197479	0.149406997085
e	9.6076636246e-06	0.00128321852949	0.211066228816	0.132053866594	0.0319240084463	0.0252287548455	0.092464610054	0.219564650014	0.021251562216	0.265153507362
n	3.7317668962e-06	0.000528840776497	0.0873771079387	0.0588643645313	0.0186573374821	0.0220449529485	0.0901354446847	0.195088613338	0.0191825797053	0.508117069121
t	0.00019499498562	0.0014317684755	0.0501491499796	0.0281368021771	0.0296212521607	0.0407465723162	0.0927175945616	0.117040072779	0.243984418902	0.39597740604
è	0.000258799291497	0.00171139825217	0.0381411059932	0.0136302801924	0.0303955275869	0.0381954263287	0.0592394878539	0.0626313119263	0.307134103807	0.448662575013
s	0.000177056063456	0.00576379041106	0.0773618933311	0.0804784698641	0.0235208773956	0.0269984676662	0.0493967952846	0.0548550149754	0.209517212109	0.471930470671
s	0.000422226801152	0.00754232287035	0.089447812177	0.102895401188	0.0231424286985	0.0253604993554	0.0469866884282	0.0396495276585	0.497610094036	0.166943008367
i	0.00041325112859	0.00294395089752	0.032033577759	0.0354109603293	0.0101637147995	0.0107755675251	0.0190511422427	0.0202829478862	0.486677515409	0.382247331932
m	0.000729541914403	0.00515331517324	0.103989938553	0.0740831121431	0.0165598932665	0.0106781817817	0.0183615515142	0.0207749242954	0.294407122533	0.455262413311
e	0.000834974925397	0.00589016108808	0.128231750284	0.0870137836244	0.0188202111555	0.0107082404872	0.0189087391714	0.0229473500985	0.230748578078	0.475896220437
s	0.000358964155728	0.00282164979303	0.0727958041947	0.0698050241181	0.0158072427852	0.0107732373891	0.0259920100571	0.0472330513662	0.239039243259	0.515373760146
