 	le	melanzane	vogliono	girate	</S>
i	1.20664523e-05	0.499853594753	0.001132117223	0.0073008968675	0.49170130589
m	0.0266984455814	0.771537411584	0.0291018876897	0.00770674920083	0.164955503323
a	0.0423203121938	0.855280870528	0.0384559547832	0.00789952349694	0.0560433655143
r	0.0223479420646	0.931359176843	0.0177503678144	0.00691675376231	0.0216257901448
a	0.0109120851882	0.961381062281	0.0108733222015	0.00661245472077	0.0102211056883
n	0.00622614286273	0.850822637427	0.0311863296638	0.0988055102069	0.0129593775361
g	0.240400688588	0.576833085809	0.0395627047879	0.129453792403	0.0137497006467
i	0.318199666796	0.61894711527	0.01486840893	0.0431816083507	0.0048031789169
à	0.106442096107	0.872360951757	0.0049584257772	0.0144052417912	0.00183329757563
n	0.0359623867442	0.737956383919	0.114701765626	0.101524794389	0.00985472289521
e	0.0149702573814	0.680440061306	0.152211141842	0.135139125796	0.0172394516317
i	0.00749254909923	0.880463937102	0.051783728514	0.049661405397	0.0105983820039
t	0.00482654013851	0.654291227034	0.243109104105	0.0925170009307	0.00525609979463
è	0.00402231194617	0.575316840345	0.307016050035	0.108272047644	0.00537275916488
l	0.00274232241539	0.634772313448	0.238338025345	0.117873333215	0.00627402595496
u	0.0025942832718	0.467122604483	0.218189752448	0.195277527738	0.116815829652
n	0.001229667935	0.299111470161	0.077692618016	0.465404169246	0.156562076217
e	0.000463989612733	0.232673152054	0.029960165672	0.564333363082	0.172569311739
v	0.000473487177578	0.407606110685	0.0163841373573	0.396667504361	0.178868748913
o	0.00132720740919	0.470340770228	0.0100646997524	0.28713287312	0.231134441304
t	0.00286043210306	0.410833523409	0.0570763148841	0.286338062707	0.242891633168
i	0.00247809675102	0.26075086047	0.0729678452614	0.336758764236	0.327044417123
m	0.00207096783367	0.10995944349	0.0872623553871	0.445448954745	0.355258307874
m	0.00594587347789	0.05659137883	0.394235885129	0.423974864915	0.119252038803
è	0.00600333664032	0.0224375634767	0.434289159	0.222033754972	0.315236213613
n	0.00200343558103	0.00912507252557	0.146630899957	0.459804151657	0.382436434704
e	0.000670034376097	0.00436957634186	0.050660407879	0.499894822552	0.444405141735
</S>	0.000335077131829	0.00311315467093	0.0254246912795	0.276356849276	0.694770220867
