 	guardando	le	nuvole	sapevi	che	sta	per	piovere	</S>
k	0.158779860675	0.085298017957	0.150535029	0.08288621151	0.0088993158	0.0060553062	0.0224921508	0.01642200825	0.46863208
a	0.491715640225	0.0852632515109	0.148563036599	0.0830793550167	0.00883626545	0.00570394289933	0.00835987274661	0.012027642687	0.156451033176
n	0.497689668408	0.0284250007009	0.0495356041329	0.351782456186	0.0113368093333	0.00214348436578	0.00279004120448	0.0041452713327	0.0521517364499
o	0.466378544469	0.0094818698123	0.0165305664443	0.472316077062	0.0144678127778	0.00098695019526	0.000933481251307	0.0015194396269	0.0173853356255
n	0.457380665023	0.00478161451077	0.0375619488801	0.367774917354	0.0399513899259	0.0152692205718	0.00909058025792	0.0606147075583	0.00757501280172
ì	0.484482338541	0.00323838893359	0.044605020998	0.303428132651	0.0477671783086	0.0200528637206	0.0118096002086	0.0803116063503	0.00430486903014
s	0.49875340618	0.0022845177412	0.0953651750373	0.243243394417	0.0533708311029	0.0131252431035	0.0122212911921	0.0797035626143	0.00193255157295
o	0.472543528727	0.00274178724707	0.113700639446	0.228896284139	0.0677745480343	0.0213153463678	0.0123737333574	0.0795117753291	0.00114239714318
n	0.456353099733	0.00178618983569	0.042900967582	0.13187189738	0.0634668036781	0.0516366457893	0.0285935957458	0.222546482901	0.00084436663326
t	0.152606808935	0.0337537263652	0.283572629194	0.0970256637933	0.0611126868927	0.0652399615964	0.0355200394153	0.27036820324	0.00080023605442
a	0.178316531845	0.0452734391217	0.361813802165	0.0853361092644	0.0634472096309	0.158283365199	0.0153180301384	0.0918126108867	0.00039885282814
t	0.190858958615	0.0175971750406	0.233179416488	0.0871387864215	0.075862024877	0.1894244784	0.158247646213	0.0463721468289	0.00131937974271
e	0.166594097538	0.00999739334687	0.193566859496	0.0704522721405	0.111781848292	0.209011849467	0.206935840404	0.0300874938096	0.00157239660557
s	0.157029809513	0.00656839954896	0.124673990499	0.0619011573802	0.122710496097	0.222898916489	0.277187105135	0.0254932781365	0.00153690545986
m	0.0562256483043	0.0354839549497	0.3847102035	0.0284643773601	0.068891958699	0.10233909883	0.298806947045	0.0235743981868	0.00150341239105
à	0.295153737568	0.0444837456832	0.416155024643	0.0326692306867	0.0391185318997	0.0599207229433	0.101496865048	0.0104518130703	0.000550290394783
n	0.373890407841	0.0148684564384	0.139053826211	0.0552352235622	0.0294624832999	0.0462327536478	0.0548675803827	0.284258423557	0.00213081092493
t	0.124930696079	0.0308891226568	0.292601369924	0.0412457325207	0.0302385914333	0.0569226705493	0.0474761924609	0.373083624472	0.00261195520431
e	0.051427698173	0.0366129885856	0.344645335375	0.12444453884	0.0534162084778	0.14100426685	0.0532899618203	0.188866741444	0.00629222583077
ì	0.0284394447243	0.0126042709142	0.116119316718	0.45895040628	0.0529176094926	0.134699233217	0.0463943935714	0.142067588815	0.00780770204359
t	0.0123741856414	0.0046661516904	0.093881511766	0.467709437093	0.0314338694975	0.0605614440057	0.193587074155	0.127836187938	0.0079501157812
s	0.00562592608047	0.0088589205968	0.330381370589	0.163139306898	0.0247867064992	0.0583621783352	0.292488321385	0.108641186479	0.00771607528807
e	0.00323263482682	0.0100066587889	0.355840306296	0.099747945166	0.0451652211664	0.127188361112	0.234106793795	0.111452959326	0.0132591231237
r	0.00375391310894	0.0035877969463	0.122661799365	0.080904186722	0.0485775080555	0.136142416704	0.448342744598	0.140678089775	0.0153515554946
e	0.00391547203631	0.0016258175421	0.046630438955	0.055298940574	0.0433018403518	0.127571741901	0.511253824866	0.185830706592	0.0245712112849
k	0.0044981883121	0.0011662322607	0.0290025676517	0.0453346865247	0.0399407797839	0.1226854573	0.533595031622	0.195738070531	0.028038945395
a	0.0040789647807	0.000806914600233	0.0226671192172	0.0292994351749	0.0306421582613	0.0990037957667	0.563961903874	0.204563551844	0.044976121765
n	0.00169496471523	0.000442181267544	0.0107783269391	0.023985683825	0.0263746650871	0.0959817999222	0.480824701291	0.297676163948	0.0622415059217
a	0.00104752035008	0.000200628266648	0.0051849970797	0.0235023357083	0.021847914029	0.0715760713074	0.410068287097	0.375011694649	0.0915605206406
v	0.00236239498336	0.000140650492216	0.00469942142657	0.0300217229028	0.0224046856763	0.0548241704358	0.225498269032	0.55358235155	0.106466318547
r	0.00253412812779	0.0240907148907	0.212536215309	0.0334704363009	0.0329343042254	0.0508775701453	0.125219496344	0.462050898517	0.0562862581823
è	0.0038726168426	0.0320648755769	0.28016829144	0.027578712167	0.0324239924418	0.0472145363818	0.0625430315813	0.326931300839	0.187202689727
t	0.00568694804753	0.0107511787156	0.09559810915	0.012630884889	0.0129769596473	0.0231447501273	0.274141709994	0.33232537028	0.232744119242
s	0.00380665251584	0.00619047748187	0.154707185383	0.00758583132967	0.0124473896824	0.0315845237091	0.525726169998	0.174968552927	0.0829832141473
i	0.00161935675528	0.00462299343239	0.172316533204	0.00427709664322	0.0107506431608	0.0293812757364	0.372554780999	0.105139587142	0.299337739782
</S>	0.00081804965264	0.00231515562385	0.086261938717	0.00291205922161	0.0059783784804	0.0173282316182	0.208520877	0.118836448571	0.557028869891
