 	perché	aveva	lavorato	molto	</S>
j	0.188057975118	0.094073832635	0.141983064025	0.07640338815	0.4994817627
a	0.473406958373	0.139986440878	0.142394242375	0.07661491355	0.167597444559
t	0.540033902791	0.276361190293	0.081852291825	0.04476689035	0.0569857025453
ì	0.52900297093	0.350122736764	0.0643559449417	0.03637162245	0.0201467238451
ì	0.717053453643	0.233386395588	0.0246341381906	0.01816722095	0.00675874218173
c	0.631781861214	0.344131575196	0.0100141168069	0.0117851727833	0.00228722580228
h	0.348185073738	0.401214581732	0.136497007469	0.109462127261	0.00464120443909
e	0.167664012579	0.297701150577	0.185542716823	0.341585155754	0.00750695814636
p	0.080365333193	0.264374873526	0.164555006608	0.484125565251	0.00657922648212
o	0.0440886043977	0.270659781175	0.183693358869	0.491500968417	0.0100572894274
l	0.0319454247992	0.265296777058	0.304790989623	0.382796306139	0.0151705048091
e	0.0175945654331	0.206200669019	0.541380373208	0.217925352046	0.016899071603
m	0.0258063236444	0.222475383006	0.597494211069	0.136422450682	0.0178016305343
ì	0.0288028563481	0.190180454335	0.450757647023	0.302669483561	0.0275895595114
s	0.0276676215827	0.203167524778	0.260745102341	0.47557320452	0.0328465931705
o	0.0263923488276	0.191940775926	0.21315161078	0.42428234484	0.14423294439
n	0.00888726044753	0.0750906369753	0.171803931593	0.533259481613	0.210958684797
t	0.00642243002084	0.0363258046584	0.370280195198	0.472921070538	0.114050460932
a	0.00557272351261	0.0226020162195	0.433502780066	0.301964213513	0.236358239644
p	0.0022324341432	0.0459259250732	0.172792954355	0.504237797838	0.274810877881
o	0.00112118227107	0.0523078332577	0.0858425231183	0.638722512613	0.222005910627
d	0.00073443001369	0.0565924726526	0.0476859697061	0.663227114204	0.231759968542
d	0.00163036057123	0.0596155297509	0.094178992902	0.540981501401	0.303593601181
h	0.00443625425708	0.0283576934503	0.410601574301	0.258725967134	0.29787852296
ì	0.00433727549169	0.0156861971101	0.4419010782	0.212425089045	0.325650363553
</S>	0.00217410585484	0.00801121549505	0.22321446925	0.266154324522	0.500445881776
