 	ora	che	loro	non	vengono	più	</S>
à	0.47949576595	0.0205018977255	4.3990792e-05	9.11061165e-05	0.0002471138459	0.0410929823273	0.458527192155
r	0.49320891765	0.0863413059085	0.000453305213333	0.0669357340398	0.166922166246	0.029061613994	0.157077030488
t	0.494644348217	0.10732738597	0.00449914677111	0.0893961331799	0.222488990514	0.0250503834651	0.0565936679697
e	0.662860106072	0.144095439323	0.00712293225704	0.0690840362266	0.0895404119367	0.00839871505547	0.0188983973722
k	0.407873422024	0.173648273108	0.0461646310857	0.244955445409	0.102439107312	0.0180052751185	0.0069138398994
a	0.347411460675	0.171393801036	0.0649920723619	0.292308335136	0.0997835134373	0.0212003610242	0.00291044716647
c	0.326087550892	0.156616963679	0.044397919454	0.328034951712	0.106889158812	0.0367214009927	0.00125204372216
ì	0.377766194297	0.116506701226	0.0303195534647	0.323923667237	0.108534830271	0.0421396928776	0.00080931953072
n	0.390707021584	0.0882830260753	0.0106652541682	0.230069415746	0.207077297424	0.0723631321725	0.000834821733573
i	0.14371375068	0.0796265543584	0.00915294175607	0.332947261915	0.350441165808	0.0830127549575	0.00110555267786
e	0.0693623772267	0.276705104786	0.0106245624187	0.346126133972	0.261095558603	0.0342563098858	0.00182995225929
n	0.0315583857089	0.298927864929	0.0242459139729	0.339935561324	0.213880769534	0.0857092539619	0.00574225461976
è	0.0246352035363	0.190748301643	0.035669040991	0.375745870441	0.231132693178	0.135375854654	0.00669302747325
r	0.0237794876788	0.158868881881	0.030550100997	0.371907176814	0.208538664393	0.202213071551	0.00414263349108
k	0.0106382941929	0.0650977199603	0.337636380332	0.254892781605	0.142569477698	0.186580376184	0.00258501482969
o	0.0047078079643	0.0291383299868	0.430657436867	0.132229036535	0.273547038799	0.098830327728	0.0308900538759
t	0.00309786165477	0.0223656256623	0.145670273712	0.156293195512	0.448796446266	0.181243925909	0.0425326579586
t	0.00357364361826	0.0218392955541	0.309323762571	0.170657448504	0.290159335089	0.188014567303	0.0164319094962
e	0.00262945195609	0.0165177051847	0.362074717267	0.120228854168	0.304109281363	0.143397167768	0.0510428016754
p	0.0011889201787	0.0116983683949	0.121233481366	0.110560679389	0.392194210454	0.299621175923	0.0635031649918
l	0.0026431092029	0.0235231787983	0.208254252989	0.160097766463	0.253618716818	0.329171608641	0.0226913738639
è	0.00306386276763	0.0240750168328	0.236839582602	0.129475490988	0.170199798939	0.336437119547	0.0999091290546
o	0.00127165598588	0.0090495479776	0.0789835047883	0.046825178396	0.11353539798	0.537656673182	0.212678043018
</S>	0.00075436633794	0.0054880956888	0.0395214408677	0.025456123048	0.06014512649	0.630916486591	0.237718371509
