 	i	bambini	piccoli	non	si	vestono	da	soli	</S>
t	0.0017895904562	0.001409142055	0.10947223312	0.323575336665	0.058947799885	0.00323894635	0.0044339927	0.035399493	0.461733424075
a	0.00249696465207	0.00318414745167	0.122368975707	0.406613988888	0.270631148628	0.0230612406167	0.0047525189	0.0128099112833	0.154081061908
p	0.00154147862096	0.00287697124389	0.148522033236	0.393241506296	0.360649872876	0.0328542548722	0.0046034483	0.00433157692277	0.0513788522593
e	0.000518730106927	0.00102527022796	0.148114067745	0.441622818765	0.365348830959	0.0217228266241	0.00302826763333	0.00148600556926	0.0171331539784
d	0.000179306991809	0.000479301815987	0.350993149248	0.310918406255	0.313259051653	0.0153843585414	0.00230646957778	0.00075694680642	0.0057229896858
ì	0.000116999277103	0.000450236358662	0.552279759749	0.250951952085	0.179614888551	0.0119746743471	0.00214059762593	0.00052244635214	0.00194848732627
a	9.46123982892e-05	0.000354857436654	0.405021429916	0.360881610695	0.22114593285	0.00955474634903	0.00204337647531	0.000217907778047	0.000685589770623
m	0.000185846325351	0.00467528472932	0.345744006639	0.429555023565	0.182196386617	0.016805811183	0.00553821649177	0.0145754314033	0.000724059312074
i	0.000231772175117	0.00725289490977	0.247727327213	0.365693484522	0.161665147872	0.190161457728	0.00713684169726	0.0193778039578	0.000753313733025
n	9.39696275723e-05	0.00365684306992	0.107909730738	0.272369354841	0.177987519291	0.301106845909	0.0269180914324	0.107700910809	0.00225674230668
c	0.000308074818391	0.05529862379	0.260447616913	0.19262567828	0.107172753097	0.208400865303	0.0344029388108	0.13855947427	0.00278396460556
i	0.000705020072797	0.0775359790967	0.296478512971	0.118659196093	0.211495747699	0.213768755101	0.0322077659369	0.0478406452233	0.00130836280519
à	0.000561788703731	0.0309707474837	0.36343214499	0.104436595364	0.255202183566	0.176083553267	0.051896129979	0.0165636933411	0.00085314403173
e	0.000187273825754	0.0103245702419	0.410296794997	0.269805108455	0.182472115522	0.0634117433223	0.051523231993	0.010308608247	0.00167053910724
n	7.75988379622e-05	0.00461741490983	0.186231408332	0.326378621152	0.153426681841	0.0571963784408	0.045496948331	0.218604591416	0.00797033780241
i	4.25941873207e-05	0.00289560926994	0.0844615817773	0.162015462717	0.105384043947	0.29585493948	0.0559340284437	0.284121511572	0.00929021306747
n	1.59493210269e-05	0.00115478626731	0.0327372097258	0.0783656099057	0.0812938689823	0.355115964493	0.0570281661479	0.387144951624	0.00714344665582
d	0.000131309308596	0.0181821193331	0.192562236709	0.0470405833019	0.0374027429941	0.195475859498	0.0526319263826	0.450433105541	0.00614006747527
ì	0.000174289935532	0.024159633411	0.24529106847	0.0339313802673	0.044636709998	0.212941839833	0.123646079794	0.212718173514	0.102500824248
n	6.2841542234e-05	0.00836498683833	0.08348276729	0.0157201751558	0.0426437729993	0.159083512944	0.140010528265	0.415173721171	0.135457728083
n	0.000267249828468	0.0186014696808	0.06648640733	0.0429257526186	0.0335552526664	0.148260503981	0.102814507755	0.53960752039	0.0474813563943
u	0.000337309274623	0.0220748667869	0.0624109234433	0.0643366842062	0.0594968678888	0.229628951327	0.162578242585	0.282997785797	0.116138365831
t	0.000133469561674	0.00745926837097	0.0309618188144	0.0451563214021	0.0760330709629	0.255413493776	0.276289434195	0.170159627599	0.138393488177
t	0.000784961075558	0.0174021246723	0.0746600996048	0.0455430104674	0.0593711126543	0.330843424592	0.291315918065	0.1332821342	0.0467971941057
e	0.000983812845019	0.0207055193674	0.0838516905349	0.0482621834891	0.0471793615514	0.333539034864	0.240354802688	0.0768090940667	0.148314469849
m	0.000384423868173	0.00701561539913	0.034697344845	0.0362317278297	0.0525001688505	0.288520874955	0.285369440896	0.112094989022	0.183185389383
a	0.000183999263891	0.00243114427371	0.0182800459483	0.0295775082766	0.0464028072835	0.292900531652	0.323372070299	0.133552408341	0.153299482561
n	6.1504241617e-05	0.00081710775827	0.00876776550277	0.0198695386255	0.0267547663278	0.194546624551	0.237965464766	0.36269629478	0.148520931854
i	2.05841571457e-05	0.00027525504779	0.00548191102092	0.0126050410752	0.0158497626759	0.135492555517	0.211956499589	0.444279574927	0.174038824951
c	7.28876163523e-06	9.856959793e-05	0.0158865963403	0.0114708935584	0.0164915962253	0.113657625839	0.24733099653	0.414654064976	0.180402405317
h	0.000403948565678	0.015147997646	0.146721102113	0.0474815563861	0.0249092164084	0.098314432613	0.191547322177	0.408728244992	0.0667462087723
ò	0.000535822235331	0.0201611345988	0.178866468064	0.0578325090687	0.0227523951361	0.0875441799377	0.119524007392	0.187452632997	0.325330862924
t	0.000194971591882	0.0067599400631	0.061109275848	0.0237855479629	0.019069084712	0.0706867910459	0.121839035797	0.283160148999	0.413395211641
t	0.000690146063961	0.00941474450103	0.0538776110827	0.0264401006543	0.0244108482373	0.177497462349	0.200735355266	0.364465826333	0.142467891314
o	0.000838865052299	0.0102611900862	0.0501848750009	0.0231551120014	0.0153672611791	0.17518827195	0.165071763089	0.190633612778	0.369299010538
</S>	0.000419438172617	0.00513081392185	0.0251696694604	0.0118584436757	0.00804735823955	0.089571812725	0.0885639385445	0.104329697389	0.666908780269
