 	non	è	li	dimentichiamo	mai	i	i	padri	e	le	madri	</S>
e	0.219340291547	0.259459009673	0.014771742402	0.005122191098	0.0016588083	9.9577709065e-05	0.000490488373423	0.0148181459444	0.00219254788	0.0159148462104	0.155985340429	0.310147055135
n	0.226922431182	0.323257439891	0.0432506288007	0.00871661303267	0.2289084483	6.67393877317e-05	0.000180392486756	0.00509652101103	0.00291632254667	0.00530508378782	0.0519957421474	0.103383684954
è	0.134370227727	0.41052660663	0.0649787162669	0.0246469426776	0.306771626433	5.79686245772e-05	7.7174111602e-05	0.00185618663374	0.00315100142882	0.00176849662733	0.0173325424938	0.0344625591126
n	0.0961696361757	0.386512923877	0.064531134089	0.0415575842259	0.369746285811	0.000865662268192	0.000632929306551	0.00280512610798	0.0184757890562	0.000662733139736	0.00602600484426	0.0120142344463
a	0.0484040206586	0.302922549626	0.173969826696	0.032334955742	0.406594981937	0.00114565922206	0.00082576872485	0.00312115527816	0.0235981512181	0.000294163342649	0.00225719521457	0.00453159040027
l	0.0330189739862	0.275437129875	0.213452395565	0.074707938914	0.372701670646	0.00311692860669	0.00301547723095	0.00771102033489	0.013385971272	0.000627437866953	0.00112583325134	0.00169923968493
l	0.0165876510954	0.120085538958	0.185510565188	0.270819536305	0.344842757115	0.0160055488689	0.0246309647436	0.00929266840163	0.00996717550567	0.000753885310318	0.00074871951968	0.000755024047895
i	0.0148213930318	0.160644185319	0.285873828396	0.280610816102	0.203200809272	0.017626471453	0.0291560596479	0.00318487375054	0.00410827118356	0.000267278996973	0.000250830915093	0.000255186207217
m	0.0153129870106	0.183630555106	0.265154754465	0.119423620034	0.286827076424	0.00710379171433	0.012002927116	0.0622696865768	0.0294725273279	0.0130972051379	0.00515034514433	0.000554480574072
o	0.0129218438702	0.150257925035	0.280023799822	0.0635458270113	0.337438648808	0.00360605376144	0.00629176988867	0.0822099968389	0.0388922881093	0.0173770120013	0.00678324579111	0.000651547483957
n	0.0062843398934	0.115337265345	0.257342689607	0.0287298240038	0.487569356269	0.00154337824381	0.00260233721289	0.0361883989263	0.0492579500364	0.0060525971891	0.00793689767337	0.00115492842059
ì	0.00269783660113	0.0829269387817	0.209757216202	0.0285637833346	0.58682655209	0.00092127660127	0.0013953420043	0.0221264747754	0.0528616405788	0.0022791868557	0.00832095651382	0.00132279138563
s	0.00288916410038	0.0830424245939	0.206070494067	0.0954992844449	0.46037200403	0.00360340352042	0.00544741803477	0.0615994513918	0.0450293944263	0.0153987861779	0.018569821794	0.00247834734064
u	0.00249521810013	0.0512535355313	0.135659046689	0.104876930715	0.512993474677	0.00455463010681	0.00702729905826	0.0758280587973	0.0606597851421	0.0197817623326	0.0219979742447	0.00287225993288
m	0.00321077466671	0.0424480308438	0.114605887563	0.048270634805	0.524197878226	0.00262872886894	0.00452391383275	0.108409644599	0.0852187533807	0.0329121053842	0.0317413073949	0.00183233636363
e	0.00338730338557	0.0328850431146	0.076931604521	0.0284070559683	0.488823892742	0.00194292395631	0.00360314545758	0.130470174866	0.159684517794	0.0373405485114	0.0350302833116	0.00149349017454
m	0.00278900005852	0.0256036105382	0.0589686781737	0.0141091710228	0.468561984247	0.0013654822521	0.00271225936586	0.152679098289	0.200259339265	0.0367293628871	0.0353152986172	0.000906705844847
a	0.00256570072384	0.0211207894461	0.0432006247246	0.0090698082076	0.408588371416	0.0011414062407	0.00238141492195	0.170691986096	0.268448763088	0.0365615525624	0.0355030575057	0.000726496041616
i	0.000905156560947	0.0093585387487	0.0254228802415	0.0058446712692	0.367224713805	0.000966970503567	0.00134716480732	0.211244825365	0.352347271029	0.0128585828875	0.0120848355419	0.000394344123872
t	0.00102107443565	0.00985373024957	0.0261375567472	0.0314408777564	0.276882704602	0.00442385860119	0.00891983843577	0.294786278455	0.275356413676	0.0283689680625	0.0410689655873	0.00173971609129
