 	è	che	è	entrato	da	qui	</S>
è	0.237820520664	0.232777488818	0.01454766304	0.0151381976	0.000531598825	0.01023132235	0.488953260997
n	0.238268438055	0.236268919273	0.02192941168	0.315847470867	0.0161215563083	0.00836676201667	0.163197483587
a	0.134293510518	0.281192012758	0.0825775638933	0.413549723289	0.0262034094361	0.00756654866222	0.0546172708213
m	0.105207900173	0.329536760919	0.222713547964	0.204393174096	0.095678115812	0.0238949522107	0.0185756230428
b	0.0642512667243	0.351206846973	0.306662599321	0.12782011885	0.114148949804	0.0293551953869	0.0065550371056
ì	0.0854406055748	0.434219728991	0.287664639774	0.0878737937677	0.087135094468	0.0146209336123	0.00304516172653
k	0.0789886455249	0.302424442997	0.328954236591	0.109775771256	0.156584454823	0.0209289430374	0.00234350307551
e	0.0434253375083	0.186264980999	0.33216119553	0.114522447085	0.276212838274	0.0411897356791	0.00622346852517
a	0.0221807531261	0.105307712	0.183893455177	0.402212145695	0.242135629425	0.0371314291264	0.00713885668839
p	0.00794218618537	0.0424675881667	0.093182705059	0.531851978565	0.170348906475	0.149985310275	0.00422129020946
ò	0.00304873782846	0.0231263972222	0.0790140610197	0.466833452855	0.197724218825	0.225227692092	0.00502542930315
t	0.00212867022282	0.0194689984074	0.0774078363399	0.425202534285	0.210599902942	0.260121619364	0.00507045340105
t	0.00496978144094	0.0732699334691	0.27492584878	0.199329463362	0.186624570981	0.257313383121	0.00356702940035
u	0.00494747910365	0.0841635000564	0.31103842146	0.145259626387	0.13775243366	0.19006576104	0.1267727722
</S>	0.00253771298683	0.0425701683782	0.15834661853	0.189182343193	0.14021418683	0.21592011552	0.2512288361
