 	dovevo	comprare	pane	ogni	giorno	</S>
ì	0.490090581347	3.55035755e-05	0.007832957935	0.00218115889	0.043434723681	0.456425085823
c	0.819235240449	5.02923545e-05	0.00789485559167	0.00586672616333	0.0146483566943	0.15230454506
h	0.61112217615	0.262607533079	0.0543734521439	0.0158792750544	0.0050731186181	0.0509444390917
a	0.545623421383	0.350124318833	0.0698498421446	0.0156583857981	0.00171877524903	0.0170252372056
n	0.548397207128	0.139772346084	0.111401548812	0.192337235713	0.00225254751934	0.00583910988187
a	0.545171435709	0.072488856028	0.126330632537	0.251331559638	0.00244735718645	0.00223013950729
v	0.517308628236	0.0275730221427	0.0876212071123	0.364378167613	0.00221848530882	0.000900477386097
o	0.488812635745	0.0116859728476	0.0839441863708	0.412093049538	0.00224489704294	0.00121927027237
r	0.476068658582	0.0074653877492	0.0601104394569	0.430657610179	0.023448882621	0.00224906182412
à	0.325280482861	0.0057942636164	0.116890466486	0.51712108006	0.0316830053403	0.00323069320804
s	0.27440137462	0.00379385580547	0.123444307162	0.556837136687	0.0386705995801	0.00285267423601
o	0.17386565854	0.0169664159685	0.135948040721	0.573464105562	0.05151350986	0.0482422320453
t	0.145217915513	0.0216240430895	0.14324398124	0.442867905187	0.181378829953	0.0656673280151
s	0.0629563505043	0.0847471344632	0.257695271413	0.347234828396	0.222394760318	0.024971657905
o	0.0327750248348	0.105511457201	0.284280660304	0.174192709465	0.111577008773	0.291663127202
m	0.310770740278	0.0361312571137	0.097986523268	0.084221504155	0.089604174591	0.381285831767
ì	0.403549471759	0.0128207500902	0.0353450612227	0.196856585718	0.17212087153	0.179307263289
k	0.149345043586	0.00486873021572	0.0137950905409	0.239616278573	0.47754383051	0.114831002096
u	0.059886891862	0.00221868026091	0.00639921614697	0.158805832858	0.595114853503	0.177574525032
à	0.0208839111207	0.000740482994537	0.00259748858232	0.178423014286	0.595882794501	0.201472310677
i	0.00756506319223	0.000246979556272	0.00112980405811	0.132869869095	0.649352698167	0.208835575892
m	0.00311446284941	0.000293751091617	0.0010533952167	0.0617781770317	0.725875999389	0.207884221631
è	0.0019918526498	0.000309370749542	0.00115121150557	0.0676204853439	0.837665199796	0.0912618825437
r	0.0011311844166	0.000165109028851	0.00072091465519	0.0667207557813	0.874889666599	0.0563723618479
i	0.000457321257867	0.000116995260794	0.00045205725423	0.0258670871938	0.666330065533	0.306776479283
</S>	0.000233497357433	5.8508117163e-05	0.000228860750865	0.0144201404969	0.411238647766	0.573820359642
