 	il	medico	mi	ha	detto	che	non	devo	mangiare	dolci	perché	mi	fanno	male	a	me	mi	piacciono	e	li	mangio	</S>
o	5.72496445e-05	0.469945196865	0.006292429165	0.02133784282	0.00424926765	0.0073395495	0.007528231125	0.008547392265	0.012672758253	0.014382770612	0.0089865046665	0.0195083498036	0.0448697536961	0.0209489293058	0.0203981248585	0.0375591742802	0.0214133428396	0.0393062348131	0.0286185452685	0.0295884283387	0.0627383800099	0.113711621317
m	0.0165958233665	0.764970088955	0.0107132873883	0.0276779922733	0.00292771985	0.0043153103	0.003846701325	0.004019257165	0.00525342311967	0.00544130691201	0.0055332656665	0.0067149484036	0.0164131382627	0.0073078632058	0.00688507674517	0.0126601443202	0.00716885243292	0.0132753967031	0.00959463731514	0.00986866891705	0.0209131739856	0.0379039757326
e	0.0223378569555	0.743690152985	0.0364959901294	0.106726930758	0.0115258478167	0.0095702019	0.00458322930833	0.00310945688833	0.00295670082322	0.00246603544467	0.00441845134883	0.00245658907253	0.00693140983157	0.00281465225527	0.00238183299506	0.00436067926028	0.00242063761567	0.00459843110081	0.00325329825088	0.00329540461903	0.00697143866741	0.0126347600907
s	0.00775242108517	0.520383504328	0.0804595597098	0.229953176919	0.0249600542722	0.0301536036333	0.0244171731028	0.0206611802294	0.0151855985244	0.00156415778889	0.0178021995763	0.00219487716218	0.00560515012119	0.00467267070509	0.00101508983502	0.00175365446697	0.00089966421659	0.00171489189671	0.00120224744946	0.00110675065136	0.00232389336688	0.00421843477656
s	0.00990705929506	0.490998054776	0.0723463415699	0.199363710306	0.0614062687574	0.0425413628778	0.0312865680343	0.0265534891765	0.0202958048415	0.00477356506296	0.0222246573688	0.00210248323639	0.00516545078373	0.00536083026836	0.00055969089254	0.00088478341589	0.000392613037985	0.000753764604903	0.000518546653118	0.000377196839857	0.0007747116032	0.00141299281562
è	0.010734532765	0.599190518259	0.0421264285233	0.156418104769	0.105390599586	0.0341757269593	0.0140024325114	0.0105110706255	0.0084825498805	0.00511113142432	0.0075027923196	0.000725359729463	0.00173309666058	0.00199719612279	0.000192232097047	0.000295777113663	0.00013117064625	0.000251361122234	0.000172930959811	0.000125744212261	0.000258237310177	0.00047099944672
r	0.003838313605	0.403084247753	0.0900686575078	0.172229724923	0.0828505685287	0.0870370926531	0.0291507470038	0.0148845053418	0.0141783508935	0.0177414838781	0.0282275597932	0.0277034908448	0.00713962087619	0.00473858504093	0.0107173735277	0.00142490101935	0.00273212968322	0.000683924208678	0.00101581982541	0.000254673856992	9.44422674969e-05	0.000203823245655
e	0.001766468385	0.231747580918	0.121593772503	0.275025741641	0.0379735681762	0.108110490884	0.0504855383346	0.0224287087806	0.0160362541645	0.022023210036	0.0371525457311	0.0368330598649	0.0091699664254	0.00741280901364	0.0142503812559	0.00181176179778	0.00360021995254	0.000828126469576	0.00129746928754	0.000297721902951	3.98449056009e-05	0.000114782943848
m	0.001327148195	0.177934082973	0.127012724168	0.28662825888	0.0227167447254	0.0839430582947	0.0559687854449	0.0274598405935	0.0245072665882	0.027247172422	0.0289869697104	0.056447656205	0.0271922849418	0.0153479770045	0.0194892241653	0.00717567472393	0.00409951470898	0.00285189578988	0.00244080994158	0.00069451471827	0.000141955430302	0.000386443679913
u	0.000823904213	0.143305783658	0.110708043056	0.278168044627	0.0441780135751	0.0873169840982	0.064638851815	0.0315316595312	0.0277048590294	0.0289530872507	0.0250544797035	0.0629297279683	0.0331488011806	0.0192439710015	0.0212328875118	0.00896751739631	0.00426507670419	0.00352661749413	0.00282191523549	0.000826801488013	0.000175992983179	0.000476992565567
