 	mio	fratello	non	mi	ha	mai	scritto	una	lettera	</S>
a	6.8405223e-05	0.062696197938	0.371893228987	0.02531181386	0.027621544765	0.0129893515	0.00130086483	0.005124085133	0.097066408087	0.395928081861
d	0.000107395901	0.0666047059793	0.424043996329	0.0310587009533	0.223891349588	0.0876239348333	0.000615577238667	0.00171731239867	0.0323594074114	0.131977578035
r	0.000731810000333	0.0416925386598	0.41932735211	0.0432552076511	0.319509933196	0.119731117278	0.000254198473222	0.000580256529557	0.0107900187415	0.0441275416994
e	0.000933468030111	0.0406267638866	0.527861594037	0.049568619217	0.284530314399	0.077643041426	0.000171092192741	0.000206079408186	0.00360517037383	0.0148538436211
f	0.00177810634004	0.0640881122955	0.433333048012	0.114789709739	0.3043234948	0.0711218138087	0.00255855874758	0.00154508673673	0.00135517738461	0.0051068857017
f	0.07672014078	0.288460014099	0.261159741337	0.131336238246	0.184289680933	0.0469788453029	0.00634338634919	0.00226393601224	0.00059973574577	0.00184830693067
ò	0.100520565693	0.357199579366	0.207831932446	0.0648369834153	0.224265279644	0.0378590524676	0.0054335415164	0.00111371632408	0.00023699502449	0.00070234164699
m	0.036297159531	0.189979037789	0.222070260815	0.130193030138	0.276085563215	0.0465779808225	0.0126713485721	0.0640542604947	0.0193349525798	0.00273638114233
m	0.119623122044	0.228283169263	0.141581212272	0.134368006946	0.136113883738	0.0283828661742	0.0947152278574	0.0879224628316	0.0256802199943	0.00332982006888
u	0.144864603233	0.206269491754	0.122938139424	0.065469103882	0.156026780579	0.149145037958	0.112726007752	0.0325589582439	0.0087326385991	0.00126923138773
e	0.0483013307067	0.0740846392513	0.202127963141	0.083349179294	0.246916550193	0.290679555986	0.039326697184	0.0114027737813	0.00312294586303	0.000688371239243
m	0.0185556131462	0.0473457144171	0.205879651047	0.140945143098	0.215302026731	0.232502987329	0.0323924131947	0.0707078209938	0.032222911151	0.00414571217975
o	0.00866545654207	0.0429230674724	0.140983287016	0.129410221033	0.216107342244	0.281409664443	0.0396902377316	0.0926573938646	0.0427198413837	0.00543346394658
m	0.00620099817402	0.0399661628241	0.115966910672	0.090535387011	0.210428050748	0.298345624814	0.0471144545772	0.112071234822	0.0752629081279	0.00410823320219
a	0.00536054705534	0.0338014292747	0.0874226805573	0.0746715550037	0.174810103583	0.362157278271	0.0477452981924	0.119472611941	0.0903044460426	0.00425402600073
i	0.00180888381711	0.0155379297582	0.0743578755191	0.0490397143346	0.182427861194	0.55489382609	0.0321999673975	0.0477794039803	0.0383629643475	0.00359160226691
g	0.000617615724037	0.0081722726194	0.0707641938397	0.0584345881115	0.224251983731	0.47224929203	0.0198920177992	0.0372939763268	0.105495693783	0.0028284027223
r	0.00927236622501	0.0223695395731	0.0580762209466	0.0826963393705	0.21144572791	0.288921560677	0.0897350632664	0.105274834109	0.130484287928	0.00172405380743
a	0.0121763658933	0.0269451637577	0.0436903453155	0.0685066954568	0.144229082637	0.336140233559	0.112897564255	0.111665454736	0.109207262643	0.0345418242025
m	0.00499465158277	0.0163860414859	0.0354536757718	0.0502344374856	0.120322769546	0.32992876452	0.0467396279183	0.0893067649453	0.259787977548	0.0468452707342
m	0.00636740466092	0.0204095828286	0.0326594609239	0.0426643848285	0.077800046182	0.146053500507	0.176116652639	0.226780531648	0.253670823849	0.0174775738257
è	0.00591096683764	0.0147737765312	0.0147079479946	0.0164976205762	0.0357740467273	0.0930623258357	0.211547727113	0.221557833016	0.26413991595	0.12202781219
n	0.00197150431421	0.00512191373207	0.00753040068487	0.0117068851587	0.0334664982424	0.0891418252786	0.0717785172043	0.094808633472	0.527159805317	0.157313988963
a	0.000658382005403	0.00191254108069	0.00529507459496	0.0105544766196	0.0350633917475	0.0990235750929	0.0252024598681	0.0527186745907	0.581550468439	0.188020954554
a	0.000220198945334	0.000856548413563	0.00434786709832	0.0062886499732	0.0257724302492	0.145539401698	0.0130457898227	0.0259984082969	0.474359166146	0.303571564851
n	7.8514890978e-05	0.000593276201188	0.00402858066611	0.00871107119107	0.0214375197497	0.120672338899	0.00935218117423	0.030968142099	0.577678782049	0.226479638284
g	0.000192240572326	0.00130777254706	0.0030320187887	0.0110777330637	0.0188813642499	0.0557292982997	0.0233009332914	0.185512893366	0.604188444016	0.096777351428
r	0.00130509761744	0.00372451771569	0.0039634678629	0.0099825756879	0.01770204475	0.0365731564332	0.108348347097	0.406873577789	0.377393428005	0.0341337993527
à	0.0015146080651	0.0035447526514	0.00303551622497	0.00606971610397	0.0103310361633	0.0233769704777	0.117274262045	0.320032210649	0.277060899335	0.237760036661
m	0.000588539970983	0.00287039469663	0.00723058887899	0.028612137576	0.0252767843011	0.0246461361592	0.040633607794	0.134282721602	0.426770043112	0.309089042554
m	0.00136118578033	0.00457180033221	0.0101463729597	0.0378954188587	0.0333827201004	0.0303322323864	0.0841755600313	0.260058733867	0.431417134371	0.106658832171
a	0.00153511990185	0.0034528036264	0.00492484862123	0.0144543208262	0.0146297788001	0.0192095121288	0.0971728792171	0.274445592866	0.255379931457	0.314795215044
</S>	0.000767577263537	0.0017286289367	0.00248533176261	0.0072861527231	0.00766302955005	0.0127042940644	0.0486171534185	0.137308998798	0.205255615728	0.576183207522
