 	avete	cucinato	le	verdure	</S>
m	0.0497883065	0.450095432776	0.000457852025	0.076905419135	0.422753008117
a	0.3808773555	0.452314497759	0.0002228438776	0.0256475948215	0.140937755901
r	0.786931975167	0.155158425086	0.000101891635133	0.00858463546833	0.049223112885
è	0.924354828389	0.0540243785187	6.08473178777e-05	0.00290220757078	0.018657747885
t	0.843446089463	0.0320137223296	0.0211959133888	0.0792092467636	0.0241350197517
s	0.484863122488	0.27258812911	0.105575747796	0.110932703255	0.0260402752339
a	0.493967266829	0.339013953237	0.112532013396	0.0433064374383	0.011180349928
t	0.655013642276	0.132886386946	0.0752677485957	0.119878024499	0.0169542528427
o	0.705543900759	0.066868474982	0.0630259973852	0.1463125739	0.0182490771476
t	0.673090143586	0.0381112103273	0.0645710869817	0.203492980367	0.0207345485825
a	0.651995711195	0.0312677691091	0.0656178173272	0.227383291456	0.0237354051942
l	0.634885180398	0.0224230090364	0.0570019961091	0.257188321819	0.0285015040647
à	0.455914633466	0.0140162661121	0.0537179030697	0.445315340606	0.0310358456882
c	0.610802027822	0.00492854723737	0.0187187466899	0.349210656869	0.0163400283627
h	0.518615224241	0.0303620065125	0.16994054553	0.27419911229	0.00688312678757
a	0.174463618147	0.0386613963742	0.219840494006	0.23253203513	0.334502460796
n	0.0876911344823	0.0131902828614	0.0774439224975	0.25069970941	0.570974976932
a	0.0841944414941	0.0047357479138	0.0300554045992	0.273923329137	0.607091082311
</S>	0.0822054157471	0.0024261745969	0.0151453594496	0.162924028569	0.737298991155
