 	se	aveva	visto	le	nuvole	le	nuvole	avrebbe	capito	che	stava	per	piovere	</S>
a	0.41000218707	0.090147580895	0.0003566021967	0.00610261969224	0.0525297566644	0.0157747422542	0.0858407009832	0.00079039049125	0.0024471387383	0.00646638470823	0.00972435280288	0.0895010150632	0.0175712027538	0.212745300102
n	0.416723477023	0.327661703632	0.0026515576767	0.00211446873891	0.0178959066644	0.00526358275923	0.0287314065565	0.0617010732579	0.0179970649716	0.00411967170823	0.00846553513621	0.0298384986292	0.00591935440713	0.0709167038497
ì	0.370628973674	0.455149451211	0.00342969354557	0.000785285218503	0.00635159330623	0.00175987381689	0.00969507453461	0.0820072310686	0.0231818895074	0.00333810608781	0.00804598410612	0.00995099320607	0.00203541277321	0.0236405051032
c	0.351002670991	0.545951200404	0.00281165406852	0.000745162498368	0.00419496005351	0.000642582481107	0.00456743228732	0.0351113136722	0.0188493690193	0.004695045881	0.0119621384294	0.00336779894236	0.00821275090857	0.00788597676037
h	0.12745778643	0.512769480135	0.20492832259	0.0342854236661	0.0134454515512	0.00814008797704	0.0240848980958	0.0239037835574	0.0182074698064	0.00530010829367	0.0133873481098	0.00117351263514	0.0102806583772	0.00263565781316
e	0.05589536181	0.494908606712	0.27069902396	0.044985871307	0.0144606571681	0.0105847500917	0.0292633898713	0.0571182335191	0.00990119840213	0.00252013109789	0.00488252869327	0.000392611031397	0.00350679199673	0.000880846482087
t	0.0249664293367	0.470651375571	0.0980948704167	0.0195889995207	0.106503838707	0.0048155534299	0.0668436571298	0.124511701173	0.0304828034674	0.0120300816993	0.0187150759211	0.00449818861913	0.0171629854622	0.0011344755327
o	0.0242401885122	0.49813126519	0.0419478746722	0.0111865566302	0.137212176717	0.00290604125897	0.0793867721779	0.103520169958	0.0349441158891	0.0147427274764	0.023053362337	0.00586605425728	0.0216447242771	0.00121797436378
r	0.0233659702574	0.495273360397	0.0181092590907	0.00756277500007	0.180448739387	0.00249493056866	0.108834900527	0.0635928795527	0.032848428363	0.0172286304021	0.022616209809	0.0115414728033	0.0147987625488	0.00128366057414
ì	0.0215660431725	0.497344292132	0.0089627269969	0.00630996686669	0.194854755752	0.00234710169589	0.118642610947	0.0497039648842	0.0322169359877	0.0182923452007	0.0225022090363	0.0134329449506	0.0125185296461	0.00130552760607
s	0.0211028993242	0.501131369377	0.0047452247323	0.00571040732223	0.169457314541	0.00317812487163	0.136280527753	0.0522556116614	0.0198323661959	0.0185442648002	0.0209313551121	0.0106819219997	0.0349093566785	0.00123922415005
o	0.00884623337473	0.428558961792	0.0102910003441	0.00643243717408	0.161499138014	0.00375470539054	0.142644315051	0.0940651288871	0.0432950280653	0.0248505032667	0.022360974104	0.00979668388823	0.0423865284562	0.00121835253508
n	0.00438580966158	0.388415638597	0.0106919952847	0.00323563554136	0.057544952838	0.00165491896351	0.051028236817	0.190291579629	0.0835032360218	0.0482251294222	0.045046000768	0.0218448905177	0.0931904957154	0.000941444930093
t	0.00159020545719	0.132742870532	0.0216504379316	0.0352505804305	0.129918837946	0.0287546421878	0.146985391606	0.184536872876	0.0726811808406	0.0540118978074	0.0533694739227	0.0273185981726	0.110283444072	0.000905535730031
a	0.0012237690524	0.113047476511	0.0295570269772	0.0469070179102	0.151268841749	0.0381698384293	0.176430670835	0.188744087292	0.128365769114	0.0435416272691	0.0338922806409	0.0113733887909	0.0371094458673	0.00036878941001
t	0.00119112308413	0.127713985504	0.0146825062591	0.0186074540701	0.125326153016	0.0148188717098	0.110250627245	0.198878875764	0.169125309705	0.0597196870897	0.0595504778803	0.0811112966636	0.0182917016324	0.00073199371667
a	0.000746430921377	0.132257748501	0.0102631336864	0.00948415102337	0.117414955672	0.0071385321366	0.0885073605817	0.144611618588	0.213378929902	0.0796539703632	0.0791330726268	0.104649674455	0.0119131852175	0.00084727263389
s	0.000498036993792	0.130455732834	0.0085395844188	0.00560427744112	0.0870311465573	0.0038669384122	0.0609625916939	0.128117387863	0.237732776634	0.0939295101211	0.0989111642089	0.134098237052	0.00945748807917	0.00079514883963
ì	0.00115477085793	0.184472560945	0.0051066683296	0.00442060391371	0.0762592945191	0.00273098167073	0.051496042898	0.091772857621	0.204601828878	0.124260273374	0.100461063403	0.143193138817	0.00929139809306	0.000778500990543
n	0.00125976006108	0.183205215848	0.0037197020292	0.00314863365124	0.0274809958397	0.00160304885691	0.020607057966	0.0981140125403	0.164156312959	0.113062114458	0.0650680531343	0.0617013994057	0.255775085764	0.00109855544085
n	0.000463408268793	0.0614109493393	0.0703278732624	0.0933655498971	0.0418222406132	0.0525458363856	0.080559757322	0.0720103045134	0.0655196723197	0.0520482703193	0.0353490348448	0.0356825140352	0.337667115421	0.00122743887862
e	0.000213884060931	0.0254642299698	0.0929519006541	0.123531970866	0.0452259894377	0.0694969993852	0.0977539465073	0.151685935171	0.154799832107	0.0488701172731	0.0590614587483	0.0158579692451	0.114575072407	0.00051071896454
f	0.000112737721644	0.0230140269899	0.031481618318	0.0417860805553	0.0323707423792	0.0237400248851	0.0478535579024	0.188656074057	0.214704424036	0.0854627107577	0.131076142916	0.124283180082	0.0549470312357	0.00051169262818
a	6.93151972147e-05	0.0216073211633	0.0121491000393	0.0156246408851	0.0286206523597	0.00900966712837	0.0316971947008	0.147647730352	0.264739708012	0.113050353586	0.159822887639	0.161128265361	0.0343655920452	0.00046757915606
t	0.000111354519072	0.0239712772211	0.00584210587977	0.00744344002837	0.0459263706866	0.00485199764279	0.0448885486336	0.127465930117	0.265859299337	0.101619087862	0.135759187213	0.210212910454	0.0253206256484	0.00072783763202
e	0.000120177266524	0.021629524907	0.00259196759326	0.00402376587612	0.0519364843289	0.00321459091426	0.0493926404779	0.0975319567057	0.261594483112	0.097002635954	0.159174087071	0.228735605818	0.0222344395495	0.000817606399007
s	6.79552056747e-05	0.0160017341357	0.00134249591775	0.00214254883537	0.027069284543	0.00176858290475	0.0260784500926	0.0862529375686	0.261576903704	0.0975893386513	0.173949882357	0.284549597606	0.0210842425165	0.000526032154669
m	0.000119011721892	0.0132651860119	0.00605829552592	0.0438323290218	0.109476212181	0.0550681828016	0.139192929031	0.0386543066562	0.109762664468	0.0602939582171	0.0999796577857	0.303930067535	0.0199701277588	0.000397037472123
à	0.000142821860631	0.00662369177063	0.00771319412864	0.0577200019073	0.128320765494	0.0726563571539	0.168217821497	0.0587175010187	0.162831062056	0.0760926514057	0.119011602929	0.113076269845	0.0272857931729	0.00159042697794
n	8.13310516103e-05	0.00430058557688	0.00269003851768	0.0194445138571	0.043594486798	0.0243991814713	0.0577734279857	0.0847124116729	0.185207281685	0.0909375554686	0.140880410976	0.118106758948	0.223323239724	0.00454875639265
t	7.76062586034e-05	0.00167679448563	0.00479296536069	0.0462711489404	0.092639062466	0.0689923133571	0.132891664995	0.0494106456243	0.072531544895	0.0545150161562	0.0728263896587	0.130874917649	0.268417183791	0.00408273439355
e	7.67904506678e-05	0.00108575553521	0.0055864712869	0.0552904362268	0.108640887289	0.083880089149	0.156657239818	0.0867138489414	0.155553991632	0.0494276347187	0.12112281922	0.0674062142163	0.10353938248	0.00501840722718
ì	4.76838446893e-05	0.0155836524451	0.00203055395563	0.0186875681489	0.0387515844297	0.0282243695297	0.0541976586593	0.11200120098	0.204622200544	0.0889764882396	0.238802313073	0.0304682744054	0.158995444827	0.00861097840906
c	0.000209739844896	0.099015426815	0.000849702618543	0.00668848414297	0.0246120783432	0.0098813818599	0.0416798201198	0.06481090366	0.100545247181	0.0896653604132	0.201741141024	0.0254836021351	0.327568214942	0.00724888520302
h	0.000293622834965	0.112168986128	0.00975579581285	0.0440875633143	0.0935409107811	0.0503771708533	0.145053066707	0.04016067022	0.0482506220603	0.0517703344711	0.090957941008	0.035547102045	0.274465335314	0.00357084858101
e	0.000149837679788	0.0378070982327	0.0128603088043	0.0565342830514	0.107708033494	0.0637865129011	0.158258511502	0.07305128374	0.131099456687	0.045685588157	0.111667264336	0.032289590015	0.128494955438	0.040607286307
a	5.33205879627e-05	0.0136552138776	0.00456643820477	0.0192466918805	0.0416595820647	0.0216597117704	0.0562338467673	0.10246975958	0.190557612229	0.087996672719	0.283926414779	0.0208793543383	0.100800629813	0.0562948044357
n	2.39435243876e-05	0.00574521572587	0.00163162506826	0.00690762731017	0.0280287010216	0.00784853741013	0.0330191052558	0.0749188731933	0.11807318841	0.0991874142397	0.296269673593	0.105219846446	0.186792534604	0.0363337528119
o	1.24171277625e-05	0.00254754168862	0.000707952926087	0.00341881033672	0.0198141423405	0.00372125433671	0.0240399980853	0.0600825110644	0.15203958047	0.0938539114132	0.251056606531	0.146426987149	0.212126310535	0.030152005604
ì	5.96799103875e-05	0.0744595180429	0.000404251995362	0.00204880589557	0.0154758801135	0.0021511608989	0.0146725963618	0.0433280286881	0.169229166823	0.125111367138	0.31215181551	0.0671375697163	0.153974625845	0.019795560868
s	0.000137136416796	0.100324549681	0.000391986725121	0.00186576861519	0.0504416867045	0.00270896451963	0.0835741087873	0.033510137896	0.081706142941	0.0948704833793	0.21554821617	0.108381412239	0.209179858615	0.017359579956
o	0.000108263367945	0.0355973056803	0.00035854945504	0.00196556450506	0.0559806597348	0.00298838787321	0.102916269596	0.037789207632	0.107426081647	0.0682708571264	0.199315383057	0.142214910746	0.203131597538	0.0419369563187
n	3.6692582375e-05	0.0119483139501	0.00015924165578	0.000992867737687	0.0203423929449	0.00135160540774	0.0364623613653	0.0328265602107	0.116309266549	0.0608638117088	0.198533602352	0.172058576915	0.284966960513	0.0631477121062
t	4.98062548383e-05	0.00410127725337	0.00166985885603	0.0197573655152	0.0878960431816	0.0364271428859	0.131839178622	0.0203811100702	0.0479262448497	0.0417088672363	0.0928374054507	0.200709655638	0.275580285838	0.0391157534754
a	5.40936736461e-05	0.00148385516112	0.00229699228534	0.0263317668717	0.111120333161	0.0483696106853	0.163913459607	0.0253473756901	0.0804326982832	0.0367369020788	0.0984883784836	0.119827942879	0.142926954279	0.142669623932
