 	mi	si	gonfiò	il	dito	</S>
m	0.0054731066595	0.130386136532	0.2714900708	0.09084347462	0.008436574	0.49337064085
u	0.00612081501983	0.230657128844	0.5020563236	0.0907088185667	0.005324724994	0.165132183457
b	0.00312936987328	0.210797684615	0.6972414412	0.0311658163822	0.00194023802533	0.055725480859
r	0.0104392426911	0.419613979872	0.5304964093	0.0163253716274	0.00157310047511	0.0215519633863
i	0.0128046068637	0.487736641624	0.477237632	0.0105532188891	0.00129765980737	0.0103702814954
s	0.00755717925457	0.241164022208	0.736394157333	0.0065023903097	0.00115183561812	0.00723041419847
t	0.0333025667515	0.393013634069	0.523455576078	0.0361844034366	0.00464598133937	0.00939786273282
ì	0.0389674638412	0.39840883569	0.506807402326	0.0432097787755	0.00510269388012	0.00750380287761
o	0.0129967510782	0.13402621524	0.833963647442	0.0144959828185	0.00170404607228	0.00281331770434
d	0.00434053146782	0.04510382589	0.941363715814	0.00763739520283	0.000585936136003	0.00096854900658
à	0.00145513424516	0.0155071723633	0.976741978605	0.00532851613628	0.000217144242334	0.00075000092886
t	0.00394108993627	0.0303984943878	0.951853646202	0.0104175824474	0.00108758684444	0.00230159790962
t	0.0166304443121	0.116086689796	0.611138261034	0.227783210816	0.0223966982815	0.00596471496987
i	0.0174042639541	0.119479155299	0.529141765978	0.291641217958	0.0292186518938	0.0131149696566
l	0.00759864250139	0.0478850788003	0.808314955326	0.104079795672	0.0155151597646	0.0166063655522
o	0.00433032045771	0.0240331142011	0.612782453442	0.041647125044	0.0146297532549	0.302577232517
</S>	0.00216555666472	0.0120414715021	0.361003129221	0.020980809252	0.0139334216274	0.589875616259
