 	vivendo	la	mia	figlia	la	avevo	portata	alla	chiesa	</S>
z	0.192473791568	0.290236624712	0.0106411737607	0.005125232435	0.000276575552	0.00150878789	0.0005303709	0.001164523365	0.0469350753133	0.451107831731
ì	0.449026330523	0.365381011571	0.0122006159202	0.0050024539126	0.000285986275667	0.00138054017	0.000281352623	0.00042676734449	0.0156454707113	0.150369480728
s	0.424011642508	0.236854051857	0.0590913046401	0.00904867773847	0.0333084409069	0.155832034397	0.00562285255067	0.0186272046277	0.00521998370011	0.052383805006
o	0.190384763169	0.377281531952	0.113004258213	0.0107532760462	0.0456824335356	0.208788158132	0.00793290588356	0.0247055635919	0.00174483454783	0.0197222673361
n	0.094923490513	0.390127559317	0.107584568071	0.0164626328154	0.0681630224119	0.247630999377	0.0498430639945	0.01776033258	0.000742797122073	0.00676157067947
t	0.034793785961	0.171374528439	0.114132588024	0.250576877605	0.0857587731373	0.259889755026	0.0650984986648	0.0154731631333	0.000416210687358	0.00248584548316
a	0.026738014987	0.281448892813	0.174125649341	0.319306340535	0.0545154207124	0.100255940242	0.0372769502216	0.00531023247777	0.000146969376286	0.000875595208887
e	0.115699538329	0.402324830938	0.229552693114	0.109883618325	0.0475949132375	0.064865573414	0.0268075721072	0.00292128098592	5.1539949162e-05	0.000298457607129
k	0.134634126443	0.264972923646	0.191828243038	0.273431132922	0.0472586740792	0.056656421138	0.0219160340691	0.00628355366197	0.00228443461629	0.000734478282043
i	0.048909471681	0.221208901215	0.216967539679	0.362695217641	0.0584190453597	0.0395684997127	0.0419250693564	0.00640124462066	0.0030294649211	0.000875536601148
a	0.0776484897603	0.302239497072	0.300077979893	0.161755867547	0.0812629017866	0.0339279349042	0.0386277536521	0.00313191607355	0.00103275202403	0.000294877330849
t	0.0855570118201	0.216606589357	0.232969823298	0.311159147516	0.0780934849289	0.0403745006347	0.0261004974174	0.00522148749118	0.00329273600934	0.00062474196695
è	0.0298823325067	0.100796303452	0.148963617766	0.364451623505	0.159659062643	0.0624072222116	0.123797734806	0.00525216036373	0.00405767513778	0.000732300180483
r	0.0134051715022	0.0785404911507	0.167139202589	0.282587592168	0.200129492881	0.0896730810705	0.156734231602	0.00701264865458	0.00363155631393	0.00114658268499
a	0.00749066437573	0.0530945067169	0.131781377863	0.257520294056	0.11477794696	0.188649162024	0.226684617201	0.0148929708849	0.00379665463798	0.00131184815666
m	0.00811762666691	0.043824193239	0.0874358142877	0.204536514685	0.0744481736533	0.230672637341	0.286022989067	0.031849240295	0.029605411946	0.00348741298055
u	0.00831547594564	0.0396070895463	0.0702155659292	0.179223895895	0.0578712228844	0.206588089114	0.342851903022	0.0507070620983	0.0403948794153	0.00422480466685
i	0.00463104927188	0.0225193896488	0.0354297001431	0.0709993596317	0.0997027019615	0.288177153038	0.349475362674	0.106437557366	0.0206978335718	0.00192987249562
n	0.00362247937396	0.0187485089829	0.0312203167144	0.128157069877	0.114935256654	0.315537201013	0.200028349225	0.153746285789	0.0249389748573	0.00906555443187
ì	0.00147913828265	0.00934652112763	0.0200598610048	0.143234023626	0.0906131168847	0.275211403671	0.317860149742	0.107641531596	0.0235687175191	0.0109855026553
c	0.0125865372022	0.187362035409	0.0398021941016	0.067640716542	0.0722599039616	0.230838424557	0.319121518247	0.053726573532	0.012794082073	0.0038679756431
h	0.0162969827074	0.246321948003	0.0468447400339	0.316888893847	0.0549347609872	0.137043766852	0.138122139416	0.0296974655107	0.012339894691	0.00150938757603
a	0.00548800905813	0.0825400902843	0.017661207628	0.385443360149	0.0442521319957	0.188388317617	0.119991918139	0.132061289504	0.0135367682303	0.0106368896403
p	0.00187560261638	0.0287869661781	0.0143603181593	0.13142659635	0.0322050989986	0.360380722539	0.15913516938	0.215808723168	0.0420632277434	0.0139575676801
à	0.000686033176793	0.010825866416	0.0131085696198	0.04553307655	0.0334468056662	0.40287952418	0.262668969793	0.163377964389	0.0615493659145	0.00592379786003
r	0.000634832848931	0.00942049049533	0.0330377601066	0.03814179585	0.0427527178887	0.428638091393	0.251650079931	0.13112536813	0.0557245366382	0.00887428078668
o	0.000588794582977	0.00887606688844	0.0396426560522	0.0375425662833	0.0415943299629	0.392766873798	0.217403906644	0.176019319377	0.0567998302127	0.0287656529289
n	0.000199653273759	0.00300537802115	0.0138004936674	0.0155973952611	0.0262297199876	0.351606184599	0.234911322215	0.215764019792	0.0780321767376	0.0608537063096
t	0.00021451124402	0.00142724370872	0.00637514088913	0.162609240587	0.0381570113292	0.263935264533	0.169901360738	0.143952816597	0.161061988913	0.0523654569032
a	0.000222858783673	0.000891119349573	0.00340219698638	0.212669416329	0.0342301377764	0.156064731178	0.141483646913	0.225212692199	0.162376756304	0.0634464304344
s	0.000267877473558	0.00144357559652	0.00355572585213	0.073173172243	0.0169571849255	0.185237373726	0.144910062304	0.3086269074	0.198511485435	0.0673166026781
t	0.000397480061186	0.00192635888551	0.00440312831738	0.208133071414	0.0269563603085	0.137695412575	0.143998557435	0.178409095133	0.274662341812	0.0234181674327
i	0.000254556851729	0.00097140759417	0.00232331144379	0.253206896571	0.0266223930362	0.088783255525	0.120886629145	0.231393914378	0.190333995937	0.0852236198176
n	9.86824235763e-05	0.000403422423723	0.00109918631926	0.085766072057	0.0125850476121	0.121039328508	0.125073566382	0.314005811459	0.208677847312	0.131250999939
a	4.70702925254e-05	0.000210026692574	0.00068026168642	0.029806649519	0.0080106056707	0.115303147503	0.151987038794	0.29531774382	0.279317015771	0.119320426646
g	8.26393571751e-05	0.00164330746886	0.00409536314214	0.0109067244263	0.00896030602357	0.189586847168	0.151783932931	0.293984044607	0.24710699859	0.0918498612153
l	0.000181629212392	0.00252207508962	0.00771756461405	0.173016290995	0.0433613766745	0.206550001056	0.13246304431	0.189715271536	0.206102646197	0.0383701277384
i	0.000153320943531	0.00125333865721	0.00507674683468	0.227630318598	0.0497198211582	0.0998370630187	0.0934646214367	0.146268153845	0.133835357066	0.242761254246
s	0.00016970112391	0.0010298741464	0.00294485154156	0.0772117981327	0.0197706123194	0.111799881673	0.0828702238122	0.193129487948	0.203522204022	0.307551339649
ì	0.000191877221303	0.0009534717888	0.00222366801585	0.0263216914442	0.00970060447313	0.106348853558	0.0808929496041	0.162648279316	0.484753691341	0.125964898116
a	0.000102034712434	0.0003298207936	0.000755372041617	0.00883617785273	0.00377258860771	0.0476700388527	0.0411842745347	0.0865780121053	0.441391635447	0.369380029372
</S>	7.9353584217e-05	0.0001761345828	0.000394266622309	0.00443767738337	0.00229065142886	0.0316343864263	0.0229833967673	0.0578336245527	0.236027275224	0.644143214686
