 	il	abito	della	sposa	corassi	si	chiama	la	sposa	ee	ee	vuole	bianco	</S>
o	6.19915738e-06	0.017489282213	0.449532398208	0.03280166907	0.000376357264665	0.001376815727	0.001667553665	0.0018865694851	0.00033610592	0.0023679409885	0.00480347353472	0.00520550393452	0.105939130003	0.37621095022
à	2.33116805667e-06	0.0272243027377	0.738770719403	0.0668205063567	0.000126017285698	0.000535625810333	0.000584657011667	0.000632729694	0.000454274786667	0.000795551965167	0.0016012539505	0.00173525616144	0.0353130433388	0.125403650243
b	5.25007469556e-06	0.0315542905792	0.611645329801	0.284761492119	7.39968429327e-05	0.00118951422011	0.000777115683889	0.000963181073567	0.00380299772889	0.00458727529839	0.00238023339928	0.00467655461407	0.0117713743753	0.0418113149192
b	0.0163464099776	0.0982858761931	0.291881769934	0.326772854206	0.0225594377743	0.0516311074067	0.136731680795	0.0142994194579	0.00601105790963	0.00858993976613	0.00331312059976	0.00569885853136	0.00393045622227	0.0139479658147
e	0.0219711863692	0.296481235398	0.166908306645	0.121481000569	0.0300465074081	0.0862296091356	0.222166490265	0.027864711486	0.00746221996988	0.00881666658871	0.00215133726659	0.00244809440379	0.00131646910928	0.0046561546625
t	0.00799843059973	0.301781481799	0.124666114548	0.078929170523	0.0146897259527	0.126729556379	0.219106343422	0.0428068504953	0.00973542865663	0.0480421768629	0.0188451700222	0.00407527636793	0.000928869334282	0.0016654109355
o	0.00499821476658	0.3978905406	0.054951700516	0.0561417819743	0.00961851547423	0.133730556793	0.206499969807	0.0418577484984	0.00657706255221	0.0581082275876	0.0240481370641	0.00411461581698	0.000799714941504	0.000663230496167
à	0.00350550263406	0.418281463533	0.190080896839	0.178588831125	0.00327743903601	0.0568839069643	0.0979720286257	0.0178962588125	0.00398140385074	0.0196268320525	0.0080348880547	0.00138206808799	0.000266629497101	0.000221881249886
t	0.00399253978989	0.168447694511	0.23563708628	0.225255130042	0.00892238973327	0.0856392356881	0.107690252899	0.0432341872505	0.00400904671691	0.0554224682408	0.0464720689949	0.003805636484	0.0112859656189	0.000186318886793
t	0.0283133282633	0.108020771504	0.08168108576	0.0818442438807	0.105227170911	0.141407895229	0.2427430743	0.0609801417502	0.0026293933723	0.0679010511803	0.0593840422983	0.00460766357447	0.0150836501063	0.000176477248598
o	0.0339733710878	0.142016683835	0.0315631452533	0.0291060048269	0.129620726657	0.148418601743	0.358370184767	0.0679251165834	0.00374491715743	0.0276906501601	0.0205787760661	0.00175666380462	0.00515546220477	7.96822001993e-05
k	0.0150046743626	0.174436567945	0.0197998077511	0.0234326999423	0.048997958239	0.165014420581	0.366384268256	0.0883630188611	0.00548112505248	0.0377175780534	0.022985286022	0.00164781400154	0.0288304436709	0.00190434311773
o	0.0092177856542	0.202915395982	0.0134347464837	0.0209641424808	0.0225069500797	0.173849753527	0.343545536085	0.10510559962	0.00450834615083	0.0397218186845	0.0235578659073	0.00143951046385	0.036724554682	0.00250804008691
r	0.00490983148473	0.191711588661	0.00764466456123	0.0129337773269	0.0120001313599	0.183889821176	0.343376352028	0.128912033207	0.00361194678361	0.0417627772282	0.0242390845358	0.00141418811795	0.0400727683523	0.00352107607664
à	0.00265098969491	0.183203309554	0.0119026456871	0.028267952109	0.0093105206533	0.202349370392	0.307753864009	0.127499017736	0.0120191931945	0.0441529757427	0.0244057077453	0.00144048659598	0.0411899345761	0.00385405574455
s	0.00254674423164	0.179483388518	0.0165504558957	0.0420318830363	0.00824848641777	0.198615410131	0.288426178003	0.101984704912	0.0150410563982	0.0506459835809	0.0380356254818	0.00240441038866	0.0535652866507	0.00242040943385
i	0.00271005467721	0.104196022173	0.0114732933986	0.0285457804121	0.00810055213926	0.192071713377	0.319864349334	0.159481980637	0.00870043586607	0.057426444527	0.0447445409606	0.00297186346289	0.0577277183702	0.00198524109128
k	0.00263763395907	0.0779158667243	0.00776525589953	0.0183518915374	0.00841985504642	0.175536684459	0.304053553111	0.181998548546	0.00681947882202	0.053395181509	0.0405382294535	0.00283581382096	0.11695685561	0.00277512817709
o	0.00239208494636	0.0600620942414	0.00622837756651	0.0150433754458	0.00803941308214	0.16858960482	0.271700801037	0.219571594515	0.00705446874067	0.0571061851697	0.0409284134845	0.00343176294032	0.136768494653	0.00308331425903
r	0.00134466927545	0.0468321000805	0.0040690766555	0.00972968308193	0.00581698019405	0.155013791607	0.234247797012	0.239435744838	0.00682071241356	0.0532882807232	0.0358469928282	0.00401557881344	0.198313381001	0.00522520395301
à	0.00093655166715	0.0399015163602	0.00578387775183	0.0205949770273	0.00586846066468	0.161190857202	0.195212665671	0.217156361613	0.0285344353045	0.0585230145744	0.0340172672761	0.00731897810448	0.218827810207	0.00613323488434
s	0.000825119564383	0.0333380364534	0.00812816691728	0.0292008890091	0.00530836738823	0.151652462401	0.173445490557	0.188831878204	0.0358801421015	0.0548374348581	0.033337064092	0.00841705680149	0.272095729942	0.00470214506145
i	0.000811037101461	0.0266431724845	0.00652076167243	0.0195203477697	0.00495136656274	0.119662764134	0.151816405519	0.245748100401	0.0193066673672	0.0572175849527	0.0408694746973	0.0121905010338	0.290236735114	0.00450504568715
s	0.000466803647154	0.0233985611615	0.00467822142414	0.0133107583566	0.00438898628758	0.104315563378	0.12394806184	0.274527993467	0.0143251931224	0.0566435509842	0.0371618648991	0.0148497830113	0.322617803505	0.00536685902905
i	0.000329671073051	0.0211646770538	0.00370766257471	0.0110134821522	0.00350747769586	0.0971905264593	0.10100663728	0.294348174489	0.0120110447075	0.0598540629947	0.036229181633	0.0206087450038	0.333298223702	0.00573043714302
e	0.000118601851884	0.0134195258513	0.00373918965824	0.0133259810841	0.00214876707995	0.105734870153	0.0967351690933	0.32380152483	0.0296664762358	0.101456270998	0.0609972625443	0.134215631668	0.111955662134	0.00268506303767
e	3.99323587613e-05	0.0223364141171	0.00498440041941	0.019165087028	0.000748473909983	0.105028894718	0.0922483716978	0.21351956161	0.0403059654119	0.146841713666	0.0914456295148	0.223446893889	0.038697060078	0.00119161206922
e	1.41960912204e-05	0.0387278433724	0.00442888540647	0.0165784473427	0.000286455474328	0.125019368239	0.107555110899	0.206404660537	0.0310577944706	0.166968227889	0.0977567348383	0.189417691296	0.0150402106927	0.000744360756407
e	5.85779997347e-06	0.0475275411241	0.00361351793549	0.0132568007809	0.000134061646443	0.13472070608	0.113370186633	0.217826466846	0.0238629604902	0.17147480263	0.0990844399461	0.166524530432	0.00793779639757	0.000660326652136
e	3.05303662449e-06	0.047891603708	0.0029178024785	0.0105211042603	8.17616721477e-05	0.135119998693	0.113191420211	0.226952288949	0.0194615561634	0.170768500877	0.101770006649	0.163977553477	0.00656842779919	0.000774956684045
t	3.01420913082e-05	0.0313426391693	0.00178763050283	0.0063370065801	0.000349391738049	0.095003248231	0.0886821400703	0.158079911316	0.0119447420845	0.119521580292	0.0847988762163	0.113369110826	0.287029171766	0.00172445149468
è	3.94529295361e-05	0.0121079967564	0.00539279854428	0.0271053986867	0.00266551858935	0.062323038077	0.0547477090234	0.130166962105	0.0416401357248	0.078398104764	0.0605495374054	0.135093049942	0.379132991555	0.0106373338316
l	0.000139817180612	0.0076778601188	0.00738379598143	0.0360002672289	0.00360656779645	0.0491526296923	0.0359739833411	0.119063143702	0.0520179211083	0.061907932588	0.0424051988018	0.141227558314	0.430022154818	0.0134211874439
