 	avete	cucinato	le	verdure	</S>
i	0.4076336265	0.0923276177763	0.000392495955	0.0768897089763	0.422756574551
m	0.4179768605	0.414705972592	0.000478353421667	0.025794258183	0.141044615074
a	0.3456107185	0.597811514197	0.000624867573889	0.00880165313767	0.0471513290767
r	0.577375352833	0.377856926732	0.00321824382463	0.00650126724922	0.0350482622209
è	0.789319850944	0.169785811577	0.00395752699488	0.00590026442974	0.031036587347
t	0.716262590315	0.0748102585257	0.038607936385	0.155610495157	0.0147087410557
s	0.363890878772	0.221772516842	0.185363965462	0.219565154386	0.0094074918019
a	0.451012648257	0.255067288497	0.197018346712	0.0875200734953	0.00938163138397
t	0.650939662752	0.0967731733823	0.0973374004617	0.139529683865	0.0154200367947
o	0.713182304251	0.0467652211274	0.0644254932206	0.159350469955	0.0162765049316
l	0.670923718084	0.0262523503758	0.0559199141402	0.220835921985	0.0260681039772
a	0.623823859361	0.0201051987919	0.0538157772467	0.258369971995	0.0438851636591
l	0.58494236312	0.0138724449306	0.0443960116156	0.305634065332	0.0511551212197
à	0.363888554373	0.0082958361102	0.0404358901219	0.547716855111	0.0396628794066
c	0.519034861458	0.00296256083673	0.0141560275906	0.443611451037	0.0202350781355
h	0.489410232686	0.0241047122789	0.159129047164	0.318716789679	0.00863922934517
a	0.163847388762	0.0309850033195	0.207009104269	0.262084354216	0.336074167082
n	0.0772187905873	0.0105483319497	0.0725557826371	0.251155452395	0.588521629027
a	0.0619635411958	0.00375363599823	0.0277964853224	0.266200106465	0.640286226342
</S>	0.0520829940979	0.00190543859661	0.0139872953262	0.161301461732	0.770722813171
