 	le	canzone	si	scrivono	alla	notte	</S>
a	8.9696573e-06	0.476307308302	0.022561623314	0.000549143627	0.002652442725	0.0022906108	0.495629851237
t	0.00220194421397	0.720687416101	0.105079706438	0.000221978523667	0.00297739739167	0.0035899776	0.165241544472
r	0.324678847905	0.493089206367	0.117899847546	0.00284569663789	0.00297858287822	0.00340014911867	0.0551076751127
a	0.430195050918	0.430327389789	0.107893077915	0.0038283325693	0.00365904104041	0.00554560762489	0.0185515229246
ù	0.143620695505	0.698307716596	0.139979713972	0.00141101813987	0.0038841714168	0.0064296504083	0.0063670488303
d	0.0487582302175	0.646876978865	0.131526125991	0.00330470080672	0.112634546209	0.0545926046694	0.00230683679887
i	0.0204000995392	0.573060212955	0.17305141533	0.00410808186891	0.152995279736	0.0751734888898	0.00121143846629
a	0.0100629700093	0.644665957652	0.257783081777	0.00154318033877	0.0551777879987	0.0301007020633	0.00066631362743
g	0.00364176323263	0.476318889217	0.238038093926	0.00222195956206	0.21827098642	0.0607702957878	0.00073801504781
r	0.00835864581088	0.318291496406	0.321316377975	0.00259072693735	0.27402962614	0.0737731502626	0.00163999271594
à	0.00965656511429	0.247798908802	0.334004179325	0.00106130766245	0.11939660738	0.275413531754	0.012668892872
f	0.00329786320543	0.130736570267	0.140559724108	0.00684746282082	0.317146703793	0.384984663918	0.0164269817573
u	0.00155591139181	0.0869635474223	0.0935522857027	0.00941213984027	0.462766117931	0.298374077973	0.0473759147191
t	0.00108255896394	0.0648574981408	0.0731478552342	0.0111884795134	0.527056405977	0.262840349324	0.059826879573
t	0.0257658898213	0.0339782693803	0.0329471685114	0.300700891504	0.456221045992	0.127319204375	0.0230675391077
e	0.0338347865624	0.0191410347934	0.0354637312705	0.389880290928	0.206184714331	0.215655086058	0.0998403442859
t	0.0116601558095	0.0198835169311	0.0431417430902	0.135373849069	0.387963806444	0.275122405353	0.126854504695
s	0.0167499222698	0.017589720977	0.0246927633634	0.28301426469	0.482331962148	0.131336627451	0.0442846918317
e	0.0181018225766	0.009926358659	0.0149796451211	0.326898027887	0.284103044049	0.20115425815	0.144836787611
n	0.00607176865387	0.006014289553	0.011697573607	0.111193973519	0.42644249135	0.25777429605	0.18080557487
ì	0.00203952704986	0.003912179751	0.006766338969	0.039257018243	0.447198167117	0.39828069535	0.102546020623
t	0.000720510560187	0.00268109768367	0.00376650955633	0.0185475509177	0.439421672372	0.44283906845	0.0920235258743
t	0.0173099652067	0.00460394142789	0.00408172398544	0.248589382639	0.478196730791	0.197400514817	0.0498177026248
a	0.0228010724378	0.00430092376596	0.00336946040515	0.319825125216	0.230851651597	0.105414846939	0.313436902542
</S>	0.0114028447723	0.00220079881798	0.00187235466757	0.159920424113	0.126372547798	0.0971338734695	0.601097151271
