 	quando	è	arrivato	Giovanni	Anna	stava	e	dormiva	</S>
m	0.48309538886	0.014091498105	0.0016641024765	0.00024191488375	0.000858656592	0.000321947065	0.000305489602	0.049183360256	0.450237649901
ò	0.79238667962	0.0354780503683	0.00416303445883	0.00025106215325	0.000854722267	0.000278880910251	0.000106296578215	0.0164014569393	0.150079849937
t	0.885614343207	0.0379240257894	0.00506143688628	0.00028637295975	0.00493705235867	0.00644395670867	0.000440552868953	0.00907448932969	0.0502178289818
t	0.608501835936	0.0342766989298	0.139301154862	0.178612648687	0.00667615421956	0.00851287290289	0.000554011523984	0.00663387213756	0.0169308241881
i	0.359582790179	0.0927581129766	0.253728938287	0.252527153562	0.0300569721732	0.00325454466763	0.000221104402328	0.00222123563885	0.0056492104419
è	0.608178766726	0.0957692357922	0.155507111756	0.0988408785972	0.0374710929961	0.0014878581725	0.000108093076831	0.000748651445155	0.0018883369659
t	0.684277882242	0.0749892033974	0.0915592762453	0.0473836862756	0.0208398066037	0.0229119146408	0.00938858614167	0.0475139038153	0.00113571015557
t	0.376926199674	0.0710254829658	0.155615015415	0.274446498759	0.0154317649546	0.0300711759329	0.0124901412356	0.0631062134604	0.00088745131419
a	0.146732818818	0.114165239489	0.252081955138	0.389814279586	0.0585462744049	0.0127367180303	0.0045506934002	0.0210580966331	0.00031388119373
s	0.0955214729393	0.16499264183	0.258299285046	0.219263963195	0.0889018248016	0.101350627677	0.0353387266001	0.0327833188354	0.00354809605791
e	0.0587299887464	0.16527844261	0.314899468349	0.187216791065	0.0559961822672	0.130832034559	0.0457485773667	0.0366809729218	0.00461749749497
o	0.351839004015	0.126890211303	0.274720574216	0.141350495978	0.0293697163557	0.046270706823	0.0157782752309	0.0122350400291	0.0015459470008
G	0.578629951338	0.103116800868	0.133841186172	0.053735193616	0.0177164687186	0.030666708911	0.0242775736856	0.0566170490882	0.00139905736041
i	0.323384241989	0.129214340289	0.249428802057	0.148199227205	0.0179665112395	0.031043955637	0.0279960828952	0.0714143602761	0.00135251369404
o	0.417822092206	0.088143845763	0.254112965686	0.174421440935	0.0144193774132	0.0165154698123	0.0103033851184	0.0238081448291	0.00045331040123
v	0.597928184069	0.145913507588	0.143076043562	0.0618803723783	0.0118269054711	0.0131765495374	0.0086245661928	0.0173627064334	0.000211160036393
à	0.348178567623	0.236993762529	0.338627104521	0.0305977456594	0.00979336015703	0.0121325922458	0.00833090483093	0.0152147342793	0.000131240080364
n	0.117838313308	0.16392613951	0.357770288507	0.0188966224865	0.024343803719	0.0591522154819	0.088562823377	0.169152432895	0.000357369088355
n	0.0409349118377	0.0593849793033	0.142784676502	0.291877886762	0.0465548772397	0.077682176494	0.117722865459	0.222558164632	0.000499493576118
i	0.0136813638176	0.0339244189011	0.083322488834	0.404128503587	0.15786310708	0.161323783498	0.066325556153	0.0780721110773	0.00135871670537
e	0.0351038315759	0.0358134033004	0.0591155006113	0.159963838196	0.399230225693	0.226032733166	0.0552749333843	0.0278431901224	0.00162236379179
A	0.0519920918586	0.135200376433	0.209621884537	0.064590576732	0.379504817231	0.119661874722	0.0294621329614	0.0093293931588	0.000636832290597
n	0.0274218907529	0.157629427344	0.245719053512	0.030265375544	0.152016685077	0.0583230342407	0.0315745334871	0.295819910274	0.00123007776687
n	0.00964051966763	0.055955674848	0.0958884908373	0.146379763481	0.0816366756923	0.0825503724136	0.116967713162	0.409100553425	0.00188023748896
a	0.00340361925121	0.0241552559827	0.0492581269458	0.192009295827	0.102962955231	0.296117527471	0.164829206054	0.161847315142	0.00541665679632
ì	0.210820681829	0.0627138791609	0.0770092713153	0.0720433896757	0.089504598077	0.32225030549	0.097910021018	0.0616369866453	0.00611083001011
