 	è	possibile	che	è	entrato	da	qui	</S>
i	0.435258222215	0.006046532902	0.033425782226	0.020812702223	0.00435590805	0.000817896825	0.016576529425	0.482706416122
s	0.469862860738	0.0879574483007	0.103217904075	0.113513350741	0.0324602258833	0.0254046219417	0.00666089519167	0.16092264468
o	0.220451350246	0.121095593767	0.298291538025	0.228306440247	0.0401399306278	0.0347950858472	0.00326362078722	0.0536564458437
g	0.102727931125	0.068368465589	0.306908141008	0.297267903416	0.105422856876	0.0934008188157	0.00800834121907	0.0178955779729
g	0.0384723704183	0.343489211863	0.138108047003	0.223798926005	0.128535275625	0.112050042739	0.00955633378736	0.00598975927197
è	0.0172134441228	0.552191747288	0.0861348373343	0.077431429535	0.222017005208	0.0397703303797	0.00322600240345	0.00201514908216
s	0.0078170651576	0.407026952429	0.0713400424448	0.0919791491783	0.295540045069	0.0928274364599	0.0326466382278	0.00082267735422
t	0.0143036185192	0.224777088576	0.130967137482	0.327280226393	0.143340691523	0.114566910487	0.0442692541759	0.000495120181407
e	0.0150823675064	0.109554317292	0.186187972494	0.436676842131	0.0832516316743	0.129504718496	0.0345564241586	0.00518574614047
k	0.00754419083547	0.100652942431	0.141473044165	0.32891909071	0.0833707895581	0.212460056165	0.117341858053	0.00823801091349
a	0.00543223684516	0.0903207408103	0.117241461388	0.28168708357	0.061890849186	0.280200525388	0.152407499351	0.0108195928378
m	0.00424107361505	0.0873575036034	0.105686291796	0.233827414523	0.0483820603953	0.299849171796	0.205519473117	0.0151370212793
b	0.00923858963835	0.0642126165345	0.0875792885987	0.335435514841	0.0339230794651	0.228193970599	0.230808007706	0.0106089566598
ì	0.00942260157278	0.0747552575115	0.0709759741996	0.324588125947	0.0735042868217	0.205511426866	0.179923079235	0.0613192481199
k	0.00459515548426	0.168975372504	0.0943492727332	0.211857749649	0.0962921546072	0.204621615622	0.141289235412	0.07801944444
e	0.00303976791142	0.159305804501	0.102602182911	0.17858458655	0.0892895972024	0.214223698541	0.158361200804	0.0945931932133
a	0.00111513539181	0.0644727848337	0.041706644637	0.0782324351833	0.316589689067	0.179105257514	0.177974390268	0.140803711071
p	0.000399867476937	0.0279424379446	0.0168747672123	0.0395038927278	0.376064994356	0.120398853838	0.316058003423	0.10275721369
ò	0.000146939411779	0.0145667999815	0.00720443563743	0.0254781722426	0.276498882785	0.104091511946	0.511112051141	0.0609012268967
t	0.000147167191726	0.0183784873272	0.00580402477914	0.0264815094142	0.232359038595	0.101002577982	0.578763883714	0.0370633629656
t	0.00214693527391	0.0207006114424	0.0192335132597	0.142228995138	0.103466913865	0.150463535994	0.542622111238	0.0191374516552
u	0.00271564810894	0.00976631364747	0.0209194601166	0.165479274379	0.0497189682883	0.124177363998	0.334602417079	0.292620626218
</S>	0.00135806558092	0.00505151807374	0.0105170966033	0.0832202161895	0.0336297346441	0.068862904999	0.224502703539	0.572857838109
