 	la	casa	la	costruiscono	i	muratori	</S>
t	0.0710298221903	0.287753658132	0.051918287503	0.0891039516	0.00043608843	0.02404742258	0.47571075354
o	0.13524061073	0.468319536044	0.125242087168	0.1042871072	0.000245620936833	0.00808119201167	0.15858381058
s	0.109465673177	0.372203038681	0.138500992389	0.324109025733	9.72215857777e-05	0.00273338872222	0.0528906629297
p	0.195110697326	0.173623774894	0.193372747463	0.418372555244	0.000905104018593	0.00095605948374	0.0176591185454
ì	0.235220031442	0.340569260298	0.225559919154	0.191275601748	0.00116064651093	0.00032461457018	0.00588995727197
t	0.101051103814	0.497717713433	0.210255196385	0.141573727249	0.0327713842084	0.013872807976	0.00275804677532
i	0.058389719938	0.385233117811	0.334411398795	0.15844990575	0.0433386063595	0.018433541392	0.00174371729177
t	0.0388900653127	0.285790865937	0.365762466265	0.227451248583	0.0660377504098	0.014479179864	0.00158846333059
o	0.0249920524376	0.224974791979	0.344090242088	0.317576336194	0.0736412063899	0.0131968823713	0.00152854729686
f	0.0181864481459	0.200748893993	0.310005780696	0.376080928731	0.06481395705	0.0271315438738	0.00303251178562
a	0.0106317683153	0.157184907998	0.245166166899	0.489725606244	0.0618806745733	0.0318577380046	0.00355317347187
b	0.0048390170051	0.142829179333	0.206555348966	0.588290882081	0.0319210630811	0.0241196100482	0.00144492530062
b	0.00614596296837	0.0986907837777	0.124455681655	0.426495790694	0.319196829027	0.0241567466827	0.000858222906873
r	0.0114126548228	0.0360074505926	0.0662580612183	0.199178640231	0.674218659676	0.0123837775609	0.000540726808958
i	0.00887052602093	0.0784445888642	0.0606408790728	0.340154860077	0.495243528715	0.010364218687	0.00628137240299
k	0.00508343035364	0.141081062955	0.0616470886909	0.604416820026	0.166836045062	0.0127030325623	0.00823257323433
è	0.00389960191788	0.121312717652	0.0479792452303	0.748552260009	0.0574051432107	0.0124289720208	0.00842211017811
o	0.00144186358263	0.0888980092173	0.0401190134101	0.83068050667	0.0192794143769	0.0105446673403	0.00903655962604
n	0.00064824271421	0.0572722747391	0.03184089447	0.58799732889	0.0634370532423	0.23799305078	0.0208111821087
e	0.000381112131403	0.025191856913	0.0200234943233	0.532468946297	0.0781646485474	0.31756400426	0.0262059456029
i	0.000184873707134	0.0230179493043	0.0172255292744	0.782408882099	0.0266454780825	0.137945382087	0.0125719042676
f	0.000583220715711	0.0245216121014	0.0189235750915	0.565179391366	0.0616466204608	0.315316534029	0.0138290352559
a	0.000674653287237	0.0160191943671	0.0144439640305	0.490790537789	0.0729479371203	0.380219861343	0.0249038360853
b	0.000242854395746	0.0410815361224	0.0266744340102	0.707440279263	0.0261947803401	0.177567987114	0.0207981074451
b	0.000581732349915	0.0473843177408	0.0309370421367	0.500454013088	0.231438864447	0.181272059038	0.00793195229837
r	0.00146506721664	0.0172757584803	0.0144582528456	0.180199182029	0.529195674816	0.253760773013	0.00364527046612
i	0.00127019596181	0.00695730439343	0.00701361866187	0.0929217930097	0.407490132667	0.189405203338	0.294941731455
k	0.0010273866102	0.0521426994978	0.0149546302673	0.274890339003	0.137292357384	0.127263046779	0.392429524085
a	0.000946218624457	0.0670846104526	0.0175117172824	0.346166643001	0.0472350757737	0.143887745593	0.377167988295
t	0.000547673129209	0.0312804454375	0.00916445095413	0.202851737667	0.0202080301369	0.353665905198	0.382281747765
ò	0.000415255023303	0.0226932601458	0.00649844246804	0.200290915889	0.0112012575823	0.581153248399	0.177747640922
r	0.000361646254668	0.0140759680486	0.00452827043935	0.151569797296	0.0115310097308	0.706782639466	0.111150691641
i	0.000343212896337	0.00766527763153	0.00365215240212	0.0568348596987	0.0116278546409	0.560220313155	0.35965634188
</S>	0.00017162956534	0.00386156973877	0.00183656638456	0.0321487977493	0.00581860941645	0.310921871578	0.64524099594
