 	il	vestito	della	sposa	deve	essere	bianco	</S>
o	5.541068105e-06	0.0024421682	0.381088540885	0.116259857435	0.000206677085	0.00121863557	0.0760330011954	0.422745542463
à	2.02808621833e-06	0.00424542673333	0.609688946962	0.218773249145	0.000347253805	0.000683552036667	0.0253443350749	0.140915194139
b	1.02312606944e-06	0.00352919284444	0.442322517987	0.352905906382	0.00894522182167	0.136873513946	0.00844829537207	0.046974330722
b	0.0253298192966	0.272286211215	0.182807124996	0.306552752794	0.0120311203406	0.182398026782	0.00292825775829	0.0156667249857
e	0.0338616403155	0.599503410405	0.157562714999	0.132868240265	0.0082562591802	0.061618138494	0.00108815128948	0.00524150097857
t	0.0121504611885	0.465711873468	0.143944077	0.160371892088	0.0426679647267	0.166989096931	0.00615541796654	0.00200925226419
o	0.00580090726283	0.513353557823	0.0693826166667	0.150713601563	0.0503775965656	0.201606871507	0.00784467612301	0.00092019035473
u	0.0029102741913	0.501624955474	0.0796553112222	0.289579188054	0.0377979621785	0.0855086730323	0.00261523221111	0.00030844971532
k	0.00241174583413	0.187249513358	0.0832961899741	0.343498263351	0.0432268157262	0.0956524043441	0.243997259106	0.000667848835517
o	0.00698040894471	0.409918179786	0.030276739558	0.122694731384	0.0241290725254	0.0807547093767	0.324458075776	0.000788090213306
r	0.0168499706482	0.652971693262	0.021460523186	0.0585163920613	0.0133701664585	0.0527537597209	0.181540587999	0.00253691243924
a	0.0183230218827	0.734133664421	0.0192914705953	0.0376181090538	0.0100501602095	0.043538282897	0.133912136392	0.00313317686308
s	0.0122783647942	0.649641001474	0.0124644047318	0.0227017723846	0.00894596079317	0.0365721506223	0.253298045856	0.00409831717103
ì	0.00768489499807	0.574779457158	0.0218119742439	0.0449513471282	0.0143914415977	0.0386399475408	0.293206154499	0.00453481924034
u	0.00290111141914	0.475420426619	0.041977825748	0.157172075709	0.0727816241992	0.150220034514	0.0978733281757	0.00165361941778
è	0.000967075285805	0.162351836773	0.0534938275827	0.310826021903	0.123940136733	0.315183261505	0.0326599107279	0.000577945143593
n	0.00240160322158	0.0760159512577	0.0373305510609	0.256135733301	0.0910158632443	0.308153170502	0.228295180783	0.000651944497864
a	0.00490800224053	0.274241079086	0.0241249005536	0.105738292434	0.0572654280814	0.214750513501	0.310069701261	0.00890207326595
n	0.00367828345484	0.320658958162	0.0180612042712	0.047625898278	0.0359787956938	0.118817052834	0.439087348087	0.016092477422
e	0.00138562713628	0.154390814521	0.0181067631771	0.0368953548927	0.0662924068979	0.187220902611	0.483708932696	0.0519992138073
à	0.000607361904086	0.098051572712	0.025138944059	0.126324441631	0.0952240706326	0.416003327537	0.179479670639	0.0591706053691
s	0.000714697883354	0.041942506109	0.016362043253	0.139462012377	0.0580670562109	0.360581015846	0.362294819953	0.0205758747897
p	0.00183129329445	0.0252838161697	0.007238779351	0.0518266190923	0.0256334355703	0.136677704949	0.743847739984	0.00766065003157
r	0.00274416399815	0.0125569221232	0.00519932748367	0.0216084769974	0.0113042150234	0.0755473113163	0.868346793328	0.00269278571886
o	0.00196866489018	0.0067017317744	0.00457536742789	0.0117578074991	0.0137936400078	0.0697895704388	0.589800107309	0.301613124746
</S>	0.00098587393129	0.0040452525872	0.00371293611395	0.00829538524955	0.0187658565039	0.0666483752194	0.295817747954	0.601728632373
