 	i	bambini	non	possono	mangiare	il	gelato	prima	di	mangiare	</S>
t	0.0145712498345	0.00745599078	0.2565470179	0.17887508758	0.01180661823	0.001026231375	0.01080251435	0.026159181	0.00830370515	0.02308683778	0.461365621845
a	0.0150785878448	0.00816926072667	0.290282185967	0.35479261586	0.133403078077	0.000397553520333	0.00940772038333	0.0236014762	0.00323806683833	0.0077987691153	0.153830727082
p	0.00553655534788	0.00350881651022	0.207553185322	0.42674455862	0.240577426026	0.000150501207778	0.0241521570611	0.0365226632667	0.00137060923444	0.00260440189357	0.0512791873831
e	0.00185586000724	0.00124256708807	0.211869638441	0.506727692873	0.186911548675	6.19159005927e-05	0.0307582803537	0.0418402637556	0.000759373928147	0.000876566484023	0.0170963561832
t	0.00065530568408	0.00129633417936	0.275722366147	0.527100430958	0.110389341892	0.000297116142531	0.0282044894512	0.0460081285852	0.00358866755938	0.000895124294341	0.00584272843073
ì	0.000382090134693	0.00234201332645	0.296155032049	0.381945526986	0.225623832964	0.000739373914177	0.0360170331504	0.0492677271951	0.00453467861146	0.000903418902447	0.00208928204691
a	0.000264570143075	0.00186878429402	0.28639456735	0.308960775662	0.267530023655	0.000620517794192	0.0667474287168	0.0649900633984	0.00161121945549	0.000314652472816	0.000697410764437
e	8.85976448693e-05	0.000638761368873	0.38117771245	0.294116551887	0.132589133885	0.000228459292531	0.0887237695723	0.101261561133	0.000801620778497	0.000140078271939	0.000233756015612
s	0.000152656083956	0.00325193544196	0.38873165415	0.257668483962	0.0854914446283	0.00454014290251	0.102900776524	0.139381487044	0.0123671973928	0.00502758470398	0.000486640720537
ò	0.000175660359519	0.00431866131399	0.25109973805	0.226519531321	0.252442634876	0.0062607064575	0.106763925508	0.128899455681	0.0162367048476	0.00671003946133	0.000572954945846
z	0.000111219641373	0.00229303140466	0.131541966017	0.15416840644	0.292688892292	0.00665069097583	0.194112705169	0.19918023856	0.0132194126659	0.00580204571378	0.000231391784282
u	9.47783194577e-05	0.00241418826822	0.0903002486723	0.29603514148	0.166331061431	0.00655297907528	0.204024599856	0.215235688853	0.013190388722	0.00567528927126	0.000145658436761
n	3.88616701026e-05	0.00183493512607	0.0584818682241	0.359427470493	0.125846829144	0.00309242894176	0.118093231419	0.190421545618	0.079980636074	0.0619735337904	0.00080869579092
e	1.37015873842e-05	0.000691438425357	0.0413480600747	0.336603223498	0.144595158381	0.00190655742392	0.0906873268063	0.188439459873	0.111876038691	0.0827578350301	0.00108124730364
f	1.31548651947e-05	0.000409747268452	0.0374329560249	0.318399948499	0.153211014127	0.00231303808464	0.0946128419354	0.214132264624	0.11249798623	0.0649732554434	0.00200384234121
à	1.24715633082e-05	0.000290407569484	0.026156564675	0.156812966833	0.245466576042	0.00262149044488	0.131323537312	0.259133301541	0.109802626743	0.0660490551478	0.00233101034707
i	4.21783032049e-06	0.000127548652455	0.027589489225	0.111377272278	0.282537992014	0.00109044394696	0.121477494104	0.37178344718	0.0481670362477	0.0332211958493	0.00262388011569
t	1.66973934146e-05	0.000502526446778	0.032426302075	0.061746624426	0.107383029005	0.00555802069765	0.175776953035	0.553984445727	0.0317700270826	0.0277785460831	0.00305684743856
o	2.12291155382e-05	0.000726618835593	0.027491664025	0.165023201809	0.122470151335	0.00710285737255	0.158733711512	0.388660935242	0.0830536113609	0.0428631676944	0.00385282697952
g	8.01641924607e-06	0.000352281395198	0.020646797675	0.21742636627	0.163424917112	0.00264907316418	0.0755047166707	0.200825808414	0.249990520454	0.0652589398981	0.00391255765984
e	8.26188508202e-06	0.0024835761284	0.019851807225	0.20983187109	0.233017602371	0.00141438987806	0.0583738695569	0.143159802805	0.261946615818	0.0646275992994	0.00528459868661
l	1.17020123607e-05	0.00324614035947	0.0177748262083	0.191204775363	0.22806384179	0.00255984974935	0.107479151519	0.198423980935	0.186359014273	0.0589555907665	0.00592109662887
à	7.8352923889e-06	0.00114895384082	0.00850385946943	0.0737825104543	0.106194051597	0.00265357694478	0.115208911506	0.209155404312	0.170837964758	0.304940743589	0.00756619460962
t	1.29158443983e-05	0.000467349151273	0.00867383708981	0.0383411191514	0.0589498198657	0.00208264980993	0.105505188169	0.225974355437	0.144190248253	0.406458917863	0.00934362403654
o	1.46403351661e-05	0.000242504376424	0.0095871826966	0.0505546483838	0.0431155859552	0.00188773382164	0.097555834723	0.225759306146	0.218038332751	0.273152752621	0.0800914988455
p	5.18625550203e-06	9.19015464747e-05	0.00527043789887	0.0507187314613	0.0439600183184	0.00103691325888	0.0682829215743	0.171317206382	0.321506817584	0.234871604207	0.102938285448
