 	devo	comprare	il	pane	ogni	ogni	giorno	</S>
è	0.498634740817	0.00015067560025	6.96207135e-06	0.001210479532	0.00018401435	0.0007215189215	0.0489764974177	0.450115158525
n	0.521546820272	0.00527408688675	0.000907217239017	0.003833736944	0.15275075827	0.142988319155	0.0185677822844	0.154131285192
a	0.525609390091	0.0105405542956	0.00141405435967	0.00429429438133	0.203776678157	0.190436063698	0.00843637821213	0.0554926100123
v	0.507463840697	0.00835060463187	0.00253447593322	0.12196255486	0.231093354786	0.107220061879	0.00285149980471	0.0185236404884
o	0.501093467566	0.00467173041062	0.00310430207774	0.162045213953	0.241815950029	0.079793879193	0.00100670485824	0.00646880863213
r	0.497132801855	0.00322675313687	0.00345428969258	0.0720760989843	0.314550901776	0.103712534964	0.00259110289275	0.00325555151071
à	0.464157696618	0.00296271021229	0.00377810213086	0.0629104949948	0.348634143925	0.112428961121	0.00313806821592	0.0019898281369
s	0.453129206306	0.00210045164743	0.00342819511029	0.0670803916649	0.294455444642	0.173253953174	0.00564773449031	0.000904636738967
o	0.342182359535	0.0115878756258	0.0056453168701	0.106911807222	0.315793214881	0.204971039391	0.00813588116344	0.00477251700632
o	0.305458175845	0.0145642785595	0.00483572353337	0.100778282407	0.33702128496	0.22414768813	0.00649197628781	0.00670258793544
t	0.107032485948	0.00627932930407	0.00598957575446	0.0592892641357	0.42108016832	0.336369389377	0.0601576936626	0.00380204074515
s	0.0433214916493	0.055240414868	0.0431235802515	0.244987141379	0.29545103444	0.237438766459	0.0781856105542	0.00225188971505
o	0.0401617488831	0.070926842656	0.0514932242505	0.288860982126	0.166428503147	0.13564318882	0.0665720261847	0.179913440872
m	0.318427742961	0.0254057525853	0.0184968519502	0.102560581375	0.108244741049	0.10419407094	0.0821399853949	0.240530276291
ì	0.428554957654	0.0094463442501	0.0071408599534	0.0400134016583	0.11460999035	0.186163631647	0.102497058465	0.111573768097
k	0.229211369218	0.00425626933837	0.00402231045447	0.0213612234194	0.13241542845	0.239245483882	0.295946016155	0.073541913699
u	0.124784716106	0.00252892098779	0.00298332310216	0.0130178483398	0.129010777817	0.265324297961	0.379032122052	0.0833180355663
à	0.0455019170687	0.00084831598564	0.000999274080287	0.00708265097993	0.133659622606	0.389936005987	0.332529740684	0.0894424845221
i	0.0183134614562	0.000282953806303	0.000333995420696	0.00472455565664	0.107636527535	0.426530885329	0.339509236895	0.102668354174
k	0.00664888731873	0.000395657765147	0.000736749005265	0.00466540854888	0.0815314345117	0.315890118443	0.489731685632	0.100400020391
u	0.00276511155291	0.000434214912849	0.000872043546455	0.00481393748296	0.0502663955039	0.163759621481	0.547855628544	0.229233002464
à	0.0050310315643	0.000145782799613	0.000291960497652	0.00233866046099	0.0335289708346	0.18304395916	0.500604266181	0.275015327821
i	0.00570836275477	4.86363009047e-05	9.7512611963e-05	0.00129427508166	0.0244685906115	0.19256482972	0.564077245394	0.21174054294
m	0.00298425798492	0.000232209897139	0.000452935379267	0.00200416342189	0.0189005468705	0.11158963224	0.675864105131	0.187972188647
è	0.00247438582831	0.0002934049463	0.000571439288522	0.00237952762396	0.0171677502902	0.10811883308	0.775726658377	0.0932680458823
r	0.00226231270944	0.000195439262687	0.000490277691607	0.00205174719132	0.0137869374301	0.101531576027	0.814876272792	0.0648054706274
i	0.00174712824315	0.000162779199536	0.000463189024931	0.00179527278861	0.0089744707767	0.0443229278423	0.617949994264	0.324584276876
</S>	0.000875123981575	8.13914177291e-05	0.000231596154058	0.000898510031555	0.00469837383835	0.0248391201711	0.360622222132	0.607753708438
