 	se	avevi	visto	le	nuvole	sapevi	che	piove	</S>
a	0.46532167882	0.03474850286	0.00026117825885	0.0025276497537	0.0241209710651	0.000395936365	0.0034633650912	0.00526632363077	0.46389440237
n	0.46974184694	0.302396540953	0.00161685825885	0.0008847385937	0.00851664549844	0.0565744264317	0.0017780279912	0.00383785129744	0.154653087217
ì	0.36095831298	0.501782530318	0.00208736040628	0.000337764959433	0.00331626656858	0.0753626269706	0.00122027943407	0.00336224502645	0.0515726509024
c	0.322770228993	0.572740826773	0.00249983815543	0.000319485974678	0.00390872149196	0.0657185138169	0.00282390451502	0.0120166146028	0.0172018732442
h	0.117423693664	0.586780625591	0.165432250218	0.0136450447249	0.025096111164	0.0664552592723	0.00348366908167	0.0159145486343	0.0057687676214
e	0.0532084315547	0.611535745197	0.218031691126	0.017888404331	0.0293793236	0.0584998277574	0.00189239663722	0.00760163414477	0.00196254078247
t	0.0254064266516	0.522724358399	0.085553790762	0.0106449101997	0.126139526079	0.0819866292525	0.0224471774124	0.122868702215	0.00222848525616
o	0.0154337880172	0.5258386428	0.0425768747873	0.0083352316999	0.158458729003	0.0579647059842	0.0290269032708	0.160061210172	0.00230391145072
r	0.0116191099391	0.5198811976	0.0219632634624	0.00823547719997	0.240939859978	0.0295885425614	0.0431683698903	0.122005762824	0.00259840951557
ì	0.0069666755797	0.520505415867	0.0140114327208	0.00811794795666	0.268383220374	0.0216865665205	0.0482752483634	0.109358220985	0.00269527144152
s	0.00537790029323	0.513120115289	0.0065012894736	0.00629894254222	0.214021373839	0.0646813035068	0.0397035145211	0.148726437038	0.00156913108351
o	0.00278375593108	0.488610765096	0.0087756294912	0.00656769128074	0.196906424746	0.0897412811689	0.0421837381737	0.163154301479	0.0012763911445
n	0.00153592135453	0.468867990299	0.00791165190373	0.00315764519025	0.0682631570487	0.0659210503896	0.0457793293912	0.33727410296	0.00128908109817
t	0.000677943762343	0.1592225797	0.0408094833746	0.0594943813934	0.232939581016	0.0481256691299	0.0589533521304	0.398334044987	0.00144291118272
a	0.00117735158745	0.239332124233	0.0568216667915	0.0798542211311	0.288217034205	0.113012522043	0.0666407763768	0.152555830662	0.00238845461091
e	0.00118537933515	0.271503770411	0.0241095007805	0.0283018120417	0.0985944572017	0.453218050681	0.0531410182589	0.0674162467207	0.00252970785364
m	0.000757651984383	0.106137299137	0.0119325211102	0.0188795226786	0.297732057667	0.474259704994	0.0357138638863	0.0521394437402	0.00244792313455
a	0.000711885951461	0.192227469712	0.0148321167034	0.0193347042262	0.378395772556	0.223114043098	0.116196816295	0.0518646299134	0.00332262057818
n	0.000344944187154	0.213822367237	0.0120378125011	0.0102100849087	0.144149411519	0.143303471699	0.153029975432	0.313719111971	0.00938286919273
t	0.000233197842385	0.072751523879	0.0234350861004	0.0671601961362	0.26885385784	0.0553843898997	0.103874548477	0.397772513657	0.0105346908542
e	0.000244442150795	0.059346092093	0.0313352387001	0.0882170162454	0.312869040613	0.1609640853	0.106351146159	0.207513230886	0.0331596920747
ì	0.000161916860265	0.0707135473643	0.0146580588434	0.0317160987151	0.111062684138	0.493150221767	0.0871011853863	0.149669956962	0.0417662989916
t	0.000534898860088	0.0482469564548	0.0060580149578	0.013955067005	0.204164127313	0.467055207589	0.0590715351288	0.182183092321	0.0187310806305
s	0.000816432853363	0.0245798885849	0.0087141740526	0.0569402106683	0.494564739104	0.15976512843	0.0596149807096	0.18509857854	0.0099058687425
e	0.000463962494121	0.0125121506283	0.0090665976842	0.0685228405894	0.429206593368	0.149429915043	0.0824409259032	0.144781643947	0.10357536878
r	0.000961275574374	0.0762166388761	0.0039772807614	0.0245642025631	0.187782930123	0.161822056348	0.179220278634	0.229501217982	0.13595412016
e	0.00112504903479	0.0966448349587	0.00251852302047	0.0103305681877	0.108838211374	0.129453960116	0.208043086211	0.254265922661	0.188779837287
k	0.0017824654216	0.103858193653	0.00284157210682	0.0078105703959	0.145576069791	0.110465039372	0.18170974207	0.238812527554	0.207143830096
a	0.0020001813252	0.104634064984	0.00247018570227	0.00657849753197	0.157650991597	0.0812785777907	0.17143969069	0.222591385851	0.251356447699
v	0.000676246159733	0.0428187787613	0.00118208350742	0.00289659257732	0.064978055199	0.120737944597	0.13586874023	0.366064285284	0.264777256933
r	0.000290720043244	0.0215814027204	0.0403413576425	0.0728937258591	0.210235324733	0.104320207866	0.108200166743	0.353013852761	0.089123210811
è	0.000159209593415	0.00812338963013	0.0533752274732	0.0960872166517	0.251438521556	0.0466286189553	0.0618709923477	0.16371321192	0.318603594404
c	0.000103929130138	0.0156214798	0.0178064643107	0.0320562890026	0.08484102083	0.0459665129851	0.0307867698826	0.376934083973	0.395883444868
h	0.000174078180046	0.0186581107333	0.0293825129976	0.0693331517542	0.184405473943	0.061194611995	0.0666943756275	0.435380041324	0.134777675356
i	0.000149006638559	0.00698230616777	0.0332354470612	0.08173824728	0.216585734554	0.0414035909317	0.0692048982758	0.178478200441	0.372222578785
</S>	7.45269470945e-05	0.00350074726889	0.0166195356235	0.0408702986828	0.108301782136	0.0215292343659	0.0347308437379	0.0999742402205	0.674398769392
