 	lui	sapeva	che	oggi	fa	freddo	e	non	ha	voluto	venire	</S>
c	0.49686014835	0.0022279731515	0.00048449906	0.000189253675	0.00062159947	0.00221335855	0.0017477611915	0.002154264743	0.0030197793715	0.000481469107	0.0487172302249	0.441282632345
ì	0.830154626117	0.00221985442773	0.000462398920667	0.000131686195867	0.000314162035533	0.000870986939133	0.00059712503358	0.000733987931853	0.00101010339	0.000171635355233	0.0162391569132	0.147094213326
o	0.942080455372	0.000744476163143	0.000632382307556	0.000172428779489	0.000641957144044	0.000398708915511	0.00022093447994	0.000254208521804	0.000337692870831	7.22552999777e-05	0.00541305306976	0.0490314092634
ì	0.978767531791	0.000334906591048	0.000960235582519	0.00027532656983	0.000903593491348	0.000248319280837	9.94147833133e-05	9.54335024013e-05	0.000113687745977	5.34118933259e-05	0.00180435272688	0.0163438077816
s	0.668423831597	0.00433611075702	0.0357308187742	0.0996493169499	0.0278358586738	0.100772048623	0.0142719565911	0.0221051399403	0.00619432841536	0.0123235926578	0.00282037986881	0.00553667281378
s	0.232617666899	0.232861366586	0.0658579262581	0.21870118565	0.0374591509913	0.134301112308	0.0190298428004	0.0294535521824	0.00822261760479	0.0163995720176	0.0031612448097	0.00193479950243
e	0.162175671	0.314246938862	0.108170702086	0.19921264855	0.105812935097	0.064622715536	0.0134999135368	0.0149995895965	0.00346988146793	0.0120714371375	0.00106320284567	0.000654379598643
r	0.139875116	0.115165679887	0.118433321695	0.17437032285	0.194462025032	0.153402813845	0.0516149308456	0.0298698925322	0.00722329562264	0.0116502570458	0.00322075050422	0.000711596566214
e	0.0691904676667	0.053417356229	0.134749601565	0.16244570095	0.261331221677	0.190644787948	0.0711117522819	0.0368219555107	0.00891727074088	0.00669535751527	0.00394593359807	0.000728610491071
k	0.0497803775556	0.034924011743	0.144566612188	0.167450426983	0.248770113892	0.194084119316	0.0751210027606	0.0465071571702	0.0147354327803	0.00539790133842	0.0170843884627	0.00157851853269
a	0.0252720115185	0.0213240042477	0.137012992396	0.158379588994	0.263507571297	0.205922549772	0.0906111442535	0.0529368623901	0.0177233793601	0.00396827511281	0.0214796594976	0.0018620097519
