 	Marisa	e	Nico	ee	non	hanno	mangiato	mai	</S>
M	0.376211851333	0.102012365996	0.005057559692	0.0017554047	0.012303526415	0.0009419228175	0.010095519	0.07357443885	0.41804739194
a	0.692704973778	0.113975264332	0.009379482564	0.00225998826667	0.012276082943	0.00033067648374	0.00421203786692	0.0254057197736	0.139455739377
r	0.757323914593	0.120019620444	0.047385549188	0.0136890165222	0.00510351878567	0.00011775637182	0.00140600157623	0.00846875817756	0.0464858520995
ì	0.771277261531	0.129321956815	0.0602869997293	0.0175525431741	0.00272467434656	4.67434776577e-05	0.000470656809226	0.00282312809856	0.0154960392106
s	0.569354821177	0.083776065605	0.123738986576	0.117428160391	0.0878909812002	0.00131033993527	0.00531813113322	0.00504477374278	0.00613772251045
a	0.228115544392	0.0989326952017	0.309025995525	0.224145356797	0.122203351733	0.00180360858509	0.00694409027474	0.00579778466426	0.00303155930348
e	0.122051182131	0.113737736734	0.398455548508	0.297419938932	0.0623490835777	0.000676464283863	0.00233646411525	0.00194759247085	0.00102601321299
N	0.055285301377	0.0841480892447	0.295703492836	0.314980522977	0.0871632095259	0.0218583170101	0.119264052832	0.0206131693231	0.000983874349497
ì	0.084659870459	0.195738281748	0.172379847612	0.244752160992	0.0873806495086	0.02900783199	0.158277614961	0.0268353988144	0.000968317466899
c	0.110972333486	0.247350547249	0.148226195871	0.325288920331	0.0606952828362	0.0280400623167	0.067018962337	0.0120489289781	0.000358748371033
h	0.062967871162	0.13664855575	0.13834868529	0.405656553444	0.0531967966121	0.156682454106	0.0391914054457	0.00714751484437	0.000160146693011
o	0.030535405054	0.108247208583	0.158308805097	0.333411284481	0.161256237871	0.181375323722	0.0169764641486	0.00660305746646	0.00328617043534
e	0.0205905853513	0.111624472861	0.161382511699	0.341736214827	0.28328891929	0.060906119694	0.0083817747162	0.00724800272215	0.00484140794511
n	0.0148185162504	0.085879394287	0.0979720638997	0.302788569942	0.252884033097	0.0293873073313	0.0709482305721	0.133734942141	0.011586993115
è	0.0203187385501	0.235260601429	0.0553898196332	0.177418668314	0.206874761032	0.0198630044438	0.0920509750574	0.179287537047	0.0135359320183
c	0.04593468385	0.47835898381	0.0500153472111	0.132070736105	0.139162920344	0.0104298031479	0.0557367732191	0.0833832910157	0.0049074630861
h	0.04113575995	0.36812279327	0.0458597344037	0.119993348702	0.0790904087813	0.187909362049	0.106715944406	0.0492575079052	0.00191513629537
u	0.0150531417833	0.136085545757	0.0290878964679	0.0954291965673	0.112018821594	0.244673432233	0.103844917969	0.0949541378684	0.168852913265
n	0.00561546132777	0.0560670702523	0.016205496556	0.0400959881891	0.112404865531	0.082575174461	0.0673634191563	0.386724759289	0.232947785422
f	0.00251761197592	0.0235335370841	0.010331354252	0.0354136497297	0.0732773868437	0.15267011032	0.189032983052	0.42662193743	0.0866015071073
a	0.00171594550531	0.0177232583614	0.008550501084	0.0337169190099	0.0932747589479	0.175356149883	0.208422970017	0.316117650143	0.145121926669
m	0.00815617008177	0.0322041507871	0.00968282636133	0.01670561377	0.0873774396493	0.061773533071	0.249452112339	0.369070106714	0.165578083223
è	0.0117303841606	0.0343537255957	0.00879904948711	0.00942499522333	0.0489263198831	0.023969573457	0.266331207446	0.508695025571	0.0877697220743
n	0.00566806015587	0.0155125350652	0.0034335155957	0.00477410310778	0.0264860132944	0.00967829558567	0.113674859149	0.74944999519	0.0713225963581
a	0.00190918544829	0.00565616975507	0.00161639572857	0.00302269870259	0.0183138530981	0.00462629504522	0.0553129937163	0.685819178397	0.223723227786
m	0.0022322799101	0.00577926545169	0.00231314887286	0.0030331552342	0.017934943366	0.00621206519841	0.148750065239	0.546425419466	0.267319680262
a	0.0023443228967	0.00577312135056	0.00253276907429	0.00301079396807	0.0170104947887	0.00677174854947	0.194172929413	0.550769673155	0.217614137754
i	0.0012707709589	0.00399933181685	0.00114837544143	0.00243535614602	0.0249219392629	0.00447777389982	0.171740250804	0.503043241052	0.286962942585
</S>	0.00134769807945	0.00465067165843	0.000962838420715	0.00322812957301	0.0321611111315	0.00547360679991	0.219251195402	0.455114395526	0.277810356293
