 	il	morto	vuole	pianto	</S>
t	0.00183465396098	0.016108850945	0.478591166535	0.0023196178	0.501145684
o	0.00279919645366	0.0338125029817	0.791192402178	0.00149272380033	0.1707031631
n	0.00189886779965	0.0320056269939	0.906518177393	0.000519805359443	0.0590575195733
a	0.00065573141165	0.0150082843313	0.963531969131	0.000201317603148	0.0206026887978
p	0.000282659033883	0.175720656777	0.80030973971	0.00756577699205	0.0161211490993
e	0.000447941277961	0.389090138926	0.57943483657	0.0111230464974	0.0199039963664
s	0.00065982775932	0.484273652975	0.38800631219	0.101375002666	0.0256851587888
a	0.000520828519773	0.564061100992	0.274972637397	0.132408205222	0.0280372222629
m	0.00123169803992	0.455204343664	0.212773023799	0.312909292741	0.0178816112543
m	0.00156157434664	0.541914991221	0.0765657757977	0.371967701747	0.00798990213385
è	0.000715165084373	0.51535840994	0.345877898464	0.125169570599	0.012878919927
n	0.000242890441118	0.17506383658	0.642143532821	0.15531445605	0.0272352499757
o	9.24272208727e-05	0.06301047426	0.660238867607	0.165928787683	0.110729467992
t	0.000847874436624	0.0590588730867	0.509823535869	0.298770731561	0.131499035664
è	0.00109265214896	0.0620685050289	0.51297777529	0.342767850687	0.0810931982213
l	0.00112189741974	0.039140342343	0.55121879843	0.344520300396	0.0639986314071
i	0.00113192248765	0.025606756581	0.304538881477	0.345864690565	0.322857735802
g	0.00039742904695	0.0142838839937	0.406929035826	0.158590910622	0.419798713601
l	0.000299065852317	0.0681978839979	0.410759409275	0.364632693541	0.156110930857
e	0.000246555104802	0.0828781990093	0.144411212092	0.39135400458	0.381110014942
m	0.000593142555631	0.0396276583464	0.0557895280307	0.443068231593	0.460921428647
m	0.00107984538521	0.182485077115	0.0234478678102	0.634366900531	0.158620325611
è	0.000731177713603	0.218275410698	0.0124591544034	0.385748269544	0.382786004265
n	0.000266797401067	0.0743738170593	0.0411966988011	0.395228425881	0.488934246422
o	0.000112003161838	0.0263398544334	0.0511944679337	0.398270985957	0.524082670474
</S>	5.60017061432e-05	0.0131785775872	0.0310344189669	0.199197808974	0.756533185237
