 	lui	sapeva	che	oggi	stava	per	fare	freddo	o	freddo	e	non	poteva	fare	il	bagno	</S>
c	0.492949137575	0.006439008575	0.000322166995	0.00017882941	0.001831891335	0.0017172212545	0.0011426884425	0.009132146395	0.0057347545795	0.0185617991355	0.0113807469087	0.0134674386705	0.0016286841961	0.00403415130194	0.0043752848117	0.182565111167	0.244538965059
ì	0.826247379192	0.0064256861828	0.000279355619767	0.0001059196445	0.000820982189867	0.000576700247484	0.00038412932989	0.00305459780724	0.00191651149032	0.00619074196025	0.00379382855039	0.00448956148214	0.000543400194467	0.00134476215105	0.00145843148149	0.0608550378433	0.0815129885071
n	0.625149909731	0.00429269105207	0.026295470128	0.0195979841327	0.104356987318	0.00672373647548	0.0247915685974	0.0390849760147	0.0409444394076	0.0271976968115	0.00316999649179	0.00620302013902	0.0211124160632	0.00268045939946	0.000853830996953	0.0203479658142	0.0271968511517
o	0.55328821991	0.00436674588402	0.0366477575093	0.0268582223776	0.140146464573	0.00893204040516	0.0329825566858	0.0511525840116	0.0539945979225	0.0342067128645	0.0029626530397	0.00677535469117	0.0279708859258	0.00312574191122	0.000652299125555	0.00684561225481	0.00909149990777
ì	0.845949206637	0.00231883278801	0.0139889844131	0.00981760513587	0.048018764831	0.00313680405182	0.0110632445919	0.0171088402809	0.0180392986051	0.0114089975668	0.00098822609953	0.00225965563318	0.0093295796517	0.00104204054854	0.000217439113039	0.00228187479805	0.00303052804753
t	0.621389538212	0.00461572222267	0.0184099762477	0.0318538663886	0.063084566117	0.0151980556874	0.0217663887406	0.080917420364	0.044196114046	0.0423826118735	0.00870168591037	0.0156891571357	0.0137734036556	0.00236954451625	0.0132592568156	0.00135466778573	0.00103800662491
s	0.215706056404	0.234316914741	0.0332761894159	0.126272898796	0.0685684314057	0.0200992273291	0.0253956413735	0.102207307651	0.052921253355	0.0527075883773	0.0112732791735	0.020165880549	0.015251036181	0.00281197358856	0.0176069179542	0.00104560016959	0.000373838539113
e	0.223872273135	0.327556580247	0.0691924918053	0.162524231265	0.0796982831686	0.0271338598764	0.0118277499178	0.0376577910803	0.019624076258	0.0178829288253	0.00382564449457	0.0067910443968	0.00513067684277	0.000939371899334	0.0058695688985	0.000348649731113	0.000124831262014
r	0.226416650245	0.131172078749	0.0798848089351	0.137933348755	0.219617591056	0.0505398186255	0.0197856029726	0.0732438813601	0.029361191886	0.0182671932218	0.00427775439819	0.00417399390893	0.00244019893426	0.000461969303111	0.00213342341097	0.000148202253938	0.000142374825505
e	0.132251872615	0.068167319583	0.095505744645	0.136053054918	0.312447493685	0.0747444262085	0.0250933486575	0.0899704537867	0.0357555996287	0.0190518333073	0.00454655743273	0.00342202092631	0.00156721058809	0.000304966387037	0.00088833952629	8.1515215096e-05	0.000148320782622
k	0.103973465205	0.047757236861	0.100760126215	0.125544503639	0.273185851228	0.0758615230695	0.0267822662192	0.122236617929	0.0498585355429	0.0404178100024	0.0119856224442	0.0101560461988	0.00417501630603	0.000983808231679	0.00544289201806	0.000377631525482	0.000501077068327
a	0.051566306735	0.031312420287	0.110373353405	0.115330071213	0.295286983743	0.0867423353565	0.0278629447397	0.136343092643	0.0556462128476	0.0480053443341	0.0147103376481	0.0124954828329	0.00505350497534	0.00121469802623	0.00696177018619	0.000476483883027	0.000618636380642
s	0.0299631961783	0.0241625833623	0.108681556468	0.0865022994043	0.342970251248	0.0931746084522	0.0255247575799	0.144824104214	0.0598391672825	0.0511137354447	0.0146709263827	0.010557713711	0.00314987753178	0.00101917639108	0.00306706347556	0.000320417152209	0.000458512551414
ì	0.0175054303261	0.0131530123874	0.122904547489	0.0761711621348	0.353690503749	0.0759673394841	0.0502496581933	0.146167780405	0.0606979467608	0.0518420434816	0.0151849197942	0.010054096237	0.00298412151059	0.000981091282027	0.00177121714202	0.000270114618736	0.000404978190858
m	0.015540917442	0.0107659441291	0.125861882496	0.0807248757116	0.278650899583	0.0633874641614	0.0587339700644	0.168124702468	0.0669849712536	0.0681602178272	0.0158120622647	0.022647670079	0.0059601141702	0.00119270227901	0.0140135984642	0.00247188582425	0.000966128104006
m	0.0104203501473	0.0404375357097	0.115976460832	0.152246310237	0.150870374861	0.112166139054	0.0385550476881	0.169137227489	0.0648406024179	0.0727082272091	0.0158526927216	0.0265526894763	0.00642757107807	0.00122931063914	0.0182222560081	0.00320411650235	0.00115312192085
e	0.00560744389577	0.0486751056199	0.111585052944	0.154769191746	0.22517406162	0.144780563018	0.032056808896	0.111070039163	0.0560953014726	0.0541770036697	0.0203206335405	0.0170995072754	0.00742425671402	0.00345244762585	0.00623156017603	0.00109376355172	0.000387300696463
r	0.00222794267859	0.01636627996	0.045047045648	0.0556753649153	0.28861654054	0.0920959103393	0.0359455022987	0.171584823054	0.0925222511575	0.0999718778899	0.0460251675135	0.0298722754251	0.0118319795713	0.00712461054195	0.00329566561201	0.00145740507391	0.000339385568821
i	0.00106507843953	0.00569530952333	0.0234036383827	0.0230443656384	0.313400283513	0.0836955441131	0.0378117474329	0.187173531018	0.106509112386	0.114709429297	0.0489914961712	0.0330854528084	0.0105308616904	0.00668085794732	0.00230216412734	0.0015781683933	0.000322950612374
ì	0.0102588684932	0.00223645801778	0.0231014439609	0.0140870435461	0.273160444504	0.0651556898044	0.046268235811	0.114335235673	0.073577867462	0.0707241164323	0.0355043807237	0.0214559059361	0.194399461397	0.0502475320824	0.00306895373245	0.00227526326643	0.000143040566891
c	0.0142728008311	0.00118602468259	0.0195916754536	0.011976290182	0.124263376168	0.0239473628348	0.058462552937	0.100989897224	0.052252519154	0.0683034988108	0.0368423235746	0.0307483766454	0.328939437132	0.0798196126941	0.0256278069108	0.0225799877555	0.00019638114563
h	0.0058677382337	0.0137316905609	0.0300070126179	0.110218015394	0.108353760056	0.0602693834116	0.0701446853123	0.111184223408	0.056264929718	0.0706492236036	0.0343033905249	0.0340270482151	0.189665143711	0.0438092386647	0.0336669169703	0.0276470601085	0.000190481720543
e	0.00210261290523	0.0178242075536	0.033621772206	0.141995429131	0.204266980019	0.0922713611372	0.0619292751041	0.109394488803	0.076959959906	0.0864429552012	0.027960451175	0.0286794140717	0.073439340237	0.0194673993216	0.0140429785628	0.00945642600617	0.000144942972181
n	0.00072047113341	0.0061562975292	0.0131685945353	0.0506617855103	0.19868482734	0.0572631137124	0.0413279417014	0.165226446268	0.115921193302	0.153250945067	0.0312950343917	0.0589693800239	0.0560635044123	0.0238564684405	0.00577949776027	0.0209175114487	0.00073700863406
a	0.000246560777137	0.00207795342773	0.00685338171177	0.0188193786034	0.19524842978	0.0461310779041	0.0389923739005	0.179554062089	0.120054544434	0.164260381689	0.0429849104639	0.0710282866746	0.0536732211374	0.0311370054802	0.00304143731342	0.0250187566829	0.000878268189687
